date,y_test,y_pred,label,predicted_label
2022-04-04,81.25,82.69883552934633,Actual,Predicted
2022-04-05,82.55000305175781,82.73927118283267,Actual,Predicted
2022-04-06,82.0,81.9669148095131,Actual,Predicted
2022-04-07,82.0999984741211,82.04937945116478,Actual,Predicted
2022-04-08,78.0,79.14771448620115,Actual,Predicted
2022-04-11,79.0,77.767586617164,Actual,Predicted
2022-04-12,78.55000305175783,80.64061340758639,Actual,Predicted
2022-04-13,77.3499984741211,78.06420417649433,Actual,Predicted
2022-04-18,76.25,76.42486920707694,Actual,Predicted
2022-04-19,78.5,76.88443070309576,Actual,Predicted
2022-04-20,75.0,76.17256833586823,Actual,Predicted
2022-04-21,74.8499984741211,75.43553388099653,Actual,Predicted
2022-04-22,73.19999694824219,75.39010665600725,Actual,Predicted
2022-04-25,70.55000305175781,73.41459809602448,Actual,Predicted
2022-04-26,73.55000305175781,69.71192807133264,Actual,Predicted
2022-04-27,76.3499984741211,75.18691403550667,Actual,Predicted
2022-04-27,76.3499984741211,77.60881612690365,Actual,Predicted
2022-04-27,76.3499984741211,77.58639021520194,Actual,Predicted
2022-04-27,76.3499984741211,77.46047253396951,Actual,Predicted
2022-04-27,76.3499984741211,77.36198013776556,Actual,Predicted
2022-04-27,76.3499984741211,77.41380060146176,Actual,Predicted
2022-04-28,81.0,77.16389516734226,Actual,Predicted
2022-04-28,81.0,65.2788406426375,Actual,Predicted
2022-04-28,81.0,64.9895641632951,Actual,Predicted
2022-04-28,81.0,64.88978210319122,Actual,Predicted
2022-04-28,81.0,64.27965587670894,Actual,Predicted
2022-04-28,81.0,64.55549145027737,Actual,Predicted
2022-04-28,81.0,64.55649096631979,Actual,Predicted
2022-04-28,81.0,64.26716479107674,Actual,Predicted
2022-04-28,81.0,64.46265077587675,Actual,Predicted
2022-04-28,81.0,64.02876157524885,Actual,Predicted
2022-04-28,81.0,64.7793859956171,Actual,Predicted
2022-04-28,81.0,64.7793859956171,Actual,Predicted
2022-04-28,81.0,64.7793859956171,Actual,Predicted
2022-04-28,81.0,64.7793859956171,Actual,Predicted
2022-04-28,81.0,64.7793859956171,Actual,Predicted
2022-04-28,81.0,64.7793859956171,Actual,Predicted
2022-04-29,61.90000152587891,64.7793859956171,Actual,Predicted
2022-04-29,61.900001525878906,57.33305937043983,Actual,Predicted
2022-04-29,61.900001525878906,57.015090151616334,Actual,Predicted
2022-04-29,61.900001525878906,56.90074195091274,Actual,Predicted
2022-04-29,61.900001525878906,56.22679439414466,Actual,Predicted
2022-04-29,61.900001525878906,56.48444019459152,Actual,Predicted
2022-04-29,61.900001525878906,56.431157338089214,Actual,Predicted
2022-04-29,61.900001525878906,56.37923386484713,Actual,Predicted
2022-04-29,61.900001525878906,56.40614807374877,Actual,Predicted
2022-04-29,61.900001525878906,56.148641560684666,Actual,Predicted
2022-05-04,54.099998474121094,56.68042075904552,Actual,Predicted
2022-05-04,54.09999847412108,51.39058347038717,Actual,Predicted
2022-05-04,54.09999847412108,51.061931251036974,Actual,Predicted
2022-05-04,54.09999847412108,51.00504574837764,Actual,Predicted
2022-05-04,54.09999847412108,50.364400353783026,Actual,Predicted
2022-05-04,54.09999847412108,50.580698489014644,Actual,Predicted
2022-05-04,54.09999847412108,50.54199569821869,Actual,Predicted
2022-05-05,50.29999923706055,50.47057659899728,Actual,Predicted
2022-05-05,50.29999923706054,50.01108027465185,Actual,Predicted
2022-05-05,50.29999923706054,49.620782823939706,Actual,Predicted
2022-05-05,50.29999923706054,50.0987805057505,Actual,Predicted
2022-05-05,50.29999923706054,49.77144548939707,Actual,Predicted
2022-05-05,50.29999923706054,49.815483871658294,Actual,Predicted
2022-05-05,50.29999923706054,49.815952719473906,Actual,Predicted
2022-05-05,50.29999923706054,49.75947267846611,Actual,Predicted
2022-05-06,47.79999923706055,49.798939392178575,Actual,Predicted
2022-05-09,45.900001525878906,47.893287038838736,Actual,Predicted
2022-05-10,43.5,45.9972426328015,Actual,Predicted
2022-05-11,41.04999923706055,43.43100846383669,Actual,Predicted
2022-05-12,42.400001525878906,42.96234192878522,Actual,Predicted
2022-05-13,43.24999999999999,44.81717273222911,Actual,Predicted
2022-05-16,41.0,43.21704750565677,Actual,Predicted
2022-05-17,42.25,40.82732679266901,Actual,Predicted
2022-05-18,43.200000762939446,43.17915950613213,Actual,Predicted
2022-05-19,41.400001525878906,43.330441657055324,Actual,Predicted
2022-05-20,41.900001525878906,40.81974017647544,Actual,Predicted
2022-05-23,41.70000076293945,42.70165740966439,Actual,Predicted
2022-05-24,41.00000000000001,41.447505733559055,Actual,Predicted
2022-05-25,40.400001525878906,40.87971241973833,Actual,Predicted
2022-05-26,39.0,38.98380794899257,Actual,Predicted
2022-05-27,39.79999923706054,40.14273712547302,Actual,Predicted
2022-05-30,40.900001525878906,40.50173835486801,Actual,Predicted
2022-05-31,41.20000076293945,40.81394371518882,Actual,Predicted
2022-06-01,41.79999923706055,40.4916356849039,Actual,Predicted
2022-06-02,42.54999923706055,42.48492693148902,Actual,Predicted
2022-06-03,43.20000076293945,43.76703589397935,Actual,Predicted
2022-06-06,40.45000076293945,42.054016147656135,Actual,Predicted
2022-06-07,41.20000076293945,41.41960390025711,Actual,Predicted
2022-06-08,45.400001525878906,41.8206803168749,Actual,Predicted
2022-06-08,45.400001525878906,47.5761616685191,Actual,Predicted
2022-06-08,45.400001525878906,48.851269372810094,Actual,Predicted
2022-06-08,45.400001525878906,47.43072047020196,Actual,Predicted
2022-06-08,45.400001525878906,47.26445921317411,Actual,Predicted
2022-06-08,45.400001525878906,47.10263472014116,Actual,Predicted
2022-06-09,47.25,46.894305995556245,Actual,Predicted
2022-06-09,47.25,48.42937722262704,Actual,Predicted
2022-06-09,47.25,48.3219573523629,Actual,Predicted
2022-06-09,47.25,47.66756287117091,Actual,Predicted
2022-06-09,47.25,48.252619321880516,Actual,Predicted
2022-06-09,47.25,48.31649771529339,Actual,Predicted
2022-06-09,47.25,48.27741873695094,Actual,Predicted
2022-06-10,46.34999847412109,48.36367418449193,Actual,Predicted
2022-06-13,43.45000076293945,46.16001569980283,Actual,Predicted
2022-06-14,41.70000076293945,42.58029328630476,Actual,Predicted
2022-06-15,42.29999923706055,41.662101094809096,Actual,Predicted
2022-06-16,41.59999847412109,41.90888927667284,Actual,Predicted
2022-06-17,38.29999923706055,39.485474158501766,Actual,Predicted
2022-06-20,37.84999847412109,39.018728334014334,Actual,Predicted
2022-06-21,38.400001525878906,36.99085232583682,Actual,Predicted
2022-06-22,37.29999923706055,39.04427520623922,Actual,Predicted
2022-06-23,37.650001525878906,37.61281750947683,Actual,Predicted
2022-06-24,37.900001525878906,38.00321199883621,Actual,Predicted
2022-06-27,38.400001525878906,38.373379988865345,Actual,Predicted
2022-06-28,40.84999847412109,38.76678840917361,Actual,Predicted
2022-06-29,40.79999923706055,40.80258818416133,Actual,Predicted
2022-06-30,40.400001525878906,41.009206330679724,Actual,Predicted
2022-07-01,39.400001525878906,39.90403424767477,Actual,Predicted
2022-07-04,39.54999923706055,40.12581324719008,Actual,Predicted
2022-07-05,39.20000076293945,39.665337319780704,Actual,Predicted
2022-07-06,38.54999923706055,39.0919232721098,Actual,Predicted
2022-07-07,38.95000076293945,38.50717815513152,Actual,Predicted
2022-07-08,40.34999847412109,39.288263356797245,Actual,Predicted
2022-07-11,39.59999847412109,39.90975391639305,Actual,Predicted
2022-07-12,40.29999923706055,40.10052466491611,Actual,Predicted
2022-07-13,40.54999923706055,40.428188724883135,Actual,Predicted
2022-07-14,39.400001525878906,39.96723726653198,Actual,Predicted
2022-07-15,38.54999923706055,38.92560791444621,Actual,Predicted
2022-07-18,39.84999847412109,39.0346185563872,Actual,Predicted
2022-07-19,39.95000076293945,40.21132894361004,Actual,Predicted
2022-07-20,38.900001525878906,39.329392972611984,Actual,Predicted
2022-07-21,38.45000076293945,38.773530718908546,Actual,Predicted
2022-07-22,38.29999923706055,38.711354678875956,Actual,Predicted
2022-07-25,37.95000076293945,38.394158880526945,Actual,Predicted
2022-07-26,37.349998474121094,37.89028114467479,Actual,Predicted
2022-07-27,37.79999923706055,37.66837254389149,Actual,Predicted
2022-07-28,38.09999847412109,38.2521860520187,Actual,Predicted
2022-07-29,37.79999923706055,37.97765418803238,Actual,Predicted
2022-08-01,38.900001525878906,37.67339357979659,Actual,Predicted
2022-08-02,39.45000076293945,38.9997447493258,Actual,Predicted
2022-08-03,39.049999237060554,39.220577666557766,Actual,Predicted
2022-08-04,39.400001525878906,39.12614583471088,Actual,Predicted
2022-08-05,39.0,38.97650585072953,Actual,Predicted
2022-08-08,38.5,38.66014340991025,Actual,Predicted
2022-08-10,37.900001525878906,38.09342114761853,Actual,Predicted
2022-08-11,37.45000076293945,37.787940642869444,Actual,Predicted
2022-08-12,37.900001525878906,37.596415506577856,Actual,Predicted
2022-08-16,39.29999923706055,37.91082728706389,Actual,Predicted
2022-08-17,39.900001525878906,39.95866204889091,Actual,Predicted
2022-08-18,39.5,39.72432482301912,Actual,Predicted
2022-08-19,42.75000000000001,39.83216704501721,Actual,Predicted
2022-08-19,42.75,41.88486575772815,Actual,Predicted
2022-08-19,42.75,42.008982901615866,Actual,Predicted
2022-08-19,42.75,41.77735158858223,Actual,Predicted
2022-08-22,41.70000076293945,41.7876559939844,Actual,Predicted
2022-08-23,42.45000076293945,41.96982805271231,Actual,Predicted
2022-08-24,43.5,43.39501571873006,Actual,Predicted
2022-08-25,43.09999847412108,42.65711913095881,Actual,Predicted
2022-08-26,43.049999237060554,43.223473572672056,Actual,Predicted
2022-08-29,41.54999923706055,42.791862431476375,Actual,Predicted
2022-08-30,41.29999923706054,41.62598286709105,Actual,Predicted
2022-09-01,43.20000076293945,41.6540989432336,Actual,Predicted
2022-09-02,43.34999847412109,43.75691360289835,Actual,Predicted
2022-09-05,45.20000076293945,42.45712077617331,Actual,Predicted
2022-09-06,45.00000000000001,45.87177004638018,Actual,Predicted
2022-09-07,44.54999923706055,44.850045126180376,Actual,Predicted
2022-09-08,44.70000076293945,45.27595548619324,Actual,Predicted
2022-09-09,44.1500015258789,44.40916072156242,Actual,Predicted
2022-09-12,43.0,43.284410120324836,Actual,Predicted
2022-09-13,42.84999847412108,43.14794073011732,Actual,Predicted
2022-09-14,42.25,43.15993829893516,Actual,Predicted
2022-09-15,41.900001525878906,42.211832650884666,Actual,Predicted
2022-09-16,41.0,41.311336077926924,Actual,Predicted
2022-09-19,39.84999847412109,40.25599168088489,Actual,Predicted
2022-09-20,40.99999999999999,39.84354206107192,Actual,Predicted
2022-09-21,41.20000076293945,41.51762940864164,Actual,Predicted
2022-09-22,41.150001525878906,41.254557973383754,Actual,Predicted
2022-09-23,40.49999999999999,41.011501158702636,Actual,Predicted
2022-09-26,38.70000076293945,39.77707603642143,Actual,Predicted
2022-09-27,37.84999847412109,37.78398280025048,Actual,Predicted
2022-09-28,38.04999923706055,38.51794785206291,Actual,Predicted
2022-09-29,38.45000076293945,38.54173261181002,Actual,Predicted
2022-09-30,38.400001525878906,38.374457674646976,Actual,Predicted
2022-10-03,38.09999847412109,38.39272394003554,Actual,Predicted
2022-10-04,38.50000000000001,38.079240301635366,Actual,Predicted
2022-10-06,39.45000076293945,38.66603780217219,Actual,Predicted
2022-10-07,39.34999847412109,39.508563663341015,Actual,Predicted
2022-10-10,38.79999923706055,39.36746490799291,Actual,Predicted
2022-10-11,39.59999847412109,38.84065055632455,Actual,Predicted
2022-10-12,38.150001525878906,38.20451051854716,Actual,Predicted
2022-10-13,37.70000076293945,38.031711823999174,Actual,Predicted
2022-10-14,37.59999847412109,37.53530667587994,Actual,Predicted
2022-10-17,37.150001525878906,37.373158117337105,Actual,Predicted
2022-10-18,37.75,36.74870789921901,Actual,Predicted
2022-10-19,36.400001525878906,38.33450469529476,Actual,Predicted
2022-10-19,36.400001525878906,36.017022001916615,Actual,Predicted
2022-10-20,35.70000076293945,36.11335858120692,Actual,Predicted
2022-10-21,35.900001525878906,36.236795227563064,Actual,Predicted
2022-10-24,35.599998474121094,35.82200737232188,Actual,Predicted
2022-10-25,35.5,36.118826881734165,Actual,Predicted
2022-10-25,35.5,35.550917783180495,Actual,Predicted
2022-10-25,35.5,35.53067009808614,Actual,Predicted
2022-10-27,35.5,35.549534738242116,Actual,Predicted
2022-10-28,35.25,35.50255306635293,Actual,Predicted
2022-10-31,35.400001525878906,35.20114042555625,Actual,Predicted
2022-11-01,35.099998474121094,35.473422052957716,Actual,Predicted
2022-11-02,35.0,35.15985129226174,Actual,Predicted
2022-11-03,34.849998474121094,35.07300200736625,Actual,Predicted
2022-11-04,36.650001525878906,34.819581779950845,Actual,Predicted
2022-11-07,37.45000076293945,36.84748306353272,Actual,Predicted
2022-11-09,37.54999923706055,37.70432441569323,Actual,Predicted
2022-11-10,36.400001525878906,37.09447940990618,Actual,Predicted
2022-11-11,36.34999847412109,35.99065842498797,Actual,Predicted
2022-11-14,36.29999923706055,36.09190310444489,Actual,Predicted
2022-11-15,36.04999923706055,36.29606597043763,Actual,Predicted
2022-11-16,36.45000076293945,36.05298462018711,Actual,Predicted
2022-11-17,35.849998474121094,36.31295217060518,Actual,Predicted
2022-11-18,35.70000076293945,35.83210995465178,Actual,Predicted
2022-11-21,35.29999923706055,35.53817294944295,Actual,Predicted
2022-11-22,35.29999923706055,35.20258507255765,Actual,Predicted
2022-11-23,35.70000076293945,35.398465568418544,Actual,Predicted
2022-11-24,36.0,35.48268313287166,Actual,Predicted
2022-11-25,37.34999847412109,35.791948292769355,Actual,Predicted
2022-11-28,37.400001525878906,37.50437113923748,Actual,Predicted
2022-11-29,37.09999847412109,37.45640763839128,Actual,Predicted
2022-11-30,37.29999923706055,36.746144264965146,Actual,Predicted
2022-12-01,41.29999923706055,37.74526988411735,Actual,Predicted
2022-12-02,42.20000076293945,41.10623828156821,Actual,Predicted
2022-12-05,42.59999847412109,42.717487000961405,Actual,Predicted
2022-12-06,41.34999847412109,42.6392869124347,Actual,Predicted
2022-12-07,40.650001525878906,41.14831761252915,Actual,Predicted
2022-12-08,41.79999923706055,40.5054274716855,Actual,Predicted
2022-12-09,41.150001525878906,41.528261228383386,Actual,Predicted
2022-12-12,39.90000152587891,40.235865257733764,Actual,Predicted
2022-12-13,40.20000076293945,40.08152455038293,Actual,Predicted
2022-12-14,43.0,39.76460251689404,Actual,Predicted
2022-12-15,42.45000076293946,43.005595825530385,Actual,Predicted
2022-12-16,41.84999847412108,42.03836160589293,Actual,Predicted
2022-12-19,40.45000076293945,41.09287783063407,Actual,Predicted
2022-12-20,39.75,40.11414859133464,Actual,Predicted
2022-12-21,39.200000762939446,39.184372938313594,Actual,Predicted
2022-12-22,37.900001525878906,38.184127739799244,Actual,Predicted
2022-12-23,36.54999923706055,37.5942135656101,Actual,Predicted
2022-12-26,36.29999923706054,35.574743992087924,Actual,Predicted
2022-12-27,37.25,37.28252203414097,Actual,Predicted
2022-12-28,38.150001525878906,37.97853514893033,Actual,Predicted
2022-12-29,37.59999847412109,38.80810742245708,Actual,Predicted
2022-12-30,37.849998474121094,37.97907378792872,Actual,Predicted
2023-01-02,37.84999847412109,37.780148496954375,Actual,Predicted
2023-01-03,38.04999923706055,38.39683810197688,Actual,Predicted
2023-01-04,37.75,38.36177750532584,Actual,Predicted
2023-01-05,37.50000000000001,37.61082015625869,Actual,Predicted
2023-01-06,37.54999923706055,37.70239115028418,Actual,Predicted
2023-01-09,37.34999847412109,37.3913697466493,Actual,Predicted
2023-01-10,37.0,37.423121284757066,Actual,Predicted
2023-01-11,37.09999847412109,36.9511595409872,Actual,Predicted
2023-01-12,37.0,37.259529516192806,Actual,Predicted
2023-01-13,36.75,36.89992382740567,Actual,Predicted
2023-01-16,37.59999847412109,36.92851432705108,Actual,Predicted
2023-01-17,37.29999923706055,37.499408242278015,Actual,Predicted
2023-01-18,36.5,37.09537891053865,Actual,Predicted
2023-01-19,35.95000076293945,36.521173046948746,Actual,Predicted
2023-01-20,35.549999237060554,35.81132855946586,Actual,Predicted
2023-01-23,35.45000076293945,35.86401293351649,Actual,Predicted
2023-01-24,35.099998474121094,35.39492258978269,Actual,Predicted
2023-01-25,34.849998474121094,35.23952718511439,Actual,Predicted
2023-01-27,34.04999923706055,34.493628204764676,Actual,Predicted
2023-01-30,33.400001525878906,33.279842774832424,Actual,Predicted
2023-01-31,34.150001525878906,33.59728764140245,Actual,Predicted
2023-02-01,34.400001525878906,34.84773551133668,Actual,Predicted
2023-02-02,33.04999923706055,32.75846559025592,Actual,Predicted
2023-02-03,32.599998474121094,32.82555680431986,Actual,Predicted
2023-02-06,32.54999923706055,32.88662124870403,Actual,Predicted
2023-02-07,32.45000076293945,32.73192744140201,Actual,Predicted
2023-02-08,32.29999923706055,32.364464579258666,Actual,Predicted
2023-02-09,34.29999923706055,32.63125949033182,Actual,Predicted
2023-02-10,34.79999923706055,34.741141621470234,Actual,Predicted
2023-02-13,34.0,34.62563303108002,Actual,Predicted
2023-02-14,33.599998474121094,33.81757787318448,Actual,Predicted
2023-02-15,33.400001525878906,33.040643972997714,Actual,Predicted
2023-02-16,33.400001525878906,33.439019286395386,Actual,Predicted
2023-02-17,34.099998474121094,33.516717423124966,Actual,Predicted
2023-02-20,33.75,33.897011568138,Actual,Predicted
2023-02-21,32.75,33.040071549592604,Actual,Predicted
2023-02-22,32.5,32.882103445480475,Actual,Predicted
2023-02-23,32.20000076293945,32.464715250385346,Actual,Predicted
2023-02-24,31.85000038146973,31.871119121391043,Actual,Predicted
2023-02-27,31.299999237060547,31.812901078463458,Actual,Predicted
2023-02-28,32.5,31.2359950687071,Actual,Predicted
2023-03-01,32.400001525878906,32.551777751815536,Actual,Predicted
2023-03-02,32.29999923706055,32.63069444328772,Actual,Predicted
2023-03-03,32.619998931884766,32.54144303266417,Actual,Predicted
2023-03-06,33.22999954223633,32.64687839718088,Actual,Predicted
2023-03-08,32.70000076293945,33.07043924655945,Actual,Predicted
2023-03-09,33.22999954223633,33.14525749989599,Actual,Predicted
2023-03-10,32.33000183105469,33.113884157688915,Actual,Predicted
2023-03-13,31.729999542236328,32.01121856648229,Actual,Predicted
2023-03-14,30.850000381469727,31.123828211437882,Actual,Predicted
2023-03-15,30.709999084472656,30.687406127342392,Actual,Predicted
2023-03-16,30.989999771118168,29.27633986552619,Actual,Predicted
2023-03-17,30.840000152587887,31.224140731298853,Actual,Predicted
2023-03-20,31.71999931335449,30.53853792581609,Actual,Predicted
2023-03-21,31.19000053405762,31.42882424906815,Actual,Predicted
2023-03-22,30.79999923706055,31.14654749121535,Actual,Predicted
2023-03-23,30.450000762939453,30.852131888042965,Actual,Predicted
2023-03-24,30.32999992370605,30.83939486589866,Actual,Predicted
2023-03-27,29.479999542236328,29.757724088708212,Actual,Predicted
2023-03-28,28.89999961853028,28.995320614175203,Actual,Predicted
2023-03-29,28.59000015258789,28.463662830234888,Actual,Predicted
2023-03-31,30.249999999999996,29.05231174330692,Actual,Predicted
2023-04-03,30.14999961853028,29.577290222461997,Actual,Predicted
2023-04-05,30.60000038146973,30.57088828498632,Actual,Predicted
2023-04-06,30.479999542236328,30.75169372635759,Actual,Predicted
2023-04-10,31.0,30.84582388894783,Actual,Predicted
2023-04-11,30.610000610351562,30.62189995608336,Actual,Predicted
2023-04-12,30.56999969482422,30.808089164672896,Actual,Predicted
2023-04-13,30.31999969482422,30.333800881306622,Actual,Predicted
2023-04-17,31.73999977111816,30.64643044583211,Actual,Predicted
2023-04-18,30.09000015258789,31.26019565606657,Actual,Predicted
2023-04-19,29.809999465942383,30.105821609455933,Actual,Predicted
2023-04-20,29.80999946594238,30.000149030866066,Actual,Predicted
2023-04-21,29.590000152587894,29.735187997033435,Actual,Predicted
2023-04-24,29.020000457763675,29.186823971355814,Actual,Predicted
2023-04-25,29.299999237060547,29.127121914889695,Actual,Predicted
2023-04-26,29.389999389648438,29.329256026664755,Actual,Predicted
2023-04-27,30.95000076293945,29.52963645810021,Actual,Predicted
2023-04-28,30.600000381469727,31.029442949605745,Actual,Predicted
2023-05-02,30.819999694824222,30.873693465154066,Actual,Predicted
2023-05-03,31.389999389648438,30.614736165960554,Actual,Predicted
2023-05-04,31.840000152587894,31.301561859801367,Actual,Predicted
2023-05-05,31.530000686645508,31.86430500301161,Actual,Predicted
2023-05-08,31.059999465942383,31.254703673502032,Actual,Predicted
2023-05-09,30.930000305175778,31.231808087593222,Actual,Predicted
2023-05-10,33.22999954223633,30.47334797367053,Actual,Predicted
2023-05-11,33.33000183105469,33.78591526911954,Actual,Predicted
2023-05-12,32.93000030517578,33.10772068525326,Actual,Predicted
2023-05-15,33.150001525878906,33.09301162945,Actual,Predicted
2023-05-16,33.189998626708984,33.34016481221613,Actual,Predicted
2023-05-17,32.65999984741211,32.97922624000934,Actual,Predicted
2023-05-19,31.39999961853028,32.26719391093189,Actual,Predicted
2023-05-22,30.979999542236328,31.22028817496967,Actual,Predicted
2023-05-23,33.22999954223633,31.082003906313147,Actual,Predicted
2023-05-24,35.779998779296875,33.70216705928075,Actual,Predicted
2023-05-24,35.779998779296875,35.355776742878014,Actual,Predicted
2023-05-24,35.779998779296875,35.4922327240715,Actual,Predicted
2023-05-24,35.779998779296875,35.133215346625725,Actual,Predicted
2023-05-24,35.779998779296875,35.109104861558144,Actual,Predicted
2023-05-25,35.0,35.23281076119407,Actual,Predicted
2023-05-26,35.290000915527344,35.09677518941492,Actual,Predicted
2023-05-30,35.54999923706055,34.989808997819054,Actual,Predicted
2023-05-31,35.54999923706055,36.14581030510758,Actual,Predicted
