date,inr=x_percent_change,cl=f_percent_change,treasury_yeild_10_years_percent_change,usdx-index_percent_change,^nsei_percent_change,^bsesn_percent_change,^gspc_percent_change,hsi_percent_change,sha_percent_change,^sti_percent_change
2011-04-25,0.0,0.007537047916432362,,,0.005648029789942223,0.006740800762994448,0.005276781930114112,8332.33300219643,,-0.0021942417069615535
2011-04-26,0.00018082320756393797,-8.907414862337636e-05,,,-0.0017333415422972674,-0.0009141776954193072,-0.0015926699031208718,-0.9998788888851802,,-0.004984720340607622
2011-04-27,0.0032076959885963983,-0.0006234386852979364,-0.012786202795123446,-0.0020273280720996996,-0.0010384028693931398,-0.001989395409491036,0.008979584523029395,,,0.0034206919186663357
2011-04-28,0.0,0.004901551165184305,0.014457831325301219,-0.004333681166504881,-0.005878944955033011,-0.0049454298941594066,0.006249847099511715,,,0.0007258218367434762
2011-04-29,-0.0018013514215781646,0.0008868257558231228,-0.016627078384798114,-0.005440615020699832,-0.008304857443951942,-0.008055551622262465,0.003555424049938198,,,-0.003849308727253745
2011-05-02,-0.0006768010998168464,0.009480769883374233,,,-0.00621389763956963,-0.00808928238421125,0.002300662213150733,,,
2011-05-03,-0.0011737728966874047,-0.003598733090591844,,,-0.008383371651882772,-0.007208491211940215,-0.00175271131343418,,,-0.006038935625572602
2011-05-04,-0.0006327941880871236,-0.02175822466833618,-0.009433962264150985,0.002604551169481294,-0.02386294517885947,-0.02438833570851238,-0.003379303628319108,8439.366714011345,,-0.013619469439668878
2011-05-05,0.004296667152058556,-0.016299010700113897,-0.009831029185867904,-0.0015039650191955762,-0.005049206712411841,-0.003524746302883708,-0.0068553086801006816,-0.9998739130471064,,-0.0002475453453783425
2011-05-06,-0.0020265740350624024,-0.0864151867137905,-0.017064846416382166,0.015883924632122796,-0.013960215282374917,-0.01401127627768627,-0.009069835815006371,0.0,,-0.0033217286366263444
2011-05-09,0.008574031379328093,-0.02625253172811271,,,0.01677703526980918,0.016925900626320742,0.0038199203649144442,,,0.012072811802860732
2011-05-10,0.0005145147521681572,0.055258311686751584,,,-6.306418033716907e-05,0.0005481124502735869,0.004544163641626616,-0.04310340840949625,,0.006158890103172986
2011-05-11,-0.0025266409561489236,0.012969226348914857,0.016868236791852304,-0.0017393230328960276,-0.001774440648333624,-0.0008738431855199652,0.00807403665019828,,,0.006628073039062918
2011-05-12,0.0,-0.05458219405910447,-0.011893583724569582,0.009650194214579844,0.004295024531919693,0.0038995465334421826,-0.011111495877577104,,,-0.014708005676159385
2011-05-13,-0.0006724675831973405,0.007738541322831839,0.023123218245169448,-0.0011947961981999325,-0.014177753140195041,-0.013407177762597866,0.004895437361786574,,,0.010615081214223039
2011-05-16,0.0029160441471182694,0.006870771918648161,,,0.010681461261424031,0.01066167557385424,-0.008067330060324176,,,-0.008597567313887413
2011-05-17,0.003310280195535021,-0.022880067680729033,,,-0.008251048288921953,-0.010050574329825574,-0.0062043914177664925,,,
2011-05-18,0.0022737833073793105,-0.00472423817908147,-0.008891711654493498,-0.0009275076066316165,-0.010920131785324605,-0.011320760743368088,-0.00036856058818376757,8017.017914685886,,0.0015080537730845327
2011-05-19,0.0011120826974797373,0.032917084836092805,0.01602050624799738,0.0009283686756400312,-0.0033738307940500783,-0.002820168973230847,0.00880379946585856,-0.9998764044917031,,0.008786454264271052
2011-05-20,-0.0011108473433696347,-0.016583377202987845,0.0,-0.004637577784052227,0.0013836106454786874,0.0030521156605293185,0.002177940864352981,,,-8.52116492491282e-05
2011-05-23,-0.0024466328423382758,0.01066634900774472,,,0.010731194884403704,0.01018055106817678,-0.007688267521873581,7998.999826604673,,-0.0183239150769667
2011-05-24,0.0031884406078409315,-0.017991767554144916,,,-0.01819065338381966,-0.018157706770082525,-0.011925584601124247,-0.9998715909096327,,0.0008391333293460569
2011-05-25,0.0034894649224287803,0.019344927826862413,-0.003509891512444058,-0.002890946199499195,0.0015409294018829814,0.0010359741592614886,-0.0008273801774387168,,,0.0017859471766498837
2011-05-26,0.00022144675958587343,0.01737125635655221,0.0019212295869355694,0.0006589747229431729,-0.008508095964277275,-0.009145610520087064,0.0031831687125787097,,,0.0016193061056099152
2011-05-27,0.0015500375345601353,-0.010757958361366891,-0.02173218280600833,-0.005004569998683037,0.01185277484903671,0.011060555471472468,0.00395311579887384,,,0.0037839960764927596
2011-05-30,-0.0008843890323279245,,,,0.011778617208743783,0.012272839840776824,,,,
2011-05-31,-0.00037615161611382014,0.003591668850643893,,,,-0.0018635101761149706,0.004080919686204081,7521.123925547152,,0.007784964521777859
2011-06-01,-0.0019923439204629755,0.020976247014304478,,,-0.0005478351283761209,0.014875924161325105,0.01059272469727965,,,0.0040950862287495405
2011-06-02,-0.0027283254914988175,-0.023466369078174613,-0.027540983606557257,0.0005359190854223314,0.02172441581959493,0.005703380914637281,-0.022784644258312114,-0.9998764705938451,,-0.003867167289572637
2011-06-03,-0.004448415636390109,0.001096825300103589,0.02157788267026285,-0.004686636314943942,-0.007448122736722103,-0.006160031512290833,-0.0012248353901096075,,,-0.0047238420932535895
2011-06-06,0.0,-0.0017928316976109282,,,-0.0060536897790354404,-0.0063641221583648575,-0.009733809463420185,0.03809531702746968,,-0.010153621390515111
2011-06-07,0.0014075858445408535,-0.012073429153208635,,,0.0027733365999003034,0.0023741709585898586,-0.010760206333523958,,,0.000712961855090209
2011-06-08,-0.0034135083834741222,0.0008079406113947549,0.0029980013324451505,-0.005814739924871026,0.004356449870684306,0.004099311469207821,-0.0009564073932939489,,,-0.0041624451311379805
2011-06-09,-0.0013431287453121153,0.016651544927426286,-0.01627366323480569,0.005576754852152717,-0.005273400682573461,-0.005478598870066043,-0.0041868749185368205,,,-0.0017434569811687133
2011-06-10,0.0011208078093804096,0.011812611342472946,0.012153950033760982,0.003516867306911944,-0.0010494753550869252,-0.0005104123265160849,0.007377489898070588,,,-0.006204854217649655
2011-06-13,-0.0013435148566060642,-0.0259001214730143,,,-0.0063846553186446406,-0.0063291791444426895,-0.01397984447730799,,,-0.006272859805144326
2011-06-14,0.0027578722610090995,-0.020042278632493617,,,-0.0005468664746818802,-0.0001373818462666136,0.0006687560771995957,,,-0.0005394327839137137
2011-06-15,0.0017217016980574612,0.021274405240492445,0.036108324974924805,-0.0024157830515157794,0.00322831326020098,0.002333887605353474,0.012611779574887048,8439.366714011345,,-0.0008405287873124391
2011-06-16,-0.0013616255583358758,-0.04588915227885639,-0.04065827686350446,0.01708591370682334,-0.009635487682937914,-0.00963587288034159,-0.017431845805082374,-0.9999065217375755,,-0.011355885050704721
2011-06-17,-0.0006481890440533217,0.0014766310858927733,-0.021527077026572507,0.0019841534916442806,-0.009316200091785222,-0.008071775638761542,0.0017543350239684842,,,-0.004916958571926071
2011-06-20,0.0020129759434315622,-0.02043175223132678,,,-0.005623773133135683,-0.006413450828563334,0.0030450169661400393,0.11627902624863772,,0.002768483561687125
2011-06-21,-0.0008258649421737014,0.0026878829615961993,,,-0.020218396313068866,-0.020363047532320967,0.005395190996116791,,,0.01324326745954578
2011-06-22,0.0023903322484275227,0.0015011729191676169,0.007424907188660073,-0.006530694475952211,0.0034139477064785047,0.003065691069064791,0.013423475684721397,,,-0.0034975918226790906
2011-06-23,-0.002451540293516604,0.02152036513268734,0.002680067001675044,0.0032197209119973038,0.0004643246085286352,-0.0005506694899739447,-0.006468448774604491,,,0.0006210969819548901
2011-06-24,-0.0002233762714060049,-0.04601202023416747,-0.028065486134313426,0.008959588244979683,0.007900308215813605,0.01007709502963691,-0.0028279865492579796,,,0.007268362005723119
2011-06-27,0.0022346027736555676,0.0015382006614656804,,,0.02843045112781955,0.02894879344679515,-0.011725787945559018,-0.05208328482694838,,-0.006055094891519683
2011-06-28,0.003076934068590386,-0.006033381194196036,,,0.01011653601210875,0.00941469680363302,0.009184457300265939,,,0.0008234183675716847
2011-06-29,-0.000844629686566847,0.02516277192295263,0.040314314998291724,-0.004377251682945505,0.0033835824378138507,0.00434701713794004,0.012944354874931091,9449.549178186247,,0.009489329256093693
2011-06-30,-0.00022251693127272324,0.020238962921421588,0.02068965517241385,-0.0049293366621190994,0.009945429925787024,0.010891480834555151,0.008282747245164215,0.0,,0.013215385487389033
2011-07-01,-0.00400534736707347,0.006858726906227828,0.01608751608751603,-0.005221569012677266,0.008383202313011597,0.008131534670057932,0.01011922818616803,0.0,,0.005951105840225291
2011-07-04,-0.0037310058792873265,,,,-0.0035768154160407233,-0.004407775452283817,,,,
2011-07-05,0.000672809521679052,-0.005030347272583649,,,0.004140567934104941,0.0027543695689422032,0.014409702179091485,-0.011627906976744186,,-0.002969110748414238
2011-07-06,-0.004549289036808413,0.02053925529911034,,,-0.0032563317129015133,-0.003716282359809713,-0.0013361790618444792,,,-0.004786410395024343
2011-07-07,-0.0018009459625180644,-0.0024770137814158375,-0.013073979591836711,0.0057571427029817195,-0.0011807145165117537,-0.0009383972329472665,0.001001559045222348,0.0,,0.0035830483062509267
2011-07-08,-0.00022549214025249786,0.020900120136320414,0.01744749596122773,-0.0021299786156824397,0.018398527478963922,0.018760646539932535,0.010453846497412699,,,0.00812890848204453
2011-07-11,0.0,-0.025032950912534983,,,-0.01192195614209287,-0.011545143421078225,-0.006961116506509629,0.011764705882352941,,-0.010760678769934992
2011-07-12,0.001872239228062953,-0.010914713676427839,,,-0.007870086554735435,-0.007246163667766026,-0.018090532601892553,,,-0.013447285513035421
2011-07-13,-0.0014184974646130931,0.02396215178910702,-0.0030853616729516276,-0.0023687327903338913,-0.01601648719723472,-0.01654639287112252,-0.0044335126671922655,0.0,,0.00421725955845352
2011-07-14,0.004735127539913422,0.006363571226932251,-0.005845942228335593,-0.007914510167906836,,0.01001543586235297,0.003105840267646991,,,9.067073259422325e-05
2011-07-15,-0.002468595308829954,-0.024069357846993492,0.018332756831546157,0.0005318574728342136,0.010730851319034897,0.0011927115618870889,-0.006716127692301136,0.0,,-0.0014439605685258804
2011-07-18,-0.0011248422092769489,0.01619809157505653,,,-0.0007788266843558556,-0.003022810971875427,0.0055544244717742886,-0.9998988372087478,,-0.0017151839932203212
2011-07-19,0.0024323849228735255,-0.013471797484292475,,,-0.002517477329362062,-0.0029566370077011035,-0.008129889770918988,,,0.005576630438273245
2011-07-20,-0.00017972994226272027,0.016366097048156805,-0.006187693365417599,-0.0034446474518555607,0.008352718519034378,0.007933742271205087,0.016308708188877596,9654.172360874196,,0.009821941965545965
2011-07-21,-0.002921372317196278,0.006564096304086538,0.014527845036319549,-0.0057165646674212705,-0.008283528536821917,-0.008121011255519313,-0.0006708332980634438,,,0.003831717705089235
2011-07-22,0.0,0.010087608212008402,0.026252983293556072,-0.010295547395433249,-0.0045714890155682,-0.0035774534506169443,0.013546192203295357,,,0.01415956656756645
2011-07-25,-0.0015776357112759858,0.007465000642260947,,,0.016664879462397208,0.015519005641184877,0.0009078513609140648,,,-0.0035815524964672688
2011-07-26,0.00097063811103077,-0.006708779212112058,,,0.008226840452647826,0.007957797654827162,-0.0056430132712505365,,,0.004735860793620405
2011-07-27,-0.000744133966136829,0.003931445581111321,-0.017643142476697717,-0.007966473345030292,-0.018564109405674458,-0.018709286801005993,-0.0041049715381034,-0.03571428571428571,,0.0021872956042399317
2011-07-28,-0.005867797972743726,-0.02199010836973492,0.009827177228058256,0.008438750395552641,-0.005031577975619966,-0.004642492629461545,-0.020308668519432967,,,-0.001155439218270526
2011-07-29,-0.00045403991169284296,0.0004106870113005225,-0.009731543624161045,0.001754690336330927,-0.01064574290883873,-0.012083737403192773,-0.0032339665839668037,,,-0.00018498922286616805
2011-08-01,-0.0004542461575784393,-0.017857198784558267,,,-0.0010477882556603343,-0.0006765863579682416,-0.006450532698506789,,,0.008155499923487406
2011-08-02,0.004385385158322239,-0.008463924602127608,,,0.006348012529642466,0.006436752049969915,-0.004132299323336694,,,-0.011874564627138595
2011-08-03,-0.0031671921012474385,-0.011592354106823745,-0.0423357664233577,0.003366549868932134,-0.010921186581540794,-0.01116281361386986,-0.02555666470510344,,,-0.014714722814498114
2011-08-04,0.0045389729293538635,-0.01983154485760999,-0.009527439024390209,-0.006307891388863422,-0.009484014964097584,-0.00935068285372375,0.005015682586245464,,,-0.007452889293163331
2011-08-05,0.001129594390551637,-0.05765259473690457,-0.05425163524432474,0.014586736701961865,-0.01350651321750867,-0.013788377891303766,-0.047820446201610606,,,-0.036121538107698595
2011-08-08,0.005641685319196063,0.002885836406858899,,,-0.02260958946386501,-0.021890386788341376,-0.000574917660744262,0.037037037037037035,,-0.03699104048148883
2011-08-09,0.003814868493825888,-0.06411141656205667,,,-0.01779803310146318,-0.018241756629485233,-0.06663446415643824,,,
2011-08-10,0.0060357372130513415,-0.024720139800612977,-0.06712270200940575,-0.0024067388366528675,-0.00891860942536876,-0.007785057820625242,0.047406848133211554,0.0,,-0.02181342306150312
2011-08-11,0.004444165283719284,0.04527107439765788,-0.0206232813932172,0.0004020640610902309,0.017376800151157015,0.016170427226647358,-0.04415240397919246,,,-0.008815782698416338
2011-08-12,0.0009955530500994443,0.03414165583174207,0.09312119794103876,0.0005359190854223314,-0.004398410252373571,-0.004151036715947116,0.04629002144148748,,,0.019444148799862955
2011-08-15,0.0009944786035348673,-0.003966448465274151,,,,,0.0052616692831877355,-0.011904761904761904,,0.008352591470190563
2011-08-16,0.00220789725642957,0.029280862970511738,,,-0.012718138656561791,-0.012882605848841816,0.021784622088531908,,,-0.014496911804451031
2011-08-17,-0.0035247690596824205,-0.013996310491364104,-0.03107221006564559,0.0023023565710919157,-0.007323231885723548,-0.006454500526624611,-0.0097385454124592,-0.012048192771084338,,-0.0014826514354820389
2011-08-18,0.0004420808328188936,0.010732836570095468,-0.02213188798554649,-0.004594027709930251,0.00413048448617603,0.0065663574022724784,0.0009473866272851852,,,-0.0012621638527424291
2011-08-19,0.0011049666006395455,-0.05937433739345809,-0.0378752886836027,0.007737206671296409,-0.022238301060157204,-0.0220305271447111,-0.04459371431299933,,,-0.03232968940724063
2011-08-22,0.008983901023163699,-0.0014566050156371105,,,-0.019922535106248813,-0.019922485915262463,-0.015008981502439213,,,-0.0006657171222015142
2011-08-23,-0.0010282407777542808,0.02261123950946686,,,0.010968580771392995,0.012392167254419032,0.00025804116011828823,0.012195121951219513,,0.01220430521701875
2011-08-24,-0.001160624383003206,0.015691864618702155,0.023467432950191536,-0.0027001080059402757,0.010227014708441621,0.009593280132349296,0.03428487759458625,,,-0.015673596470580132
2011-08-25,-0.0015347444395414401,-0.0032771391771541074,0.05755732335049124,0.0018952077205141456,-0.012123906561857231,-0.012940001422953856,0.013119972745138585,,,0.016139969613942068
2011-08-26,0.008783436608259929,0.0016439570646792734,-0.016814159292035318,0.0036481150209941027,-0.01008402824199071,-0.008514004108943369,-0.015565520070231896,-0.03614457831325301,,-0.006349135730673627
2011-08-29,0.0015237200025410723,0.0008206294527532991,,,-0.01896856994717551,-0.018425239578314587,0.015121610152536555,,,0.015905057901869534
2011-08-30,0.0031080539363888223,0.0222559896375363,,,0.03618524369943561,0.03580705939823782,0.028280001568408437,0.0375,,
2011-08-31,-0.006565150794314798,0.01867772367952765,-0.041831792162043045,0.0029842783100343497,,,0.0023470249849313653,,,0.03344333794671211
2011-09-01,0.00196292596691555,-0.0010124180623209099,0.019301470588235208,0.0025695833765327207,,,0.00492198206545111,,,-0.006266360072854813
2011-09-02,-0.004353438272109667,0.0013512301529212138,-0.03246167718665467,0.004721516446304367,0.016546040476446405,0.015863467695621775,-0.011871432638898557,-0.9998698795129017,,-0.00840192953506604
2011-09-05,-0.0008745280730100003,,,,0.007798440311937612,0.008677406419116435,,,,-0.02459301810851196
2011-09-06,0.000831470433884506,-0.02788713986757128,,,-0.004523770771329365,-0.006428149123120716,-0.025281938303220487,8054.55523545655,,0.0006924083520734042
2011-09-07,0.005378508086194401,-0.004973977100695833,,,0.009387628067742744,0.008943787267484495,-0.007436289416773888,,,0.020554213778779175
2011-09-08,0.0012178095521729357,0.038595673382786924,0.02880242546740775,-0.0060589964715227,0.011916770330301169,0.01199025824093538,0.028646463529026743,0.011494252873563218,,0.008746074705674043
2011-09-09,0.0,-0.0032459513993714074,-0.024557956777996093,0.010336589058263885,0.005580888099920698,0.005891536038675652,-0.010612179635699624,,,-0.011029441297461891
2011-09-12,0.0019548251693786867,-0.02032571730442577,,,-0.018202067566584195,-0.017393474116245804,-0.026705492278710635,0.022727272727272728,,-0.02895523009692471
2011-09-13,0.01112075604602198,0.01088955296766751,,,-0.022265342334898127,-0.021653590035721856,0.006965716710316969,0.011111111111111112,,-0.005179349803127045
2011-09-14,0.011084155688190966,0.022905052581311574,0.033160621761658064,-0.008508392419749808,-0.0011825037612108364,-0.0020786159982416627,0.009120062814846184,,,0.003656514155373675
2011-09-15,0.006361306998117161,-0.014410768601670922,0.008525576730190635,-0.0010402027803822172,0.01449106073623791,0.014705392234130586,0.013479804803234253,,,0.009710278922866949
2011-09-16,0.0021070857721756007,0.00551116683823007,0.03679761312779704,-0.00767934380634265,0.012598456491333959,0.009990631554770339,0.017187073659429924,,,0.00834797747545729
2011-09-19,-0.0012615931782691558,-0.0161074095842091,,,0.0016844581749323763,0.0033947135377004967,0.0057066970727698025,,,-0.011405378964886623
2011-09-20,-0.006947406969572368,-0.02569352159792622,,,-0.010286631201750504,-0.011130409829343789,-0.00980258702608047,,,0.008562980813758997
2011-09-21,0.011723583321499323,0.013885676590221377,0.003608247422680473,-0.004651763853879872,0.021512534066978645,0.021135998695533356,-0.0016610054537224354,-0.04395604395604396,,0.003937641441360608
2011-09-22,0.0039184518226502785,-0.01116355423543351,-0.036979969183359045,0.004024367181933828,-0.0013521254130992968,-0.0019959265918439773,-0.02939044252863233,,,-0.0265529018715241
2011-09-23,0.006261724859445006,-0.06296550451592325,-0.08533333333333329,0.013447130253278055,-0.04083185070983295,-0.04125366515297475,-0.03188312151643559,0.0,,-0.006939743710099281
2011-09-26,0.026197894882102182,-0.008197784680126911,,,-0.011353346288317655,-0.012168509888313219,0.006082009597382831,,,-0.016485100574121257
2011-09-27,-0.0026277175274983023,0.004884150245473505,,,-0.006645800966822454,-0.006865459222865279,0.02333614583171091,,,0.026974939602029204
2011-09-28,0.0011552403171217005,0.05246758719535786,0.05882352941176476,-0.010847358207665117,0.028094904330539978,0.029464005520455118,0.010688382331855342,,,-0.009075864952275916
2011-09-29,-0.011943322557972199,-0.03836587307108211,-0.00694444444444456,0.004386479050793977,-0.0050993407405079206,-0.0047209893073569585,-0.02069113494191799,-0.022988505747126436,,0.0025766468377779015
2011-09-30,-0.0012292844007959517,0.011451795538236833,-0.022477522477522334,0.0008991650841148049,0.014062212002267108,0.015325944419016664,0.008114229792425546,0.011764705882352941,,-0.012174442190669372
2011-10-03,0.0022564227764423077,-0.035792579294525284,,,-0.014395556231418501,-0.014631064686086014,-0.02497412948899521,-0.023255813953488372,,-0.02009599856901078
2011-10-04,0.0038886333265565074,-0.020075712110566114,,,-0.018965255651646185,-0.018373282132396362,-0.02845102811181805,0.011904761904761904,,-0.03447771655583448
2011-10-05,0.001019352453379082,-0.024996810026406493,-0.0022408963585434194,0.0018879925193704308,-0.015950118085627383,-0.017743907840125375,0.022488442948566178,0.011764705882352941,,-0.0009126986653301255
2011-10-06,0.004134479348191894,0.0529932897220045,0.06962380685008429,-0.008668266549453917,,,0.017865633700204987,,,0.029426133245590964
2011-10-07,-0.0031032568722655584,0.03652103440724785,0.04251968503937006,-0.004815675842571203,-0.004369120434798135,-0.004566708669790751,0.018303664125949356,-0.023255813953488372,,0.014282833663778631
2011-10-10,-0.0022380591441822028,0.004722206518176601,,,0.028781597798793135,0.02786970946536076,-0.008163308930517045,,,0.010604855312723857
2011-10-11,-0.0029975398936895746,0.029284167352021887,,,0.018729410833939517,0.020002441325027053,0.034124984892549046,,,0.009275568544425806
2011-10-12,-0.0016362634427833378,0.004683220692353455,0.040462427745664775,-0.0002576804190124608,-0.0010543015296491417,-0.00125381872676,0.0005440035535435881,0.011904761904761904,,0.016598262327625915
2011-10-13,0.008706681405607139,-0.00279685200556792,0.030555555555555478,-0.007605104212294211,0.025138923122121893,0.025514508473399172,0.009794704112697502,,,-0.0013807065279426536
2011-10-14,-0.0066615037552741375,-0.015659651077124824,-0.025606469002695392,0.0,-0.004225949150917823,-0.004391377977531402,-0.002973672247100849,0.011764705882352941,,0.003730820484927187
2011-10-17,0.00592927655759721,0.030511689331574308,,,0.010722984330786368,0.01177271227118721,0.01738025794738399,0.0,,0.012681448240766113
2011-10-18,-0.006239821174438416,-0.004838776308445511,,,-0.0027375261037299197,-0.003371811536646713,-0.019369883187983283,-0.023255813953488372,,-0.019532427435025958
2011-10-19,0.0001431691501769378,0.022690427723938148,-0.001856148491879352,-0.00012966035947187485,-0.01577687686220876,-0.016258403555597975,0.020418716445174536,,,-0.0016442166136664417
2011-10-20,0.006952968138619698,-0.025243330540897668,0.003719200371920041,-0.00025925062592711004,0.020178640663771712,0.020124490328069893,-0.012649137360032507,,,-0.009631591512460083
2011-10-21,-0.004671067203358297,-0.009406544569184192,0.009726725335803776,-0.0018155880973208724,-0.009194127608235608,-0.008688689842145826,0.004554178714738486,,,0.006829930949421663
2011-10-24,0.017343446601280527,0.024618973024501178,,,-0.008238517613423818,-0.008930210588757344,0.018808765150316754,0.011904761904761904,,0.017895539625406985
2011-10-25,-0.000742052714127233,0.04427911956090304,,,0.009584233600694932,0.009152982320268161,0.012872958939026853,0.023529411764705882,,0.0032561221294718622
2011-10-26,-0.005479449537589617,0.020817372584216697,-0.04744852282900621,0.0030255591828028667,,,-0.020044725083616207,-0.9998864367844045,,
2011-10-27,-0.0028254165853493296,-0.031877227423763775,0.03524436090225551,-0.0006557770491803776,,,0.010536553156824268,8602.239078157438,,0.028025924242138456
2011-10-28,-0.0010119254647835347,0.0416851692177771,0.08715388107126654,-0.017453990188477295,0.018290230802876353,0.018630077029500244,0.03429143785854469,,,0.020420885508623504
2011-10-31,0.008711513368287996,-0.006811402680762696,,,0.03257186502723704,0.03187168288643326,0.00038922925859903503,-0.011764705882352941,,-0.017190215050140612
2011-11-01,-0.023338070739303485,-0.0013930267235651628,,,-0.0063611275418960726,-0.005604725200300393,-0.02473750308360319,,,-0.02325814803739072
2011-11-02,0.000925433601374634,-0.010730764822425623,-0.07999999999999997,0.014310148728111996,-0.012888127714704272,-0.012661935263953032,-0.027942247001422223,-0.011904761904761904,,0.016276157798154216
2011-11-03,0.012018964938219743,0.0034710889071472946,0.002498750624687603,-0.003235826993636371,9.509409207522611e-05,-0.0009141710478610219,0.016104667765514547,,,-0.008716804281682687
2011-11-04,-0.0027406375232920115,0.016863015053188293,0.02991026919242276,-0.0044150628641717645,0.001388204588113663,0.000977968806317779,0.01878180753005879,,,0.01359409497404153
2011-11-07,-0.0015267952132822875,0.002019798469465906,,,,,-0.006280017279460624,0.012048192771084338,,
2011-11-08,-0.001121356728089815,0.013367223406327745,,,0.0035038114822200065,0.004615033291072434,0.006295743615618236,,,0.0064180087912362955
2011-11-09,-0.0016941233044265142,0.013400402571981298,0.03560682046138413,-0.0037682043109172796,0.0009745850182433223,0.0003940144500879443,0.011735638864999306,,,-0.002742038209508242
2011-11-10,0.008178317872149224,-0.010950466472831712,-0.05326876513317185,0.016434094598515574,,,-0.03669514291397225,0.0,,-0.02510267466992044
2011-11-11,0.015007054211325867,0.021307718414931644,0.051662404092071595,-0.003721301167714663,-0.012912794900646559,-0.011806217684892357,0.008624176874533148,,,0.0014496534515295561
2011-11-14,-0.0017982048743219194,0.012374709547744821,,,-0.00999793317129147,-0.009749932363226068,0.01948053994132511,,,0.014113573758560633
2011-11-15,0.001461206223179341,-0.008586710702740405,,,-0.003966065877843017,-0.004308779873139269,-0.009550141648312898,-0.047619047619047616,,-0.006624669025324868
2011-11-16,0.006695562491522662,0.012533150240301974,0.006852667645619084,0.004125825274002843,-0.015509842209954057,-0.013790168509360459,0.004817163683512405,0.0375,,-0.0014725302512141123
2011-11-17,0.005062759449665089,0.032404080731690786,-0.01604278074866306,0.0035953648020813057,-0.007507113482785834,-0.006326059903097285,-0.01661620073020328,,,-0.010397352041528883
2011-11-18,0.0015802701266478157,-0.036748189664122195,-0.03260869565217394,0.0016632163938988926,-0.019024181056732425,-0.018726791470030254,-0.016799952076268998,-0.024096385542168676,,-0.01724463677112391
2011-11-21,0.0048321154736109,-0.014268326624865326,,,-0.005866598168600233,-0.005479453029971539,-0.0003946785843806653,,,-0.011852042741999734
2011-11-22,0.005495775478254137,-0.005030340568138701,,,-0.02597939420794782,-0.025984784686335218,-0.018648495446902454,,,0.007123837405118811
2011-11-23,0.0162020380646138,0.01124642992032588,-0.011722731906218099,-0.0008939974114689037,0.007115426727873452,0.00748272715102378,-0.0041408418306474685,-0.012345679012345678,,-0.014952849824311653
2011-11-24,0.008164029788317931,,,,,-0.022747627954305485,,,,
2011-11-25,-0.0042871459613911915,-0.01877363460035043,-0.03094378545642086,0.009842732589438909,-0.022005859963373453,0.01009686710059714,-0.022095214922818816,0.0375,,-0.012194762657103548
2011-11-28,-0.003731480289866773,0.00623893610840088,,,0.0007648247034644318,-0.010282223872834286,-0.002685506857766798,0.012048192771084338,,0.019100354890518402
2011-11-29,0.003169254871939873,0.014880670573108122,,,0.029989067177044762,0.0300533470382252,0.02924042531336176,,,-0.002349229389877211
2011-11-30,-0.0054568400841500525,0.016087993542243006,0.01940755873340145,-0.003657472522922578,-0.009523160573710613,-0.009821782852831033,0.002213653490450254,,,0.005342012112484331
2011-12-01,-0.0007700925036349159,0.005711992079313897,0.03607214428857718,-0.0077215316455695815,0.005608563085791922,0.007191258950717826,0.04331530724759769,,,0.02198734587519545
2011-12-02,-0.0033331471417882915,-0.0015942971416528402,0.023694390715667278,-0.0008929582968869525,0.02168857880295124,0.022327047586848624,-0.0019086457924624497,,,0.004156670491290289
2011-12-05,-0.0083123972352773,0.007584851889995863,,,0.022949816673852146,0.022045195429221974,-0.0002409863314553662,-0.011904761904761904,,-0.0024880095685768694
2011-12-06,-0.0038401286378399978,0.00029713529683930544,,,,,0.010287014543700068,0.0,,-0.006224550850643609
2011-12-07,0.00189812967641547,0.0028715805689842155,0.018987341772151972,-0.001272090048694909,-0.0021781531662842233,-0.0024633714359050996,0.0011057487964409396,0.012048192771084338,,0.012116097071216504
2011-12-08,0.0,-0.007800167111463727,-0.03631151457238417,-0.00038210418081512294,0.004653601454005788,0.0042683165648361426,0.00201835492433788,,,-0.019492907326938556
2011-12-09,0.007812455180101626,-0.021395179337087535,-0.02231036192364895,0.004204829095126267,-0.023495870307348284,-0.023038390566892584,-0.02114181011508593,-0.047619047619047616,,-0.012355619491017487
2011-12-12,0.0019380289103791458,0.010880693146888738,,,-0.015565363355274952,-0.016665227430677096,0.016883352560054868,,,0.002642274470734203
2011-12-13,0.00324950222628533,-0.016497404271478423,,,-0.02097932758516553,-0.021162068576919626,-0.014914054108935985,,,-0.005914743438266548
2011-12-14,0.015076762067194067,0.024240593514944196,-0.023394723743155765,0.008545934397386035,0.007555723305657641,0.008327488650403126,-0.008686009760728478,,,-0.004970733468166062
2011-12-15,0.008546950336193147,-0.051827466277603464,-0.031090723751274182,0.003489084112149578,-0.007780297649555328,-0.007584442625882049,-0.011348367422952282,,,-0.013897632482921557
2011-12-16,0.011487770769877906,-0.011374346881220727,0.006312467122567076,-0.003601154893842774,-0.0035479771886317117,-0.002812765510779634,0.0032431003656710248,,,0.009095900086566739
2011-12-19,-0.009309253556560718,-0.003622072625299359,,,-0.01996270777555739,-0.02179274315213259,0.003216149849629858,,,-0.015466897535981138
2011-12-20,-0.01347489318345633,0.0037420985639802303,,,-0.008276721814370622,-0.007230471743870161,-0.011732825699560275,,,-0.0013903787098796245
