other_income,net_profit_loss_from_ordinary_activities_after_tax,tax,profit_loss_from_ordinary_activities_before_tax,date,expenditure,net_profit,profit_after_interest_but_before_exceptional_items,depreciation_and_amortisation_expense,finance_costs,total_income,employee_benefit_expense,exceptional_item,basic_eps,diluted_eps
163.8,"-4,681.30",,"-4,681.30",2016-09-13,"-8,090.00","-4,681.30","-4,681.30",,,,,,,
163.8,"-4,681.30",,"-4,681.30",2016-09-14,"-8,090.00","-4,681.30","-4,681.30",,,,,,,
163.8,"-4,681.30",,"-4,681.30",2016-09-15,"-8,090.00","-4,681.30","-4,681.30",,,,,,,
163.8,"-4,681.30",,"-4,681.30",2016-09-16,"-8,090.00","-4,681.30","-4,681.30",,,,,,,
163.8,"-4,681.30",,"-4,681.30",2016-09-17,"-8,090.00","-4,681.30","-4,681.30",,,,,,,
163.8,"-4,681.30",,"-4,681.30",2016-09-18,"-8,090.00","-4,681.30","-4,681.30",,,,,,,
163.8,"-4,681.30",,"-4,681.30",2016-09-19,"-8,090.00","-4,681.30","-4,681.30",,,,,,,
163.8,"-4,681.30",,"-4,681.30",2016-09-20,"-8,090.00","-4,681.30","-4,681.30",,,,,,,
163.8,"-4,681.30",,"-4,681.30",2016-09-21,"-8,090.00","-4,681.30","-4,681.30",,,,,,,
163.8,"-4,681.30",,"-4,681.30",2016-09-22,"-8,090.00","-4,681.30","-4,681.30",,,,,,,
163.8,"-4,681.30",,"-4,681.30",2016-09-23,"-8,090.00","-4,681.30","-4,681.30",,,,,,,
163.8,"-4,681.30",,"-4,681.30",2016-09-24,"-8,090.00","-4,681.30","-4,681.30",,,,,,,
163.8,"-4,681.30",,"-4,681.30",2016-09-25,"-8,090.00","-4,681.30","-4,681.30",,,,,,,
163.8,"-4,681.30",,"-4,681.30",2016-09-26,"-8,090.00","-4,681.30","-4,681.30",,,,,,,
163.8,"-4,681.30",,"-4,681.30",2016-09-27,"-8,090.00","-4,681.30","-4,681.30",,,,,,,
163.8,"-4,681.30",,"-4,681.30",2016-09-28,"-8,090.00","-4,681.30","-4,681.30",,,,,,,
163.8,"-4,681.30",,"-4,681.30",2016-09-29,"-8,090.00","-4,681.30","-4,681.30",,,,,,,
163.8,"-4,681.30",,"-4,681.30",2016-09-30,"-8,090.00","-4,681.30","-4,681.30",,,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-10-01,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-10-02,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-10-03,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-10-04,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-10-05,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-10-06,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-10-07,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-10-08,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-10-09,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-10-10,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-10-11,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-10-12,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-10-13,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-10-14,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-10-15,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-10-16,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-10-17,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-10-18,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-10-19,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-10-20,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-10-21,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-10-22,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-10-23,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-10-24,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-10-25,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-10-26,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-10-27,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-10-28,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-10-29,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-10-30,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-10-31,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-11-01,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-11-02,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-11-03,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-11-04,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-11-05,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-11-06,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-11-07,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-11-08,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-11-09,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-11-10,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-11-11,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-11-12,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-11-13,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-11-14,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-11-15,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-11-16,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-11-17,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-11-18,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-11-19,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-11-20,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-11-21,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-11-22,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-11-23,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-11-24,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-11-25,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-11-26,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-11-27,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-11-28,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-11-29,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-11-30,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-12-01,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-12-02,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-12-03,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-12-04,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-12-05,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-12-06,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-12-07,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-12-08,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-12-09,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-12-10,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-12-11,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-12-12,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-12-13,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-12-14,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-12-15,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-12-16,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-12-17,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-12-18,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-12-19,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-12-20,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-12-21,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-12-22,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-12-23,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-12-24,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-12-25,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-12-26,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-12-27,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-12-28,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-12-29,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-12-30,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
6.8,"-4,147.40",,"-4,147.40",2016-12-31,"-7,230.70","-4,147.40","-4,147.40","-2,337.90",,,,,,
185.0,"-13,655.70",,"-13,655.70",2017-01-01,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-01-02,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-01-03,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-01-04,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-01-05,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-01-06,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-01-07,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-01-08,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-01-09,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-01-10,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-01-11,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-01-12,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-01-13,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-01-14,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-01-15,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-01-16,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-01-17,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-01-18,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-01-19,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-01-20,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-01-21,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-01-22,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-01-23,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-01-24,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-01-25,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-01-26,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-01-27,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-01-28,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-01-29,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-01-30,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-01-31,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-02-01,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-02-02,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-02-03,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-02-04,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-02-05,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-02-06,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-02-07,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-02-08,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-02-09,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-02-10,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-02-11,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-02-12,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-02-13,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-02-14,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-02-15,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-02-16,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-02-17,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-02-18,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-02-19,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-02-20,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-02-21,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-02-22,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-02-23,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-02-24,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-02-25,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-02-26,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-02-27,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-02-28,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-03-01,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-03-02,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-03-03,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-03-04,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-03-05,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-03-06,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-03-07,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-03-08,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-03-09,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-03-10,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-03-11,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-03-12,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-03-13,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-03-14,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-03-15,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-03-16,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-03-17,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-03-18,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-03-19,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
185.0,"-13,655.70",,"-13,655.70",2017-03-20,"-10,217.80","-13,655.70","-4,067.50","-1,377.50","-3,638.50","6,150.30",,"-9,588.20",-6.99,-6.99
