date,net_profit_loss_from_ordinary_activities_after_tax_yrly,profit_loss_from_ordinary_activities_before_tax_yrly,other_income_yrly,basic_eps_yrly,expenditure_yrly,other_expenses_yrly,tax_yrly,diluted_eps_yrly,net_profit_yrly,profit_after_interest_but_before_exceptional_items_yrly,depreciation_and_amortisation_expense_yrly
2011-09-16,199.95,305.54,112.13,12.05,"-1,447.48",,-105.59,12.05,199.95,305.54,
2011-09-17,199.95,305.54,112.13,12.05,"-1,447.48",,-105.59,12.05,199.95,305.54,
2011-09-18,199.95,305.54,112.13,12.05,"-1,447.48",,-105.59,12.05,199.95,305.54,
2011-09-19,199.95,305.54,112.13,12.05,"-1,447.48",,-105.59,12.05,199.95,305.54,
2011-09-20,199.95,305.54,112.13,12.05,"-1,447.48",,-105.59,12.05,199.95,305.54,
2011-09-21,199.95,305.54,112.13,12.05,"-1,447.48",,-105.59,12.05,199.95,305.54,
2011-09-22,199.95,305.54,112.13,12.05,"-1,447.48",,-105.59,12.05,199.95,305.54,
2011-09-23,199.95,305.54,112.13,12.05,"-1,447.48",,-105.59,12.05,199.95,305.54,
2011-09-24,199.95,305.54,112.13,12.05,"-1,447.48",,-105.59,12.05,199.95,305.54,
2011-09-25,199.95,305.54,112.13,12.05,"-1,447.48",,-105.59,12.05,199.95,305.54,
2011-09-26,199.95,305.54,112.13,12.05,"-1,447.48",,-105.59,12.05,199.95,305.54,
2011-09-27,199.95,305.54,112.13,12.05,"-1,447.48",,-105.59,12.05,199.95,305.54,
2011-09-28,199.95,305.54,112.13,12.05,"-1,447.48",,-105.59,12.05,199.95,305.54,
2011-09-29,199.95,305.54,112.13,12.05,"-1,447.48",,-105.59,12.05,199.95,305.54,
2011-09-30,199.95,305.54,112.13,12.05,"-1,447.48",,-105.59,12.05,199.95,305.54,
2011-10-01,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-10-02,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-10-03,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-10-04,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-10-05,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-10-06,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-10-07,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-10-08,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-10-09,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-10-10,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-10-11,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-10-12,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-10-13,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-10-14,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-10-15,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-10-16,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-10-17,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-10-18,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-10-19,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-10-20,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-10-21,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-10-22,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-10-23,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-10-24,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-10-25,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-10-26,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-10-27,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-10-28,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-10-29,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-10-30,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-10-31,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-11-01,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-11-02,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-11-03,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-11-04,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-11-05,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-11-06,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-11-07,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-11-08,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-11-09,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-11-10,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-11-11,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-11-12,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-11-13,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-11-14,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-11-15,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-11-16,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-11-17,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-11-18,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-11-19,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-11-20,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-11-21,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-11-22,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-11-23,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-11-24,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-11-25,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-11-26,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-11-27,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-11-28,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-11-29,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-11-30,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-12-01,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-12-02,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-12-03,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-12-04,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-12-05,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-12-06,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-12-07,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-12-08,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-12-09,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-12-10,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-12-11,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-12-12,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-12-13,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-12-14,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-12-15,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-12-16,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-12-17,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-12-18,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-12-19,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-12-20,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-12-21,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-12-22,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-12-23,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-12-24,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-12-25,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-12-26,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-12-27,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-12-28,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-12-29,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-12-30,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2011-12-31,126.64,189.07,123.12,7.63,"-1,348.04",,-62.43,7.63,126.64,46.27,
2012-01-01,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-01-02,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-01-03,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-01-04,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-01-05,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-01-06,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-01-07,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-01-08,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-01-09,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-01-10,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-01-11,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-01-12,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-01-13,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-01-14,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-01-15,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-01-16,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-01-17,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-01-18,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-01-19,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-01-20,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-01-21,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-01-22,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-01-23,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-01-24,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-01-25,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-01-26,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-01-27,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-01-28,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-01-29,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-01-30,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-01-31,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-02-01,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-02-02,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-02-03,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-02-04,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-02-05,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-02-06,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-02-07,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-02-08,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-02-09,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-02-10,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-02-11,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-02-12,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-02-13,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-02-14,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-02-15,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-02-16,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-02-17,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-02-18,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-02-19,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-02-20,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-02-21,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-02-22,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-02-23,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-02-24,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-02-25,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-02-26,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-02-27,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-02-28,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-02-29,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-03-01,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-03-02,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-03-03,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-03-04,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-03-05,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-03-06,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-03-07,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-03-08,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-03-09,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-03-10,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-03-11,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-03-12,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-03-13,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-03-14,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-03-15,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-03-16,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-03-17,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-03-18,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-03-19,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-03-20,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-03-21,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-03-22,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-03-23,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-03-24,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-03-25,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-03-26,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-03-27,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-03-28,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-03-29,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-03-30,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-03-31,123.93,185.33,134.24,7.47,"-1,321.13",,-61.4,7.47,123.93,185.33,
2012-04-01,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-04-02,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-04-03,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-04-04,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-04-05,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-04-06,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-04-07,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-04-08,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-04-09,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-04-10,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-04-11,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-04-12,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-04-13,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-04-14,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-04-15,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-04-16,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-04-17,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-04-18,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-04-19,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-04-20,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-04-21,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-04-22,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-04-23,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-04-24,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-04-25,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-04-26,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-04-27,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-04-28,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-04-29,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-04-30,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-05-01,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-05-02,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-05-03,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-05-04,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-05-05,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-05-06,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-05-07,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-05-08,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-05-09,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-05-10,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-05-11,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-05-12,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-05-13,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-05-14,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-05-15,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-05-16,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-05-17,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-05-18,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-05-19,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-05-20,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-05-21,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-05-22,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-05-23,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-05-24,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-05-25,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-05-26,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-05-27,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-05-28,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-05-29,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-05-30,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-05-31,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-06-01,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-06-02,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-06-03,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-06-04,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-06-05,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-06-06,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-06-07,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-06-08,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-06-09,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-06-10,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-06-11,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-06-12,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-06-13,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-06-14,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-06-15,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-06-16,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
2012-06-17,201.54,305.11,48.25,12.14,"-1,596.44",,-103.57,12.14,201.54,305.11,
