depreciation_and_amortisation_expense_yrly,employee_benefit_expense_yrly,exceptional_item_yrly,expenditure_yrly,finance_costs_yrly,net_profit_loss_from_ordinary_activities_after_tax_yrly,net_profit_yrly,other_income_yrly,profit_loss_from_ordinary_activities_before_tax_yrly,profit_after_interest_but_before_exceptional_items_yrly,total_income_yrly,basic_eps_yrly,date_yrly,diluted_eps_yrly
-569.9,"-6,046.80",0.0,"-52,773.00","-35,881.40","11,969.40","11,965.90",212.1,"18,315.30","18,315.30","71,088.30",76.56,2019-02-23,76.5
-569.9,"-6,046.80",0.0,"-52,773.00","-35,881.40","11,969.40","11,965.90",212.1,"18,315.30","18,315.30","71,088.30",76.56,2019-02-24,76.5
-569.9,"-6,046.80",0.0,"-52,773.00","-35,881.40","11,969.40","11,965.90",212.1,"18,315.30","18,315.30","71,088.30",76.56,2019-02-25,76.5
-569.9,"-6,046.80",0.0,"-52,773.00","-35,881.40","11,969.40","11,965.90",212.1,"18,315.30","18,315.30","71,088.30",76.56,2019-02-26,76.5
-569.9,"-6,046.80",0.0,"-52,773.00","-35,881.40","11,969.40","11,965.90",212.1,"18,315.30","18,315.30","71,088.30",76.56,2019-02-27,76.5
-569.9,"-6,046.80",0.0,"-52,773.00","-35,881.40","11,969.40","11,965.90",212.1,"18,315.30","18,315.30","71,088.30",76.56,2019-02-28,76.5
-569.9,"-6,046.80",0.0,"-52,773.00","-35,881.40","11,969.40","11,965.90",212.1,"18,315.30","18,315.30","71,088.30",76.56,2019-03-01,76.5
-569.9,"-6,046.80",0.0,"-52,773.00","-35,881.40","11,969.40","11,965.90",212.1,"18,315.30","18,315.30","71,088.30",76.56,2019-03-02,76.5
-569.9,"-6,046.80",0.0,"-52,773.00","-35,881.40","11,969.40","11,965.90",212.1,"18,315.30","18,315.30","71,088.30",76.56,2019-03-03,76.5
-569.9,"-6,046.80",0.0,"-52,773.00","-35,881.40","11,969.40","11,965.90",212.1,"18,315.30","18,315.30","71,088.30",76.56,2019-03-04,76.5
-569.9,"-6,046.80",0.0,"-52,773.00","-35,881.40","11,969.40","11,965.90",212.1,"18,315.30","18,315.30","71,088.30",76.56,2019-03-05,76.5
-569.9,"-6,046.80",0.0,"-52,773.00","-35,881.40","11,969.40","11,965.90",212.1,"18,315.30","18,315.30","71,088.30",76.56,2019-03-06,76.5
-569.9,"-6,046.80",0.0,"-52,773.00","-35,881.40","11,969.40","11,965.90",212.1,"18,315.30","18,315.30","71,088.30",76.56,2019-03-07,76.5
-569.9,"-6,046.80",0.0,"-52,773.00","-35,881.40","11,969.40","11,965.90",212.1,"18,315.30","18,315.30","71,088.30",76.56,2019-03-08,76.5
-569.9,"-6,046.80",0.0,"-52,773.00","-35,881.40","11,969.40","11,965.90",212.1,"18,315.30","18,315.30","71,088.30",76.56,2019-03-09,76.5
-569.9,"-6,046.80",0.0,"-52,773.00","-35,881.40","11,969.40","11,965.90",212.1,"18,315.30","18,315.30","71,088.30",76.56,2019-03-10,76.5
-569.9,"-6,046.80",0.0,"-52,773.00","-35,881.40","11,969.40","11,965.90",212.1,"18,315.30","18,315.30","71,088.30",76.56,2019-03-11,76.5
-569.9,"-6,046.80",0.0,"-52,773.00","-35,881.40","11,969.40","11,965.90",212.1,"18,315.30","18,315.30","71,088.30",76.56,2019-03-12,76.5
-569.9,"-6,046.80",0.0,"-52,773.00","-35,881.40","11,969.40","11,965.90",212.1,"18,315.30","18,315.30","71,088.30",76.56,2019-03-13,76.5
-569.9,"-6,046.80",0.0,"-52,773.00","-35,881.40","11,969.40","11,965.90",212.1,"18,315.30","18,315.30","71,088.30",76.56,2019-03-14,76.5
-569.9,"-6,046.80",0.0,"-52,773.00","-35,881.40","11,969.40","11,965.90",212.1,"18,315.30","18,315.30","71,088.30",76.56,2019-03-15,76.5
-569.9,"-6,046.80",0.0,"-52,773.00","-35,881.40","11,969.40","11,965.90",212.1,"18,315.30","18,315.30","71,088.30",76.56,2019-03-16,76.5
-569.9,"-6,046.80",0.0,"-52,773.00","-35,881.40","11,969.40","11,965.90",212.1,"18,315.30","18,315.30","71,088.30",76.56,2019-03-17,76.5
-569.9,"-6,046.80",0.0,"-52,773.00","-35,881.40","11,969.40","11,965.90",212.1,"18,315.30","18,315.30","71,088.30",76.56,2019-03-18,76.5
-569.9,"-6,046.80",0.0,"-52,773.00","-35,881.40","11,969.40","11,965.90",212.1,"18,315.30","18,315.30","71,088.30",76.56,2019-03-19,76.5
-569.9,"-6,046.80",0.0,"-52,773.00","-35,881.40","11,969.40","11,965.90",212.1,"18,315.30","18,315.30","71,088.30",76.56,2019-03-20,76.5
-569.9,"-6,046.80",0.0,"-52,773.00","-35,881.40","11,969.40","11,965.90",212.1,"18,315.30","18,315.30","71,088.30",76.56,2019-03-21,76.5
-569.9,"-6,046.80",0.0,"-52,773.00","-35,881.40","11,969.40","11,965.90",212.1,"18,315.30","18,315.30","71,088.30",76.56,2019-03-22,76.5
-569.9,"-6,046.80",0.0,"-52,773.00","-35,881.40","11,969.40","11,965.90",212.1,"18,315.30","18,315.30","71,088.30",76.56,2019-03-23,76.5
-569.9,"-6,046.80",0.0,"-52,773.00","-35,881.40","11,969.40","11,965.90",212.1,"18,315.30","18,315.30","71,088.30",76.56,2019-03-24,76.5
-569.9,"-6,046.80",0.0,"-52,773.00","-35,881.40","11,969.40","11,965.90",212.1,"18,315.30","18,315.30","71,088.30",76.56,2019-03-25,76.5
-569.9,"-6,046.80",0.0,"-52,773.00","-35,881.40","11,969.40","11,965.90",212.1,"18,315.30","18,315.30","71,088.30",76.56,2019-03-26,76.5
-569.9,"-6,046.80",0.0,"-52,773.00","-35,881.40","11,969.40","11,965.90",212.1,"18,315.30","18,315.30","71,088.30",76.56,2019-03-27,76.5
-569.9,"-6,046.80",0.0,"-52,773.00","-35,881.40","11,969.40","11,965.90",212.1,"18,315.30","18,315.30","71,088.30",76.56,2019-03-28,76.5
-569.9,"-6,046.80",0.0,"-52,773.00","-35,881.40","11,969.40","11,965.90",212.1,"18,315.30","18,315.30","71,088.30",76.56,2019-03-29,76.5
-569.9,"-6,046.80",0.0,"-52,773.00","-35,881.40","11,969.40","11,965.90",212.1,"18,315.30","18,315.30","71,088.30",76.56,2019-03-30,76.5
-569.9,"-6,046.80",0.0,"-52,773.00","-35,881.40","11,969.40","11,965.90",212.1,"18,315.30","18,315.30","71,088.30",76.56,2019-03-31,76.5
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-04-01,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-04-02,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-04-03,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-04-04,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-04-05,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-04-06,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-04-07,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-04-08,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-04-09,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-04-10,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-04-11,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-04-12,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-04-13,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-04-14,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-04-15,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-04-16,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-04-17,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-04-18,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-04-19,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-04-20,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-04-21,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-04-22,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-04-23,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-04-24,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-04-25,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-04-26,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-04-27,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-04-28,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-04-29,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-04-30,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-05-01,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-05-02,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-05-03,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-05-04,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-05-05,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-05-06,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-05-07,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-05-08,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-05-09,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-05-10,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-05-11,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-05-12,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-05-13,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-05-14,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-05-15,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-05-16,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-05-17,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-05-18,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-05-19,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-05-20,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-05-21,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-05-22,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-05-23,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-05-24,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-05-25,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-05-26,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-05-27,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-05-28,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-05-29,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-05-30,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-05-31,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-06-01,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-06-02,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-06-03,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-06-04,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-06-05,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-06-06,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-06-07,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-06-08,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-06-09,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-06-10,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-06-11,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-06-12,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-06-13,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-06-14,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-06-15,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-06-16,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-06-17,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-06-18,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-06-19,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-06-20,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-06-21,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-06-22,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-06-23,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-06-24,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-06-25,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-06-26,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-06-27,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-06-28,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-06-29,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-06-30,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-07-01,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-07-02,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-07-03,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-07-04,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-07-05,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-07-06,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-07-07,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-07-08,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-07-09,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-07-10,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-07-11,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-07-12,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-07-13,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-07-14,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-07-15,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-07-16,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-07-17,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-07-18,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-07-19,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-07-20,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-07-21,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-07-22,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-07-23,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-07-24,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-07-25,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-07-26,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-07-27,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-07-28,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-07-29,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-07-30,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-07-31,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-08-01,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-08-02,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-08-03,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-08-04,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-08-05,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-08-06,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-08-07,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-08-08,62.35
-508.6,"-5,415.80",0.0,"-40,175.00","-23,052.10","9,738.00","9,738.00",6.2,"14,837.60","14,837.60","55,012.60",62.41,2017-08-09,62.35
