date,net_profit_qtr,net_profit_loss_from_ordinary_activities_after_tax_qtr,other_income_qtr,tax_qtr,profit_loss_from_ordinary_activities_before_tax_qtr,depreciation_and_amortisation_expense_qtr,other_expenses_qtr,basic_eps_qtr,expenditure_qtr,diluted_eps_qtr,profit_after_interest_but_before_exceptional_items_qtr
2018-01-21,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-01-22,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-01-23,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-01-24,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-01-25,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-01-26,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-01-27,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-01-28,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-01-29,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-01-30,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-01-31,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-02-01,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-02-02,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-02-03,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-02-04,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-02-05,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-02-06,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-02-07,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-02-08,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-02-09,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-02-10,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-02-11,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-02-12,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-02-13,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-02-14,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-02-15,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-02-16,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-02-17,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-02-18,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-02-19,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-02-20,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-02-21,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-02-22,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-02-23,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-02-24,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-02-25,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-02-26,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-02-27,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-02-28,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-03-01,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-03-02,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-03-03,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-03-04,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-03-05,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-03-06,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-03-07,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-03-08,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-03-09,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-03-10,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-03-11,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-03-12,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-03-13,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-03-14,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-03-15,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-03-16,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-03-17,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-03-18,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-03-19,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-03-20,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-03-21,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-03-22,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-03-23,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-03-24,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-03-25,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-03-26,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-03-27,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-03-28,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-03-29,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-03-30,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-03-31,542.88,542.88,118.77,-171.78,714.66,,-595.09,5.28,"-5,662.17",5.27,714.63
2018-04-01,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-04-02,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-04-03,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-04-04,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-04-05,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-04-06,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-04-07,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-04-08,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-04-09,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-04-10,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-04-11,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-04-12,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-04-13,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-04-14,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-04-15,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-04-16,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-04-17,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-04-18,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-04-19,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-04-20,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-04-21,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-04-22,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-04-23,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-04-24,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-04-25,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-04-26,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-04-27,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-04-28,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-04-29,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-04-30,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-05-01,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-05-02,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-05-03,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-05-04,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-05-05,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-05-06,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-05-07,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-05-08,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-05-09,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-05-10,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-05-11,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-05-12,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-05-13,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-05-14,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-05-15,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-05-16,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-05-17,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-05-18,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-05-19,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-05-20,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-05-21,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-05-22,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-05-23,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-05-24,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-05-25,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-05-26,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-05-27,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-05-28,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-05-29,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-05-30,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-05-31,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-06-01,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-06-02,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-06-03,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-06-04,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-06-05,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-06-06,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-06-07,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-06-08,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-06-09,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-06-10,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-06-11,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-06-12,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-06-13,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-06-14,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-06-15,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-06-16,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-06-17,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-06-18,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-06-19,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-06-20,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-06-21,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-06-22,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-06-23,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-06-24,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-06-25,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-06-26,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-06-27,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-06-28,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-06-29,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-06-30,574.10,574.10,78.5,-220.8,794.90,,-638.60,5.55,"-6,185.40",5.55,776.30
2018-07-01,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-07-02,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-07-03,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-07-04,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-07-05,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-07-06,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-07-07,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-07-08,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-07-09,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-07-10,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-07-11,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-07-12,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-07-13,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-07-14,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-07-15,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-07-16,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-07-17,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-07-18,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-07-19,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-07-20,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-07-21,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-07-22,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-07-23,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-07-24,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-07-25,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-07-26,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-07-27,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-07-28,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-07-29,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-07-30,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-07-31,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-08-01,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-08-02,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-08-03,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-08-04,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-08-05,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-08-06,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-08-07,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-08-08,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-08-09,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-08-10,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-08-11,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-08-12,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-08-13,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-08-14,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-08-15,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-08-16,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-08-17,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-08-18,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-08-19,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-08-20,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-08-21,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-08-22,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-08-23,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-08-24,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-08-25,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-08-26,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-08-27,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-08-28,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-08-29,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-08-30,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-08-31,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-09-01,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-09-02,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-09-03,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-09-04,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-09-05,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-09-06,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-09-07,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-09-08,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-09-09,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-09-10,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-09-11,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-09-12,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-09-13,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-09-14,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-09-15,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-09-16,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-09-17,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-09-18,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-09-19,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-09-20,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-09-21,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-09-22,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-09-23,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-09-24,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-09-25,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-09-26,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-09-27,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-09-28,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-09-29,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-09-30,621.80,621.80,166.9,-246.7,868.50,,-664.30,5.99,"-5,229.10",5.98,868.50
2018-10-01,639.30,639.30,-47.4,-271.2,910.50,-29.5,-644.20,6.17,"-7,481.70",6.16,910.50
2018-10-02,639.30,639.30,-47.4,-271.2,910.50,-29.5,-644.20,6.17,"-7,481.70",6.16,910.50
2018-10-03,639.30,639.30,-47.4,-271.2,910.50,-29.5,-644.20,6.17,"-7,481.70",6.16,910.50
