current_tax_qtr,face_value_in_rs_qtr,diluted_eps_qtr,other_expenses_qtr,profit_loss_from_ordinary_activities_before_tax_qtr,basic_diluted_eps_after_extraordinary_items_qtr,profit_from_operations_before_other_income_interest_and_exceptional_items_qtr,deferred_tax_qtr,tax_qtr,profit_after_interest_but_before_exceptional_items_qtr,finance_costs_qtr,net_profit_loss_from_ordinary_activities_after_tax_qtr,total_income_qtr,basic_eps_qtr,date,interest_qtr,depreciation_and_amortisation_expense_qtr,net_profit_qtr,basic_for_discontinued_continuing_operation_qtr,net_sales_qtr,other_income_qtr,profit_before_interest_and_exceptional_items_qtr,equity_capital_qtr,expenditure_qtr
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-05-08,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-05-09,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-05-10,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-05-11,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-05-12,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-05-13,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-05-14,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-05-15,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-05-16,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-05-17,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-05-18,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-05-19,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-05-20,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-05-21,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-05-22,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-05-23,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-05-24,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-05-25,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-05-26,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-05-27,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-05-28,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-05-29,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-05-30,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-05-31,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-06-01,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-06-02,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-06-03,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-06-04,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-06-05,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-06-06,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-06-07,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-06-08,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-06-09,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-06-10,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-06-11,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-06-12,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-06-13,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-06-14,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-06-15,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-06-16,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-06-17,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-06-18,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-06-19,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-06-20,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-06-21,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-06-22,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-06-23,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-06-24,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-06-25,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-06-26,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-06-27,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-06-28,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-06-29,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-162.90,,5.19,"-2,668.00",782.20,,,,-127.0,782.20,-49.3,655.20,"8,675.60",5.19,2018-06-30,,-444.9,655.20,5.19,,136.3,,,"-7,893.40"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-07-01,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-07-02,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-07-03,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-07-04,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-07-05,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-07-06,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-07-07,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-07-08,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-07-09,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-07-10,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-07-11,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-07-12,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-07-13,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-07-14,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-07-15,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-07-16,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-07-17,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-07-18,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-07-19,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-07-20,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-07-21,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-07-22,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-07-23,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-07-24,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-07-25,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-07-26,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-07-27,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-07-28,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-07-29,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-07-30,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-07-31,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-08-01,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-08-02,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-08-03,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-08-04,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-08-05,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-08-06,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-08-07,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-08-08,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-08-09,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-08-10,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-08-11,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-08-12,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-08-13,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-08-14,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-08-15,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-08-16,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-08-17,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-08-18,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-08-19,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-08-20,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-08-21,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-08-22,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-08-23,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-08-24,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-08-25,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-08-26,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-08-27,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-08-28,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-08-29,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-08-30,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-08-31,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-09-01,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-09-02,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-09-03,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-09-04,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-09-05,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-09-06,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-09-07,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-09-08,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-09-09,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-09-10,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-09-11,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-09-12,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-09-13,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-09-14,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-09-15,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-09-16,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-09-17,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-09-18,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-09-19,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-09-20,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-09-21,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
-304.10,,9.48,"-3,079.10","1,410.00",,,48.4,-212.6,"1,410.00",-23.8,"1,197.40","10,115.70",9.48,2018-09-22,,-431.6,"1,197.40",9.48,,137.5,,,"-8,705.70"
