other_income,net_profit_loss_from_ordinary_activities_after_tax,tax,profit_loss_from_ordinary_activities_before_tax,date,expenditure,net_profit,profit_after_interest_but_before_exceptional_items,depreciation_and_amortisation_expense,finance_costs,total_income,employee_benefit_expense,exceptional_item,basic_eps,diluted_eps
"1,048.70","2,235.40",-837.60,"3,073.00",2022-03-03,"-13,448.30","4,055.40","3,073.00",-369.10,"-1,282.00","16,521.30","-1,089.50",0.00,1.64,1.64
"1,048.70","2,235.40",-837.60,"3,073.00",2022-03-04,"-13,448.30","4,055.40","3,073.00",-369.10,"-1,282.00","16,521.30","-1,089.50",0.00,1.64,1.64
"1,048.70","2,235.40",-837.60,"3,073.00",2022-03-05,"-13,448.30","4,055.40","3,073.00",-369.10,"-1,282.00","16,521.30","-1,089.50",0.00,1.64,1.64
"1,048.70","2,235.40",-837.60,"3,073.00",2022-03-06,"-13,448.30","4,055.40","3,073.00",-369.10,"-1,282.00","16,521.30","-1,089.50",0.00,1.64,1.64
"1,048.70","2,235.40",-837.60,"3,073.00",2022-03-07,"-13,448.30","4,055.40","3,073.00",-369.10,"-1,282.00","16,521.30","-1,089.50",0.00,1.64,1.64
"1,048.70","2,235.40",-837.60,"3,073.00",2022-03-08,"-13,448.30","4,055.40","3,073.00",-369.10,"-1,282.00","16,521.30","-1,089.50",0.00,1.64,1.64
"1,048.70","2,235.40",-837.60,"3,073.00",2022-03-09,"-13,448.30","4,055.40","3,073.00",-369.10,"-1,282.00","16,521.30","-1,089.50",0.00,1.64,1.64
"1,048.70","2,235.40",-837.60,"3,073.00",2022-03-10,"-13,448.30","4,055.40","3,073.00",-369.10,"-1,282.00","16,521.30","-1,089.50",0.00,1.64,1.64
"1,048.70","2,235.40",-837.60,"3,073.00",2022-03-11,"-13,448.30","4,055.40","3,073.00",-369.10,"-1,282.00","16,521.30","-1,089.50",0.00,1.64,1.64
"1,048.70","2,235.40",-837.60,"3,073.00",2022-03-12,"-13,448.30","4,055.40","3,073.00",-369.10,"-1,282.00","16,521.30","-1,089.50",0.00,1.64,1.64
"1,048.70","2,235.40",-837.60,"3,073.00",2022-03-13,"-13,448.30","4,055.40","3,073.00",-369.10,"-1,282.00","16,521.30","-1,089.50",0.00,1.64,1.64
"1,048.70","2,235.40",-837.60,"3,073.00",2022-03-14,"-13,448.30","4,055.40","3,073.00",-369.10,"-1,282.00","16,521.30","-1,089.50",0.00,1.64,1.64
"1,048.70","2,235.40",-837.60,"3,073.00",2022-03-15,"-13,448.30","4,055.40","3,073.00",-369.10,"-1,282.00","16,521.30","-1,089.50",0.00,1.64,1.64
"1,048.70","2,235.40",-837.60,"3,073.00",2022-03-16,"-13,448.30","4,055.40","3,073.00",-369.10,"-1,282.00","16,521.30","-1,089.50",0.00,1.64,1.64
"1,048.70","2,235.40",-837.60,"3,073.00",2022-03-17,"-13,448.30","4,055.40","3,073.00",-369.10,"-1,282.00","16,521.30","-1,089.50",0.00,1.64,1.64
"1,048.70","2,235.40",-837.60,"3,073.00",2022-03-18,"-13,448.30","4,055.40","3,073.00",-369.10,"-1,282.00","16,521.30","-1,089.50",0.00,1.64,1.64
"1,048.70","2,235.40",-837.60,"3,073.00",2022-03-19,"-13,448.30","4,055.40","3,073.00",-369.10,"-1,282.00","16,521.30","-1,089.50",0.00,1.64,1.64
"1,048.70","2,235.40",-837.60,"3,073.00",2022-03-20,"-13,448.30","4,055.40","3,073.00",-369.10,"-1,282.00","16,521.30","-1,089.50",0.00,1.64,1.64
"1,048.70","2,235.40",-837.60,"3,073.00",2022-03-21,"-13,448.30","4,055.40","3,073.00",-369.10,"-1,282.00","16,521.30","-1,089.50",0.00,1.64,1.64
"1,048.70","2,235.40",-837.60,"3,073.00",2022-03-22,"-13,448.30","4,055.40","3,073.00",-369.10,"-1,282.00","16,521.30","-1,089.50",0.00,1.64,1.64
"1,048.70","2,235.40",-837.60,"3,073.00",2022-03-23,"-13,448.30","4,055.40","3,073.00",-369.10,"-1,282.00","16,521.30","-1,089.50",0.00,1.64,1.64
"1,048.70","2,235.40",-837.60,"3,073.00",2022-03-24,"-13,448.30","4,055.40","3,073.00",-369.10,"-1,282.00","16,521.30","-1,089.50",0.00,1.64,1.64
"1,048.70","2,235.40",-837.60,"3,073.00",2022-03-25,"-13,448.30","4,055.40","3,073.00",-369.10,"-1,282.00","16,521.30","-1,089.50",0.00,1.64,1.64
"1,048.70","2,235.40",-837.60,"3,073.00",2022-03-26,"-13,448.30","4,055.40","3,073.00",-369.10,"-1,282.00","16,521.30","-1,089.50",0.00,1.64,1.64
"1,048.70","2,235.40",-837.60,"3,073.00",2022-03-27,"-13,448.30","4,055.40","3,073.00",-369.10,"-1,282.00","16,521.30","-1,089.50",0.00,1.64,1.64
"1,048.70","2,235.40",-837.60,"3,073.00",2022-03-28,"-13,448.30","4,055.40","3,073.00",-369.10,"-1,282.00","16,521.30","-1,089.50",0.00,1.64,1.64
"1,048.70","2,235.40",-837.60,"3,073.00",2022-03-29,"-13,448.30","4,055.40","3,073.00",-369.10,"-1,282.00","16,521.30","-1,089.50",0.00,1.64,1.64
"1,048.70","2,235.40",-837.60,"3,073.00",2022-03-30,"-13,448.30","4,055.40","3,073.00",-369.10,"-1,282.00","16,521.30","-1,089.50",0.00,1.64,1.64
"1,048.70","2,235.40",-837.60,"3,073.00",2022-03-31,"-13,448.30","4,055.40","3,073.00",-369.10,"-1,282.00","16,521.30","-1,089.50",0.00,1.64,1.64
983.50,"-1,780.40",14.40,"-1,794.80",2020-04-01,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-04-02,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-04-03,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-04-04,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-04-05,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-04-06,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-04-07,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-04-08,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-04-09,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-04-10,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-04-11,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-04-12,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-04-13,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-04-14,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-04-15,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-04-16,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-04-17,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-04-18,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-04-19,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-04-20,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-04-21,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-04-22,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-04-23,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-04-24,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-04-25,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-04-26,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-04-27,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-04-28,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-04-29,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-04-30,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-05-01,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-05-02,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-05-03,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-05-04,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-05-05,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-05-06,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-05-07,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-05-08,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-05-09,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-05-10,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-05-11,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-05-12,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-05-13,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-05-14,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-05-15,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-05-16,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-05-17,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-05-18,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-05-19,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-05-20,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-05-21,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-05-22,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-05-23,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-05-24,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-05-25,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-05-26,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-05-27,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-05-28,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-05-29,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-05-30,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-05-31,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-06-01,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-06-02,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-06-03,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-06-04,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-06-05,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-06-06,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-06-07,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-06-08,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-06-09,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-06-10,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-06-11,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-06-12,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-06-13,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-06-14,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-06-15,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-06-16,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-06-17,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-06-18,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-06-19,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-06-20,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-06-21,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-06-22,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-06-23,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-06-24,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-06-25,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-06-26,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-06-27,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-06-28,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-06-29,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
983.50,"-1,780.40",14.40,"-1,794.80",2020-06-30,"-8,264.60",-715.20,"-1,794.80",,"-2,373.60","6,469.80",,0.00,-0.29,-0.29
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-07-01,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-07-02,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-07-03,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-07-04,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-07-05,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-07-06,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-07-07,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-07-08,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-07-09,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-07-10,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-07-11,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-07-12,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-07-13,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-07-14,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-07-15,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-07-16,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-07-17,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-07-18,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-07-19,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-07-20,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-07-21,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-07-22,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-07-23,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-07-24,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-07-25,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-07-26,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-07-27,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-07-28,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-07-29,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-07-30,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-07-31,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-08-01,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-08-02,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-08-03,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-08-04,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-08-05,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-08-06,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-08-07,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-08-08,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-08-09,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-08-10,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
"1,132.70","1,141.02","-1,000.48","2,141.50",2020-08-11,"-14,127.30","2,277.52","3,103.60",-397.30,"-2,263.00","17,230.90",-789.90,-962.10,0.94,0.94
