depreciation_and_amortisation_expense_qtr,employee_benefit_expenses_qtr,employee_benefit_expense_qtr,equity_capital_qtr,exceptional_item_qtr,expenditure_qtr,face_value_in_rs_qtr,finance_costs_qtr,interest_qtr,net_profit_loss_from_ordinary_activities_after_tax_qtr,net_profit_qtr,number_of_public_shareholding_qtr,other_income_qtr,percentage_of_public_shareholding_qtr,profit_loss_from_ordinary_activities_before_tax_qtr,profit_after_interest_but_before_exceptional_items_qtr,profit_before_interest_and_exceptional_items_qtr,profit_from_operations_before_other_income_interest_and_exceptional_items_qtr,revenue_from_operations_qtr,tax_qtr,total_income_qtr,basic_eps_qtr,date_qtr,diluted_eps_qtr
-318.70,,-168.9,,,"-5,582.50",,"-3,787.80",,"-2,770.70","-2,770.70",,10.5,,"-2,770.70","-2,770.70",,,,,"2,811.80",-1.42,2023-03-28,-1.42
-318.70,,-168.9,,,"-5,582.50",,"-3,787.80",,"-2,770.70","-2,770.70",,10.5,,"-2,770.70","-2,770.70",,,,,"2,811.80",-1.42,2023-03-29,-1.42
-318.70,,-168.9,,,"-5,582.50",,"-3,787.80",,"-2,770.70","-2,770.70",,10.5,,"-2,770.70","-2,770.70",,,,,"2,811.80",-1.42,2023-03-30,-1.42
-318.70,,-168.9,,,"-5,582.50",,"-3,787.80",,"-2,770.70","-2,770.70",,10.5,,"-2,770.70","-2,770.70",,,,,"2,811.80",-1.42,2023-03-31,-1.42
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-04-01,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-04-02,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-04-03,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-04-04,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-04-05,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-04-06,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-04-07,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-04-08,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-04-09,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-04-10,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-04-11,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-04-12,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-04-13,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-04-14,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-04-15,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-04-16,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-04-17,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-04-18,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-04-19,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-04-20,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-04-21,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-04-22,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-04-23,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-04-24,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-04-25,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-04-26,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-04-27,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-04-28,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-04-29,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-04-30,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-05-01,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-05-02,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-05-03,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-05-04,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-05-05,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-05-06,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-05-07,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-05-08,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-05-09,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-05-10,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-05-11,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-05-12,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-05-13,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-05-14,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-05-15,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-05-16,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-05-17,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-05-18,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-05-19,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-05-20,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-05-21,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-05-22,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-05-23,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-05-24,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-05-25,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-05-26,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-05-27,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-05-28,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-05-29,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-05-30,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-05-31,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-06-01,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-06-02,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-06-03,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-06-04,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-06-05,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-06-06,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-06-07,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-06-08,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-06-09,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-06-10,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-06-11,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-06-12,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-06-13,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-06-14,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-06-15,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-06-16,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-06-17,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-06-18,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-06-19,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-06-20,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-06-21,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-06-22,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-06-23,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-06-24,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-06-25,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-06-26,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-06-27,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-06-28,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-06-29,-1.63
-396.80,,-124.6,,,"-5,886.30",,"-3,983.10",,"-3,184.50","-3,184.50",,21.5,,"-3,184.50","-3,184.50",,,,,"2,701.80",-1.63,2021-06-30,-1.63
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-07-01,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-07-02,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-07-03,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-07-04,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-07-05,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-07-06,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-07-07,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-07-08,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-07-09,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-07-10,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-07-11,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-07-12,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-07-13,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-07-14,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-07-15,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-07-16,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-07-17,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-07-18,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-07-19,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-07-20,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-07-21,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-07-22,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-07-23,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-07-24,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-07-25,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-07-26,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-07-27,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-07-28,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-07-29,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-07-30,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-07-31,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-08-01,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-08-02,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-08-03,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-08-04,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-08-05,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-08-06,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-08-07,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-08-08,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-08-09,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-08-10,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-08-11,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-08-12,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-08-13,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-08-14,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-08-15,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-08-16,-1.6
-420.30,,-142.1,,,"-5,849.60",,"-3,886.80",,"-3,136.30","-3,136.30",,25.6,,"-3,136.30","-3,136.30",,,,,"2,713.30",-1.6,2021-08-17,-1.6
