depreciation_and_amortisation_expense_qtr,employee_benefit_expenses_qtr,employee_benefit_expense_qtr,equity_capital_qtr,exceptional_item_qtr,expenditure_qtr,face_value_in_rs_qtr,finance_costs_qtr,interest_qtr,net_profit_loss_from_ordinary_activities_after_tax_qtr,net_profit_qtr,number_of_public_shareholding_qtr,other_income_qtr,percentage_of_public_shareholding_qtr,profit_loss_from_ordinary_activities_before_tax_qtr,profit_after_interest_but_before_exceptional_items_qtr,profit_before_interest_and_exceptional_items_qtr,profit_from_operations_before_other_income_interest_and_exceptional_items_qtr,revenue_from_operations_qtr,tax_qtr,total_income_qtr,basic_eps_qtr,date_qtr,diluted_eps_qtr
,-740.50,,"1,562.60",0.0,"-3,119.80",10.0,,"-5,473.70","1,670.90","1,670.90",,2.9,,"2,557.50","2,557.50","8,031.20","8,028.30",,-886.60,,10.71,2016-06-23,10.7
,-740.50,,"1,562.60",0.0,"-3,119.80",10.0,,"-5,473.70","1,670.90","1,670.90",,2.9,,"2,557.50","2,557.50","8,031.20","8,028.30",,-886.60,,10.71,2016-06-24,10.7
,-740.50,,"1,562.60",0.0,"-3,119.80",10.0,,"-5,473.70","1,670.90","1,670.90",,2.9,,"2,557.50","2,557.50","8,031.20","8,028.30",,-886.60,,10.71,2016-06-25,10.7
,-740.50,,"1,562.60",0.0,"-3,119.80",10.0,,"-5,473.70","1,670.90","1,670.90",,2.9,,"2,557.50","2,557.50","8,031.20","8,028.30",,-886.60,,10.71,2016-06-26,10.7
,-740.50,,"1,562.60",0.0,"-3,119.80",10.0,,"-5,473.70","1,670.90","1,670.90",,2.9,,"2,557.50","2,557.50","8,031.20","8,028.30",,-886.60,,10.71,2016-06-27,10.7
,-740.50,,"1,562.60",0.0,"-3,119.80",10.0,,"-5,473.70","1,670.90","1,670.90",,2.9,,"2,557.50","2,557.50","8,031.20","8,028.30",,-886.60,,10.71,2016-06-28,10.7
,-740.50,,"1,562.60",0.0,"-3,119.80",10.0,,"-5,473.70","1,670.90","1,670.90",,2.9,,"2,557.50","2,557.50","8,031.20","8,028.30",,-886.60,,10.71,2016-06-29,10.7
,-740.50,,"1,562.60",0.0,"-3,119.80",10.0,,"-5,473.70","1,670.90","1,670.90",,2.9,,"2,557.50","2,557.50","8,031.20","8,028.30",,-886.60,,10.71,2016-06-30,10.7
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-07-01,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-07-02,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-07-03,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-07-04,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-07-05,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-07-06,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-07-07,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-07-08,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-07-09,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-07-10,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-07-11,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-07-12,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-07-13,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-07-14,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-07-15,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-07-16,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-07-17,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-07-18,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-07-19,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-07-20,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-07-21,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-07-22,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-07-23,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-07-24,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-07-25,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-07-26,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-07-27,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-07-28,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-07-29,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-07-30,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-07-31,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-08-01,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-08-02,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-08-03,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-08-04,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-08-05,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-08-06,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-08-07,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-08-08,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-08-09,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-08-10,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-08-11,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-08-12,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-08-13,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-08-14,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-08-15,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-08-16,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-08-17,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-08-18,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-08-19,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-08-20,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-08-21,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-08-22,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-08-23,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-08-24,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-08-25,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-08-26,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-08-27,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-08-28,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-08-29,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-08-30,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-08-31,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-09-01,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-09-02,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-09-03,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-09-04,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-09-05,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-09-06,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-09-07,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-09-08,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-09-09,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-09-10,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-09-11,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-09-12,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-09-13,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-09-14,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-09-15,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-09-16,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-09-17,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-09-18,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-09-19,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-09-20,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-09-21,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-09-22,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-09-23,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-09-24,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-09-25,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-09-26,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-09-27,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-09-28,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-09-29,10.73
,"-1,123.90",,"1,563.20",0.0,"-9,122.80",0.0,,0.00,"1,673.40","1,673.40",,6.1,,"2,605.30","2,605.30","2,605.30","2,599.20",,-931.90,,10.73,2016-09-30,10.73
,"-1,029.00",,"1,563.30",0.0,"-3,675.70",10.0,,"-5,650.50","1,629.60","1,629.60",,3.1,,"2,518.20","2,518.20","8,168.70","8,165.60",,-888.60,,10.46,2016-10-01,10.45
,"-1,029.00",,"1,563.30",0.0,"-3,675.70",10.0,,"-5,650.50","1,629.60","1,629.60",,3.1,,"2,518.20","2,518.20","8,168.70","8,165.60",,-888.60,,10.46,2016-10-02,10.45
,"-1,029.00",,"1,563.30",0.0,"-3,675.70",10.0,,"-5,650.50","1,629.60","1,629.60",,3.1,,"2,518.20","2,518.20","8,168.70","8,165.60",,-888.60,,10.46,2016-10-03,10.45
,"-1,029.00",,"1,563.30",0.0,"-3,675.70",10.0,,"-5,650.50","1,629.60","1,629.60",,3.1,,"2,518.20","2,518.20","8,168.70","8,165.60",,-888.60,,10.46,2016-10-04,10.45
,"-1,029.00",,"1,563.30",0.0,"-3,675.70",10.0,,"-5,650.50","1,629.60","1,629.60",,3.1,,"2,518.20","2,518.20","8,168.70","8,165.60",,-888.60,,10.46,2016-10-05,10.45
,"-1,029.00",,"1,563.30",0.0,"-3,675.70",10.0,,"-5,650.50","1,629.60","1,629.60",,3.1,,"2,518.20","2,518.20","8,168.70","8,165.60",,-888.60,,10.46,2016-10-06,10.45
,"-1,029.00",,"1,563.30",0.0,"-3,675.70",10.0,,"-5,650.50","1,629.60","1,629.60",,3.1,,"2,518.20","2,518.20","8,168.70","8,165.60",,-888.60,,10.46,2016-10-07,10.45
,"-1,029.00",,"1,563.30",0.0,"-3,675.70",10.0,,"-5,650.50","1,629.60","1,629.60",,3.1,,"2,518.20","2,518.20","8,168.70","8,165.60",,-888.60,,10.46,2016-10-08,10.45
,"-1,029.00",,"1,563.30",0.0,"-3,675.70",10.0,,"-5,650.50","1,629.60","1,629.60",,3.1,,"2,518.20","2,518.20","8,168.70","8,165.60",,-888.60,,10.46,2016-10-09,10.45
,"-1,029.00",,"1,563.30",0.0,"-3,675.70",10.0,,"-5,650.50","1,629.60","1,629.60",,3.1,,"2,518.20","2,518.20","8,168.70","8,165.60",,-888.60,,10.46,2016-10-10,10.45
,"-1,029.00",,"1,563.30",0.0,"-3,675.70",10.0,,"-5,650.50","1,629.60","1,629.60",,3.1,,"2,518.20","2,518.20","8,168.70","8,165.60",,-888.60,,10.46,2016-10-11,10.45
,"-1,029.00",,"1,563.30",0.0,"-3,675.70",10.0,,"-5,650.50","1,629.60","1,629.60",,3.1,,"2,518.20","2,518.20","8,168.70","8,165.60",,-888.60,,10.46,2016-10-12,10.45
,"-1,029.00",,"1,563.30",0.0,"-3,675.70",10.0,,"-5,650.50","1,629.60","1,629.60",,3.1,,"2,518.20","2,518.20","8,168.70","8,165.60",,-888.60,,10.46,2016-10-13,10.45
,"-1,029.00",,"1,563.30",0.0,"-3,675.70",10.0,,"-5,650.50","1,629.60","1,629.60",,3.1,,"2,518.20","2,518.20","8,168.70","8,165.60",,-888.60,,10.46,2016-10-14,10.45
,"-1,029.00",,"1,563.30",0.0,"-3,675.70",10.0,,"-5,650.50","1,629.60","1,629.60",,3.1,,"2,518.20","2,518.20","8,168.70","8,165.60",,-888.60,,10.46,2016-10-15,10.45
,"-1,029.00",,"1,563.30",0.0,"-3,675.70",10.0,,"-5,650.50","1,629.60","1,629.60",,3.1,,"2,518.20","2,518.20","8,168.70","8,165.60",,-888.60,,10.46,2016-10-16,10.45
,"-1,029.00",,"1,563.30",0.0,"-3,675.70",10.0,,"-5,650.50","1,629.60","1,629.60",,3.1,,"2,518.20","2,518.20","8,168.70","8,165.60",,-888.60,,10.46,2016-10-17,10.45
,"-1,029.00",,"1,563.30",0.0,"-3,675.70",10.0,,"-5,650.50","1,629.60","1,629.60",,3.1,,"2,518.20","2,518.20","8,168.70","8,165.60",,-888.60,,10.46,2016-10-18,10.45
,"-1,029.00",,"1,563.30",0.0,"-3,675.70",10.0,,"-5,650.50","1,629.60","1,629.60",,3.1,,"2,518.20","2,518.20","8,168.70","8,165.60",,-888.60,,10.46,2016-10-19,10.45
,"-1,029.00",,"1,563.30",0.0,"-3,675.70",10.0,,"-5,650.50","1,629.60","1,629.60",,3.1,,"2,518.20","2,518.20","8,168.70","8,165.60",,-888.60,,10.46,2016-10-20,10.45
,"-1,029.00",,"1,563.30",0.0,"-3,675.70",10.0,,"-5,650.50","1,629.60","1,629.60",,3.1,,"2,518.20","2,518.20","8,168.70","8,165.60",,-888.60,,10.46,2016-10-21,10.45
,"-1,029.00",,"1,563.30",0.0,"-3,675.70",10.0,,"-5,650.50","1,629.60","1,629.60",,3.1,,"2,518.20","2,518.20","8,168.70","8,165.60",,-888.60,,10.46,2016-10-22,10.45
,"-1,029.00",,"1,563.30",0.0,"-3,675.70",10.0,,"-5,650.50","1,629.60","1,629.60",,3.1,,"2,518.20","2,518.20","8,168.70","8,165.60",,-888.60,,10.46,2016-10-23,10.45
,"-1,029.00",,"1,563.30",0.0,"-3,675.70",10.0,,"-5,650.50","1,629.60","1,629.60",,3.1,,"2,518.20","2,518.20","8,168.70","8,165.60",,-888.60,,10.46,2016-10-24,10.45
,"-1,029.00",,"1,563.30",0.0,"-3,675.70",10.0,,"-5,650.50","1,629.60","1,629.60",,3.1,,"2,518.20","2,518.20","8,168.70","8,165.60",,-888.60,,10.46,2016-10-25,10.45
,"-1,029.00",,"1,563.30",0.0,"-3,675.70",10.0,,"-5,650.50","1,629.60","1,629.60",,3.1,,"2,518.20","2,518.20","8,168.70","8,165.60",,-888.60,,10.46,2016-10-26,10.45
,"-1,029.00",,"1,563.30",0.0,"-3,675.70",10.0,,"-5,650.50","1,629.60","1,629.60",,3.1,,"2,518.20","2,518.20","8,168.70","8,165.60",,-888.60,,10.46,2016-10-27,10.45
,"-1,029.00",,"1,563.30",0.0,"-3,675.70",10.0,,"-5,650.50","1,629.60","1,629.60",,3.1,,"2,518.20","2,518.20","8,168.70","8,165.60",,-888.60,,10.46,2016-10-28,10.45
,"-1,029.00",,"1,563.30",0.0,"-3,675.70",10.0,,"-5,650.50","1,629.60","1,629.60",,3.1,,"2,518.20","2,518.20","8,168.70","8,165.60",,-888.60,,10.46,2016-10-29,10.45
,"-1,029.00",,"1,563.30",0.0,"-3,675.70",10.0,,"-5,650.50","1,629.60","1,629.60",,3.1,,"2,518.20","2,518.20","8,168.70","8,165.60",,-888.60,,10.46,2016-10-30,10.45
