date,net_profit_loss_from_ordinary_activities_after_tax_yrly,current_tax_yrly,basic_eps_for_continuing_operation_yrly,net_profit_yrly,finance_costs_yrly,employee_benefit_expense_yrly,profit_after_interest_but_before_exceptional_items_yrly,net_sales_yrly,tax_yrly,diluted_for_discontinued_continuing_operation_yrly,diluted_eps_yrly,basic_for_discontinued_continuing_operation_yrly,other_income_yrly,total_income_yrly,expenditure_yrly,depreciation_and_amortisation_expense_yrly,profit_loss_from_ordinary_activities_before_tax_yrly,exceptional_item_yrly,other_expenses_yrly,deferred_tax_yrly,diluted_eps_for_continuing_operation_yrly,basic_eps_yrly
2019-11-15,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-11-16,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-11-17,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-11-18,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-11-19,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-11-20,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-11-21,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-11-22,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-11-23,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-11-24,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-11-25,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-11-26,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-11-27,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-11-28,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-11-29,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-11-30,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-12-01,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-12-02,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-12-03,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-12-04,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-12-05,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-12-06,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-12-07,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-12-08,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-12-09,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-12-10,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-12-11,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-12-12,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-12-13,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-12-14,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-12-15,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-12-16,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-12-17,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-12-18,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-12-19,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-12-20,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-12-21,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-12-22,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-12-23,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-12-24,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-12-25,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-12-26,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-12-27,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-12-28,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-12-29,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-12-30,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2019-12-31,122.65,-90.38,0.81,128.58,-38.87,"-1,052.22",191.47,"4,633.02",-68.82,0.81,0.81,0.81,76.52,"4,709.54","-4,518.07",-168.98,191.47,0.00,-795.18,21.56,0.81,0.81
2020-01-01,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-01-02,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-01-03,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-01-04,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-01-05,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-01-06,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-01-07,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-01-08,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-01-09,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-01-10,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-01-11,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-01-12,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-01-13,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-01-14,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-01-15,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-01-16,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-01-17,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-01-18,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-01-19,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-01-20,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-01-21,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-01-22,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-01-23,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-01-24,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-01-25,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-01-26,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-01-27,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-01-28,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-01-29,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-01-30,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-01-31,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-02-01,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-02-02,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-02-03,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-02-04,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-02-05,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-02-06,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-02-07,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-02-08,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-02-09,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-02-10,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-02-11,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-02-12,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-02-13,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-02-14,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-02-15,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-02-16,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-02-17,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-02-18,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-02-19,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-02-20,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-02-21,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-02-22,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-02-23,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-02-24,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-02-25,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-02-26,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-02-27,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-02-28,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-02-29,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-03-01,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-03-02,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-03-03,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-03-04,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-03-05,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-03-06,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-03-07,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-03-08,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-03-09,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-03-10,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-03-11,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-03-12,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-03-13,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
2020-03-14,11.38,-97.16,0.07,10.51,-41.08,"-1,020.63",61.43,"4,547.06",-50.05,0.07,0.07,0.07,7.21,"4,554.27","-4,492.84",-175.11,61.43,0.00,-780.52,47.11,0.07,0.07
