date,other_expenses_yrly,diluted_eps_yrly,profit_loss_from_ordinary_activities_before_tax_yrly,depreciation_and_amortisation_expense_yrly,other_income_yrly,basic_eps_yrly,profit_after_interest_but_before_exceptional_items_yrly,net_profit_loss_from_ordinary_activities_after_tax_yrly,net_profit_yrly,expenditure_yrly,tax_yrly
2021-09-30,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-10-01,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-10-02,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-10-03,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-10-04,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-10-05,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-10-06,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-10-07,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-10-08,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-10-09,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-10-10,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-10-11,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-10-12,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-10-13,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-10-14,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-10-15,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-10-16,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-10-17,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-10-18,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-10-19,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-10-20,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-10-21,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-10-22,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-10-23,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-10-24,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-10-25,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-10-26,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-10-27,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-10-28,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-10-29,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-10-30,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-10-31,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-11-01,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-11-02,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-11-03,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-11-04,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-11-05,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-11-06,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-11-07,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-11-08,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-11-09,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-11-10,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-11-11,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-11-12,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-11-13,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-11-14,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-11-15,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-11-16,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-11-17,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-11-18,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-11-19,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-11-20,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-11-21,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-11-22,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-11-23,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-11-24,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-11-25,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-11-26,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-11-27,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-11-28,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-11-29,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-11-30,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-12-01,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-12-02,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-12-03,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-12-04,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-12-05,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-12-06,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-12-07,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-12-08,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-12-09,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-12-10,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-12-11,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-12-12,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-12-13,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-12-14,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-12-15,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-12-16,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-12-17,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-12-18,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-12-19,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-12-20,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-12-21,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-12-22,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-12-23,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-12-24,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-12-25,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-12-26,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-12-27,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-12-28,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-12-29,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-12-30,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2021-12-31,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-01-01,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-01-02,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-01-03,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-01-04,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-01-05,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-01-06,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-01-07,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-01-08,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-01-09,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-01-10,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-01-11,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-01-12,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-01-13,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-01-14,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-01-15,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-01-16,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-01-17,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-01-18,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-01-19,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-01-20,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-01-21,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-01-22,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-01-23,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-01-24,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-01-25,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-01-26,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-01-27,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-01-28,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-01-29,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-01-30,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-01-31,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-02-01,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-02-02,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-02-03,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-02-04,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-02-05,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-02-06,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-02-07,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-02-08,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-02-09,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-02-10,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-02-11,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-02-12,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-02-13,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-02-14,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-02-15,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-02-16,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-02-17,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-02-18,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-02-19,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-02-20,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-02-21,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-02-22,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-02-23,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-02-24,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-02-25,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-02-26,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-02-27,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-02-28,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-03-01,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-03-02,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-03-03,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-03-04,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-03-05,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-03-06,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-03-07,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-03-08,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-03-09,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-03-10,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-03-11,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-03-12,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-03-13,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-03-14,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-03-15,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-03-16,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-03-17,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-03-18,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-03-19,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-03-20,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-03-21,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-03-22,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-03-23,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-03-24,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-03-25,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-03-26,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-03-27,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-03-28,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-03-29,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-03-30,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-03-31,"-13,352.50",36.06,"15,268.00","-2,885.20",8.0,36.06,"15,268.00","13,074.20","13,074.20","-54,739.60","-2,193.80"
2022-04-01,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
