other_income,net_profit_loss_from_ordinary_activities_after_tax,tax,profit_loss_from_ordinary_activities_before_tax,date,expenditure,net_profit,profit_after_interest_but_before_exceptional_items,depreciation_and_amortisation_expense,finance_costs,total_income,employee_benefit_expense,exceptional_item,basic_eps,diluted_eps
212.1,"11,969.40","-6,345.90","18,315.30",2018-12-28,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2018-12-29,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2018-12-30,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2018-12-31,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-01-01,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-01-02,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-01-03,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-01-04,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-01-05,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-01-06,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-01-07,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-01-08,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-01-09,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-01-10,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-01-11,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-01-12,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-01-13,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-01-14,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-01-15,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-01-16,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-01-17,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-01-18,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-01-19,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-01-20,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-01-21,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-01-22,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-01-23,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-01-24,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-01-25,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-01-26,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-01-27,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-01-28,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-01-29,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-01-30,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-01-31,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-02-01,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-02-02,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-02-03,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-02-04,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-02-05,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-02-06,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-02-07,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-02-08,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-02-09,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-02-10,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-02-11,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-02-12,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-02-13,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-02-14,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-02-15,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-02-16,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-02-17,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-02-18,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-02-19,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-02-20,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-02-21,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-02-22,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-02-23,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-02-24,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-02-25,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-02-26,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-02-27,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-02-28,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-03-01,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-03-02,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-03-03,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-03-04,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-03-05,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-03-06,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-03-07,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-03-08,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-03-09,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-03-10,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-03-11,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-03-12,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-03-13,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-03-14,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-03-15,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-03-16,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-03-17,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-03-18,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-03-19,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-03-20,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-03-21,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-03-22,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-03-23,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-03-24,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-03-25,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-03-26,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-03-27,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-03-28,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-03-29,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-03-30,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
212.1,"11,969.40","-6,345.90","18,315.30",2019-03-31,"-52,773.00","11,965.90","18,315.30",-569.9,"-35,881.40","71,088.30","-6,046.80",0.0,76.56,76.5
6.2,"9,738.00","-5,099.60","14,837.60",2017-04-01,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-04-02,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-04-03,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-04-04,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-04-05,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-04-06,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-04-07,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-04-08,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-04-09,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-04-10,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-04-11,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-04-12,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-04-13,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-04-14,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-04-15,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-04-16,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-04-17,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-04-18,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-04-19,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-04-20,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-04-21,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-04-22,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-04-23,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-04-24,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-04-25,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-04-26,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-04-27,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-04-28,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-04-29,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-04-30,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-05-01,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-05-02,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-05-03,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-05-04,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-05-05,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-05-06,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-05-07,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-05-08,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-05-09,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-05-10,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-05-11,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-05-12,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-05-13,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-05-14,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-05-15,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-05-16,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-05-17,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-05-18,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-05-19,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-05-20,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-05-21,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-05-22,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-05-23,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-05-24,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-05-25,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-05-26,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-05-27,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-05-28,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-05-29,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-05-30,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
6.2,"9,738.00","-5,099.60","14,837.60",2017-05-31,"-40,175.00","9,738.00","14,837.60",-508.6,"-23,052.10","55,012.60","-5,415.80",0.0,62.41,62.35
