depreciation_and_amortisation_expense_yrly,employee_benefit_expense_yrly,exceptional_item_yrly,expenditure_yrly,finance_costs_yrly,net_profit_loss_from_ordinary_activities_after_tax_yrly,net_profit_yrly,other_income_yrly,profit_loss_from_ordinary_activities_before_tax_yrly,profit_after_interest_but_before_exceptional_items_yrly,total_income_yrly,basic_eps_yrly,date_yrly,diluted_eps_yrly
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-02-12,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-02-13,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-02-14,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-02-15,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-02-16,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-02-17,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-02-18,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-02-19,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-02-20,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-02-21,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-02-22,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-02-23,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-02-24,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-02-25,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-02-26,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-02-27,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-02-28,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-03-01,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-03-02,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-03-03,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-03-04,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-03-05,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-03-06,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-03-07,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-03-08,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-03-09,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-03-10,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-03-11,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-03-12,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-03-13,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-03-14,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-03-15,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-03-16,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-03-17,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-03-18,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-03-19,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-03-20,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-03-21,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-03-22,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-03-23,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-03-24,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-03-25,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-03-26,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-03-27,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-03-28,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-03-29,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-03-30,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-03-31,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-04-01,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-04-02,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-04-03,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-04-04,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-04-05,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-04-06,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-04-07,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-04-08,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-04-09,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-04-10,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-04-11,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-04-12,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-04-13,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-04-14,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-04-15,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-04-16,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-04-17,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-04-18,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-04-19,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-04-20,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-04-21,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-04-22,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-04-23,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-04-24,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-04-25,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-04-26,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-04-27,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-04-28,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-04-29,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-04-30,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-05-01,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-05-02,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-05-03,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-05-04,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-05-05,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-05-06,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-05-07,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-05-08,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-05-09,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-05-10,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-05-11,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-05-12,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-05-13,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-05-14,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-05-15,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-05-16,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-05-17,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-05-18,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-05-19,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-05-20,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-05-21,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-05-22,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-05-23,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-05-24,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-05-25,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-05-26,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-05-27,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-05-28,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-05-29,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-05-30,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-05-31,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-06-01,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-06-02,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-06-03,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-06-04,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-06-05,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-06-06,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-06-07,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-06-08,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-06-09,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-06-10,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-06-11,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-06-12,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-06-13,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-06-14,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-06-15,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-06-16,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-06-17,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-06-18,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-06-19,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-06-20,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-06-21,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-06-22,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-06-23,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-06-24,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-06-25,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-06-26,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-06-27,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-06-28,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-06-29,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-06-30,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-07-01,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-07-02,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-07-03,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-07-04,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-07-05,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-07-06,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-07-07,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-07-08,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-07-09,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-07-10,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-07-11,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-07-12,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-07-13,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-07-14,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-07-15,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-07-16,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-07-17,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-07-18,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-07-19,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-07-20,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-07-21,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-07-22,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-07-23,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-07-24,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-07-25,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-07-26,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-07-27,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-07-28,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-07-29,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-07-30,42.92
-435.0,"-2,154.00",0.0,"-13,364.00",-50.0,"1,430.00","1,494.00",337.0,"1,946.00","1,946.00","15,310.00",42.92,2021-07-31,42.92
