other_income,net_profit_loss_from_ordinary_activities_after_tax,tax,profit_loss_from_ordinary_activities_before_tax,date,expenditure,net_profit,profit_after_interest_but_before_exceptional_items,depreciation_and_amortisation_expense,finance_costs,total_income,employee_benefit_expense,exceptional_item,basic_eps,diluted_eps
36.0,157.00,-86.0,243.00,2019-03-02,"-2,686.00",157.00,243.00,-102.0,-9.0,"2,929.00",-417.00,0.0,4.77,4.77
36.0,157.00,-86.0,243.00,2019-03-03,"-2,686.00",157.00,243.00,-102.0,-9.0,"2,929.00",-417.00,0.0,4.77,4.77
36.0,157.00,-86.0,243.00,2019-03-04,"-2,686.00",157.00,243.00,-102.0,-9.0,"2,929.00",-417.00,0.0,4.77,4.77
36.0,157.00,-86.0,243.00,2019-03-05,"-2,686.00",157.00,243.00,-102.0,-9.0,"2,929.00",-417.00,0.0,4.77,4.77
36.0,157.00,-86.0,243.00,2019-03-06,"-2,686.00",157.00,243.00,-102.0,-9.0,"2,929.00",-417.00,0.0,4.77,4.77
36.0,157.00,-86.0,243.00,2019-03-07,"-2,686.00",157.00,243.00,-102.0,-9.0,"2,929.00",-417.00,0.0,4.77,4.77
36.0,157.00,-86.0,243.00,2019-03-08,"-2,686.00",157.00,243.00,-102.0,-9.0,"2,929.00",-417.00,0.0,4.77,4.77
36.0,157.00,-86.0,243.00,2019-03-09,"-2,686.00",157.00,243.00,-102.0,-9.0,"2,929.00",-417.00,0.0,4.77,4.77
36.0,157.00,-86.0,243.00,2019-03-10,"-2,686.00",157.00,243.00,-102.0,-9.0,"2,929.00",-417.00,0.0,4.77,4.77
36.0,157.00,-86.0,243.00,2019-03-11,"-2,686.00",157.00,243.00,-102.0,-9.0,"2,929.00",-417.00,0.0,4.77,4.77
36.0,157.00,-86.0,243.00,2019-03-12,"-2,686.00",157.00,243.00,-102.0,-9.0,"2,929.00",-417.00,0.0,4.77,4.77
36.0,157.00,-86.0,243.00,2019-03-13,"-2,686.00",157.00,243.00,-102.0,-9.0,"2,929.00",-417.00,0.0,4.77,4.77
36.0,157.00,-86.0,243.00,2019-03-14,"-2,686.00",157.00,243.00,-102.0,-9.0,"2,929.00",-417.00,0.0,4.77,4.77
36.0,157.00,-86.0,243.00,2019-03-15,"-2,686.00",157.00,243.00,-102.0,-9.0,"2,929.00",-417.00,0.0,4.77,4.77
36.0,157.00,-86.0,243.00,2019-03-16,"-2,686.00",157.00,243.00,-102.0,-9.0,"2,929.00",-417.00,0.0,4.77,4.77
36.0,157.00,-86.0,243.00,2019-03-17,"-2,686.00",157.00,243.00,-102.0,-9.0,"2,929.00",-417.00,0.0,4.77,4.77
36.0,157.00,-86.0,243.00,2019-03-18,"-2,686.00",157.00,243.00,-102.0,-9.0,"2,929.00",-417.00,0.0,4.77,4.77
36.0,157.00,-86.0,243.00,2019-03-19,"-2,686.00",157.00,243.00,-102.0,-9.0,"2,929.00",-417.00,0.0,4.77,4.77
36.0,157.00,-86.0,243.00,2019-03-20,"-2,686.00",157.00,243.00,-102.0,-9.0,"2,929.00",-417.00,0.0,4.77,4.77
36.0,157.00,-86.0,243.00,2019-03-21,"-2,686.00",157.00,243.00,-102.0,-9.0,"2,929.00",-417.00,0.0,4.77,4.77
36.0,157.00,-86.0,243.00,2019-03-22,"-2,686.00",157.00,243.00,-102.0,-9.0,"2,929.00",-417.00,0.0,4.77,4.77
36.0,157.00,-86.0,243.00,2019-03-23,"-2,686.00",157.00,243.00,-102.0,-9.0,"2,929.00",-417.00,0.0,4.77,4.77
36.0,157.00,-86.0,243.00,2019-03-24,"-2,686.00",157.00,243.00,-102.0,-9.0,"2,929.00",-417.00,0.0,4.77,4.77
36.0,157.00,-86.0,243.00,2019-03-25,"-2,686.00",157.00,243.00,-102.0,-9.0,"2,929.00",-417.00,0.0,4.77,4.77
36.0,157.00,-86.0,243.00,2019-03-26,"-2,686.00",157.00,243.00,-102.0,-9.0,"2,929.00",-417.00,0.0,4.77,4.77
36.0,157.00,-86.0,243.00,2019-03-27,"-2,686.00",157.00,243.00,-102.0,-9.0,"2,929.00",-417.00,0.0,4.77,4.77
36.0,157.00,-86.0,243.00,2019-03-28,"-2,686.00",157.00,243.00,-102.0,-9.0,"2,929.00",-417.00,0.0,4.77,4.77
36.0,157.00,-86.0,243.00,2019-03-29,"-2,686.00",157.00,243.00,-102.0,-9.0,"2,929.00",-417.00,0.0,4.77,4.77
36.0,157.00,-86.0,243.00,2019-03-30,"-2,686.00",157.00,243.00,-102.0,-9.0,"2,929.00",-417.00,0.0,4.77,4.77
36.0,157.00,-86.0,243.00,2019-03-31,"-2,686.00",157.00,243.00,-102.0,-9.0,"2,929.00",-417.00,0.0,4.77,4.77
70.7,153.50,-79.6,233.10,2017-04-01,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-04-02,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-04-03,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-04-04,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-04-05,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-04-06,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-04-07,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-04-08,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-04-09,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-04-10,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-04-11,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-04-12,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-04-13,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-04-14,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-04-15,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-04-16,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-04-17,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-04-18,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-04-19,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-04-20,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-04-21,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-04-22,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-04-23,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-04-24,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-04-25,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-04-26,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-04-27,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-04-28,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-04-29,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-04-30,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-05-01,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-05-02,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-05-03,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-05-04,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-05-05,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-05-06,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-05-07,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-05-08,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-05-09,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-05-10,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-05-11,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-05-12,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-05-13,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-05-14,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-05-15,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-05-16,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-05-17,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-05-18,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-05-19,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-05-20,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-05-21,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-05-22,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-05-23,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-05-24,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-05-25,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-05-26,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-05-27,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-05-28,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-05-29,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-05-30,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-05-31,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-06-01,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-06-02,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-06-03,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-06-04,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-06-05,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-06-06,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-06-07,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-06-08,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-06-09,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-06-10,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-06-11,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-06-12,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-06-13,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-06-14,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-06-15,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-06-16,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-06-17,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-06-18,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-06-19,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-06-20,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-06-21,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-06-22,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-06-23,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-06-24,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-06-25,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-06-26,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-06-27,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-06-28,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-06-29,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
70.7,153.50,-79.6,233.10,2017-06-30,"-2,068.60",153.50,233.10,,-1.4,"2,301.70",,,4.41,4.41
52.5,116.10,-65.9,182.00,2017-07-01,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-07-02,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-07-03,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-07-04,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-07-05,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-07-06,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-07-07,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-07-08,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-07-09,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-07-10,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-07-11,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-07-12,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-07-13,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-07-14,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-07-15,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-07-16,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-07-17,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-07-18,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-07-19,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-07-20,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-07-21,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-07-22,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-07-23,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-07-24,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-07-25,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-07-26,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-07-27,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-07-28,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-07-29,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-07-30,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-07-31,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-08-01,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-08-02,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-08-03,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-08-04,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-08-05,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-08-06,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-08-07,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-08-08,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-08-09,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-08-10,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-08-11,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-08-12,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-08-13,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-08-14,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-08-15,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-08-16,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-08-17,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-08-18,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-08-19,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-08-20,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-08-21,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-08-22,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-08-23,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-08-24,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-08-25,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-08-26,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-08-27,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-08-28,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-08-29,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-08-30,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-08-31,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-09-01,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-09-02,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-09-03,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-09-04,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-09-05,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-09-06,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-09-07,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-09-08,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-09-09,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-09-10,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-09-11,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-09-12,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-09-13,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-09-14,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-09-15,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-09-16,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-09-17,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-09-18,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-09-19,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-09-20,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
52.5,116.10,-65.9,182.00,2017-09-21,"-1,875.20",116.10,182.00,-76.0,-5.5,"2,057.20",-358.20,,3.34,3.34
