depreciation_and_amortisation_expense_qtr,employee_benefit_expenses_qtr,employee_benefit_expense_qtr,equity_capital_qtr,exceptional_item_qtr,expenditure_qtr,face_value_in_rs_qtr,finance_costs_qtr,interest_qtr,net_profit_loss_from_ordinary_activities_after_tax_qtr,net_profit_qtr,number_of_public_shareholding_qtr,other_income_qtr,percentage_of_public_shareholding_qtr,profit_loss_from_ordinary_activities_before_tax_qtr,profit_after_interest_but_before_exceptional_items_qtr,profit_before_interest_and_exceptional_items_qtr,profit_from_operations_before_other_income_interest_and_exceptional_items_qtr,revenue_from_operations_qtr,tax_qtr,total_income_qtr,basic_eps_qtr,date_qtr,diluted_eps_qtr
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-01-07,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-01-08,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-01-09,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-01-10,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-01-11,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-01-12,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-01-13,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-01-14,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-01-15,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-01-16,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-01-17,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-01-18,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-01-19,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-01-20,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-01-21,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-01-22,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-01-23,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-01-24,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-01-25,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-01-26,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-01-27,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-01-28,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-01-29,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-01-30,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-01-31,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-02-01,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-02-02,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-02-03,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-02-04,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-02-05,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-02-06,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-02-07,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-02-08,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-02-09,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-02-10,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-02-11,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-02-12,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-02-13,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-02-14,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-02-15,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-02-16,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-02-17,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-02-18,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-02-19,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-02-20,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-02-21,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-02-22,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-02-23,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-02-24,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-02-25,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-02-26,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-02-27,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-02-28,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-02-29,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-03-01,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-03-02,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-03-03,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-03-04,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-03-05,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-03-06,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-03-07,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-03-08,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-03-09,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-03-10,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-03-11,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-03-12,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-03-13,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-03-14,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-03-15,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-03-16,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-03-17,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-03-18,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-03-19,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-03-20,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-03-21,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-03-22,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-03-23,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-03-24,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-03-25,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-03-26,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-03-27,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-03-28,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-03-29,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-03-30,4.44
-71.3,-350.1,,348.1,,"-1,927.00",10.0,,-1.4,154.5,154.5,,66.4,,243.8,243.8,245.2,178.8,,-89.3,,4.44,2016-03-31,4.44
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-04-01,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-04-02,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-04-03,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-04-04,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-04-05,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-04-06,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-04-07,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-04-08,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-04-09,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-04-10,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-04-11,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-04-12,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-04-13,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-04-14,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-04-15,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-04-16,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-04-17,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-04-18,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-04-19,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-04-20,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-04-21,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-04-22,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-04-23,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-04-24,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-04-25,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-04-26,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-04-27,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-04-28,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-04-29,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-04-30,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-05-01,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-05-02,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-05-03,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-05-04,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-05-05,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-05-06,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-05-07,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-05-08,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-05-09,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-05-10,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-05-11,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-05-12,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-05-13,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-05-14,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-05-15,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-05-16,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-05-17,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-05-18,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-05-19,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-05-20,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-05-21,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-05-22,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-05-23,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-05-24,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-05-25,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-05-26,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-05-27,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-05-28,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-05-29,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-05-30,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-05-31,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-06-01,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-06-02,6.45
-68.1,-322.8,,348.1,,"-1,768.20",10.0,,-3.2,224.5,224.5,"1,16,87,786.00",93.9,33.58,316.0,316.0,319.2,225.3,,-91.5,,6.45,2014-06-03,6.45
