date,net_profit_loss_from_ordinary_activities_after_tax_yrly,current_tax_yrly,basic_eps_for_continuing_operation_yrly,net_profit_yrly,finance_costs_yrly,employee_benefit_expense_yrly,profit_after_interest_but_before_exceptional_items_yrly,net_sales_yrly,tax_yrly,diluted_for_discontinued_continuing_operation_yrly,diluted_eps_yrly,basic_for_discontinued_continuing_operation_yrly,other_income_yrly,total_income_yrly,expenditure_yrly,depreciation_and_amortisation_expense_yrly,profit_loss_from_ordinary_activities_before_tax_yrly,exceptional_item_yrly,other_expenses_yrly,deferred_tax_yrly,diluted_eps_for_continuing_operation_yrly,basic_eps_yrly
2013-06-12,717.70,,,717.70,,,"1,442.30",,-245.0,,5.69,,44.5,,"-6,586.50",-241.1,962.70,-479.6,"-1,963.60",,,5.69
2013-06-13,717.70,,,717.70,,,"1,442.30",,-245.0,,5.69,,44.5,,"-6,586.50",-241.1,962.70,-479.6,"-1,963.60",,,5.69
2013-06-14,717.70,,,717.70,,,"1,442.30",,-245.0,,5.69,,44.5,,"-6,586.50",-241.1,962.70,-479.6,"-1,963.60",,,5.69
2013-06-15,717.70,,,717.70,,,"1,442.30",,-245.0,,5.69,,44.5,,"-6,586.50",-241.1,962.70,-479.6,"-1,963.60",,,5.69
2013-06-16,717.70,,,717.70,,,"1,442.30",,-245.0,,5.69,,44.5,,"-6,586.50",-241.1,962.70,-479.6,"-1,963.60",,,5.69
2013-06-17,717.70,,,717.70,,,"1,442.30",,-245.0,,5.69,,44.5,,"-6,586.50",-241.1,962.70,-479.6,"-1,963.60",,,5.69
2013-06-18,717.70,,,717.70,,,"1,442.30",,-245.0,,5.69,,44.5,,"-6,586.50",-241.1,962.70,-479.6,"-1,963.60",,,5.69
2013-06-19,717.70,,,717.70,,,"1,442.30",,-245.0,,5.69,,44.5,,"-6,586.50",-241.1,962.70,-479.6,"-1,963.60",,,5.69
2013-06-20,717.70,,,717.70,,,"1,442.30",,-245.0,,5.69,,44.5,,"-6,586.50",-241.1,962.70,-479.6,"-1,963.60",,,5.69
2013-06-21,717.70,,,717.70,,,"1,442.30",,-245.0,,5.69,,44.5,,"-6,586.50",-241.1,962.70,-479.6,"-1,963.60",,,5.69
2013-06-22,717.70,,,717.70,,,"1,442.30",,-245.0,,5.69,,44.5,,"-6,586.50",-241.1,962.70,-479.6,"-1,963.60",,,5.69
2013-06-23,717.70,,,717.70,,,"1,442.30",,-245.0,,5.69,,44.5,,"-6,586.50",-241.1,962.70,-479.6,"-1,963.60",,,5.69
2013-06-24,717.70,,,717.70,,,"1,442.30",,-245.0,,5.69,,44.5,,"-6,586.50",-241.1,962.70,-479.6,"-1,963.60",,,5.69
2013-06-25,717.70,,,717.70,,,"1,442.30",,-245.0,,5.69,,44.5,,"-6,586.50",-241.1,962.70,-479.6,"-1,963.60",,,5.69
2013-06-26,717.70,,,717.70,,,"1,442.30",,-245.0,,5.69,,44.5,,"-6,586.50",-241.1,962.70,-479.6,"-1,963.60",,,5.69
2013-06-27,717.70,,,717.70,,,"1,442.30",,-245.0,,5.69,,44.5,,"-6,586.50",-241.1,962.70,-479.6,"-1,963.60",,,5.69
2013-06-28,717.70,,,717.70,,,"1,442.30",,-245.0,,5.69,,44.5,,"-6,586.50",-241.1,962.70,-479.6,"-1,963.60",,,5.69
2013-06-29,717.70,,,717.70,,,"1,442.30",,-245.0,,5.69,,44.5,,"-6,586.50",-241.1,962.70,-479.6,"-1,963.60",,,5.69
2013-06-30,717.70,,,717.70,,,"1,442.30",,-245.0,,5.69,,44.5,,"-6,586.50",-241.1,962.70,-479.6,"-1,963.60",,,5.69
2013-07-01,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-07-02,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-07-03,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-07-04,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-07-05,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-07-06,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-07-07,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-07-08,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-07-09,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-07-10,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-07-11,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-07-12,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-07-13,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-07-14,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-07-15,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-07-16,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-07-17,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-07-18,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-07-19,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-07-20,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-07-21,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-07-22,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-07-23,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-07-24,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-07-25,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-07-26,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-07-27,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-07-28,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-07-29,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-07-30,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-07-31,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-08-01,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-08-02,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-08-03,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-08-04,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-08-05,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-08-06,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-08-07,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-08-08,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-08-09,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-08-10,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-08-11,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-08-12,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-08-13,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-08-14,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-08-15,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-08-16,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-08-17,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-08-18,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-08-19,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-08-20,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-08-21,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-08-22,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-08-23,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-08-24,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-08-25,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-08-26,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-08-27,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-08-28,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-08-29,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-08-30,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-08-31,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-09-01,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-09-02,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-09-03,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-09-04,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-09-05,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-09-06,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-09-07,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-09-08,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-09-09,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-09-10,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-09-11,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-09-12,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-09-13,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-09-14,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-09-15,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-09-16,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-09-17,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-09-18,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-09-19,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-09-20,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-09-21,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-09-22,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-09-23,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-09-24,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-09-25,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-09-26,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-09-27,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-09-28,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-09-29,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-09-30,"1,294.50",,,"1,294.50",,,"2,089.10",,-395.5,,10.26,,53.3,,"-6,373.90",-252.2,"1,690.00",-399.1,"-2,080.40",,,10.26
2013-10-01,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-10-02,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-10-03,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-10-04,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-10-05,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-10-06,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-10-07,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-10-08,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-10-09,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-10-10,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-10-11,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-10-12,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-10-13,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-10-14,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-10-15,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-10-16,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-10-17,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-10-18,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-10-19,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-10-20,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-10-21,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-10-22,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-10-23,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-10-24,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-10-25,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-10-26,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-10-27,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-10-28,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-10-29,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-10-30,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-10-31,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-11-01,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-11-02,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-11-03,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-11-04,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-11-05,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-11-06,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-11-07,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-11-08,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-11-09,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-11-10,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-11-11,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-11-12,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-11-13,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-11-14,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
2013-11-15,"1,391.20",,,"1,391.20",,,"1,917.40",,-502.0,,11.02,,54.2,,"-6,411.90",-255.8,"1,893.20",-24.2,"-2,132.40",,,11.02
