current_tax_qtr,face_value_in_rs_qtr,diluted_eps_qtr,other_expenses_qtr,profit_loss_from_ordinary_activities_before_tax_qtr,basic_diluted_eps_after_extraordinary_items_qtr,profit_from_operations_before_other_income_interest_and_exceptional_items_qtr,deferred_tax_qtr,tax_qtr,profit_after_interest_but_before_exceptional_items_qtr,finance_costs_qtr,net_profit_loss_from_ordinary_activities_after_tax_qtr,total_income_qtr,basic_eps_qtr,date,interest_qtr,depreciation_and_amortisation_expense_qtr,net_profit_qtr,basic_for_discontinued_continuing_operation_qtr,net_sales_qtr,other_income_qtr,profit_before_interest_and_exceptional_items_qtr,equity_capital_qtr,expenditure_qtr
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-10-14,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-10-15,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-10-16,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-10-17,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-10-18,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-10-19,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-10-20,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-10-21,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-10-22,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-10-23,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-10-24,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-10-25,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-10-26,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-10-27,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-10-28,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-10-29,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-10-30,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-10-31,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-11-01,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-11-02,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-11-03,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-11-04,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-11-05,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-11-06,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-11-07,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-11-08,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-11-09,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-11-10,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-11-11,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-11-12,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-11-13,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-11-14,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-11-15,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-11-16,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-11-17,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-11-18,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-11-19,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-11-20,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-11-21,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-11-22,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-11-23,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-11-24,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-11-25,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-11-26,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-11-27,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-11-28,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-11-29,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-11-30,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-12-01,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-12-02,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-12-03,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-12-04,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-12-05,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-12-06,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-12-07,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-12-08,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-12-09,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-12-10,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-12-11,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-12-12,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-12-13,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-12-14,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-12-15,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-12-16,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-12-17,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-12-18,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-12-19,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-12-20,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-12-21,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-12-22,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-12-23,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-12-24,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-12-25,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-12-26,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-12-27,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-12-28,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-12-29,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-12-30,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,8.78,-761.96,234.36,8.78,165.89,,-88.68,234.36,,145.68,,8.78,2015-12-31,,-84.33,145.68,,,68.47,234.36,165.99,"-2,208.94"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-01-01,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-01-02,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-01-03,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-01-04,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-01-05,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-01-06,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-01-07,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-01-08,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-01-09,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-01-10,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-01-11,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-01-12,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-01-13,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-01-14,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-01-15,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-01-16,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-01-17,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-01-18,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-01-19,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-01-20,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-01-21,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-01-22,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-01-23,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-01-24,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-01-25,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-01-26,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-01-27,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-01-28,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-01-29,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-01-30,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-01-31,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-02-01,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-02-02,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-02-03,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-02-04,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-02-05,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-02-06,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-02-07,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-02-08,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-02-09,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-02-10,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-02-11,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-02-12,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-02-13,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-02-14,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-02-15,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-02-16,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-02-17,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-02-18,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-02-19,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-02-20,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-02-21,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-02-22,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-02-23,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-02-24,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-02-25,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-02-26,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-02-27,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-02-28,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-02-29,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-03-01,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-03-02,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-03-03,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-03-04,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-03-05,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-03-06,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-03-07,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-03-08,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-03-09,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-03-10,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-03-11,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-03-12,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-03-13,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-03-14,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-03-15,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-03-16,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-03-17,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-03-18,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
,10.0,7.38,-758.84,163.92,7.38,109.79,,-41.46,163.92,,122.46,,7.38,2016-03-19,,-62.51,122.46,,,54.13,163.92,165.99,"-2,071.80"
