current_tax_qtr,face_value_in_rs_qtr,diluted_eps_qtr,other_expenses_qtr,profit_loss_from_ordinary_activities_before_tax_qtr,basic_diluted_eps_after_extraordinary_items_qtr,profit_from_operations_before_other_income_interest_and_exceptional_items_qtr,deferred_tax_qtr,tax_qtr,profit_after_interest_but_before_exceptional_items_qtr,finance_costs_qtr,net_profit_loss_from_ordinary_activities_after_tax_qtr,total_income_qtr,basic_eps_qtr,date,interest_qtr,depreciation_and_amortisation_expense_qtr,net_profit_qtr,basic_for_discontinued_continuing_operation_qtr,net_sales_qtr,other_income_qtr,profit_before_interest_and_exceptional_items_qtr,equity_capital_qtr,expenditure_qtr
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-04-20,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-04-21,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-04-22,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-04-23,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-04-24,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-04-25,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-04-26,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-04-27,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-04-28,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-04-29,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-04-30,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-05-01,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-05-02,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-05-03,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-05-04,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-05-05,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-05-06,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-05-07,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-05-08,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-05-09,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-05-10,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-05-11,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-05-12,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-05-13,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-05-14,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-05-15,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-05-16,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-05-17,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-05-18,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-05-19,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-05-20,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-05-21,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-05-22,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-05-23,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-05-24,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-05-25,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-05-26,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-05-27,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-05-28,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-05-29,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-05-30,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-05-31,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-06-01,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-06-02,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-06-03,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-06-04,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-06-05,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-06-06,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-06-07,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-06-08,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-06-09,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-06-10,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-06-11,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-06-12,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-06-13,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-06-14,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-06-15,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-06-16,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-06-17,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-06-18,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-06-19,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-06-20,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-06-21,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-06-22,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-06-23,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-06-24,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-06-25,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-06-26,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-06-27,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-06-28,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-06-29,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
-129.60,,0.58,-581.60,"1,694.40",,,-70.9,-200.5,"1,694.40",-96.9,"1,493.90","11,755.10",0.58,2021-06-30,,-289.2,"1,624.40",0.58,"11,549.80",205.30,,,"-10,060.70"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-07-01,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-07-02,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-07-03,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-07-04,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-07-05,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-07-06,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-07-07,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-07-08,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-07-09,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-07-10,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-07-11,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-07-12,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-07-13,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-07-14,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-07-15,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-07-16,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-07-17,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-07-18,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-07-19,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-07-20,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-07-21,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-07-22,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-07-23,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-07-24,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-07-25,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-07-26,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-07-27,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-07-28,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-07-29,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-07-30,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-07-31,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-08-01,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-08-02,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-08-03,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-08-04,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-08-05,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-08-06,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-08-07,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-08-08,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-08-09,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-08-10,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-08-11,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-08-12,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-08-13,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-08-14,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-08-15,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-08-16,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-08-17,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-08-18,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-08-19,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-08-20,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-08-21,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-08-22,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
110.00,,0.82,-653.40,"2,167.20",,,-105.1,4.9,"2,167.20",-92.1,"2,172.10","13,207.20",0.82,2021-08-23,,-288.9,"2,314.00",0.82,"13,079.00",128.20,,,"-11,040.00"
