date,net_profit_loss_from_ordinary_activities_after_tax_yrly,profit_loss_from_ordinary_activities_before_tax_yrly,other_income_yrly,basic_eps_yrly,expenditure_yrly,other_expenses_yrly,tax_yrly,diluted_eps_yrly,net_profit_yrly,profit_after_interest_but_before_exceptional_items_yrly,depreciation_and_amortisation_expense_yrly
2017-05-12,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-05-13,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-05-14,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-05-15,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-05-16,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-05-17,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-05-18,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-05-19,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-05-20,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-05-21,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-05-22,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-05-23,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-05-24,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-05-25,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-05-26,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-05-27,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-05-28,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-05-29,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-05-30,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-05-31,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-06-01,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-06-02,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-06-03,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-06-04,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-06-05,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-06-06,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-06-07,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-06-08,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-06-09,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-06-10,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-06-11,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-06-12,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-06-13,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-06-14,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-06-15,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-06-16,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-06-17,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-06-18,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-06-19,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-06-20,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-06-21,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-06-22,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-06-23,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-06-24,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-06-25,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-06-26,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-06-27,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-06-28,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-06-29,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-06-30,-337.30,-255.80,76.60,-0.07,"-2,523.00",-867.40,-81.5,-0.07,-142.80,-255.80,
2017-07-01,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-07-02,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-07-03,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-07-04,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-07-05,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-07-06,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-07-07,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-07-08,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-07-09,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-07-10,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-07-11,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-07-12,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-07-13,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-07-14,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-07-15,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-07-16,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-07-17,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-07-18,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-07-19,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-07-20,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-07-21,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-07-22,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-07-23,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-07-24,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-07-25,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-07-26,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-07-27,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-07-28,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-07-29,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-07-30,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-07-31,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-08-01,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-08-02,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-08-03,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-08-04,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-08-05,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-08-06,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-08-07,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-08-08,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-08-09,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-08-10,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-08-11,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-08-12,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-08-13,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-08-14,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-08-15,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-08-16,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-08-17,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-08-18,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-08-19,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-08-20,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-08-21,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-08-22,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-08-23,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-08-24,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-08-25,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-08-26,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-08-27,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-08-28,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-08-29,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-08-30,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-08-31,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-09-01,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-09-02,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-09-03,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-09-04,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-09-05,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-09-06,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-09-07,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-09-08,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-09-09,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-09-10,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-09-11,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-09-12,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-09-13,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-09-14,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-09-15,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-09-16,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-09-17,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-09-18,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-09-19,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-09-20,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-09-21,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-09-22,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-09-23,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-09-24,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-09-25,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-09-26,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-09-27,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-09-28,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-09-29,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-09-30,-184.80,-124.70,77.40,0.04,"-2,474.40",-820.60,-60.1,0.04,73.30,-124.70,
2017-10-01,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-10-02,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-10-03,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-10-04,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-10-05,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-10-06,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-10-07,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-10-08,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-10-09,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-10-10,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-10-11,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-10-12,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-10-13,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-10-14,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-10-15,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-10-16,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-10-17,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-10-18,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-10-19,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-10-20,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-10-21,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-10-22,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-10-23,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-10-24,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-10-25,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-10-26,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-10-27,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-10-28,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-10-29,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-10-30,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-10-31,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-11-01,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-11-02,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-11-03,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-11-04,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-11-05,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-11-06,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-11-07,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-11-08,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-11-09,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-11-10,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-11-11,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-11-12,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-11-13,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-11-14,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-11-15,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-11-16,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-11-17,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-11-18,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-11-19,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-11-20,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-11-21,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-11-22,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-11-23,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-11-24,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-11-25,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-11-26,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-11-27,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-11-28,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-11-29,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-11-30,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-12-01,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-12-02,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-12-03,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-12-04,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-12-05,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-12-06,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-12-07,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-12-08,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-12-09,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-12-10,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-12-11,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-12-12,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-12-13,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-12-14,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-12-15,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-12-16,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-12-17,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-12-18,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-12-19,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-12-20,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-12-21,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-12-22,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-12-23,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-12-24,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-12-25,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-12-26,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-12-27,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-12-28,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-12-29,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-12-30,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2017-12-31,-27.70,164.60,62.40,0.09,"-2,609.10","-1,016.10",-192.3,0.09,-27.70,164.60,
2018-01-01,-63.00,123.00,73.50,-0.02,"-7,528.20","-4,345.80",-186.0,-0.02,-10.70,123.00,
2018-01-02,-63.00,123.00,73.50,-0.02,"-7,528.20","-4,345.80",-186.0,-0.02,-10.70,123.00,
2018-01-03,-63.00,123.00,73.50,-0.02,"-7,528.20","-4,345.80",-186.0,-0.02,-10.70,123.00,
2018-01-04,-63.00,123.00,73.50,-0.02,"-7,528.20","-4,345.80",-186.0,-0.02,-10.70,123.00,
