date,Net Sales_QTR,Other Income_QTR,Total Income_QTR,Expenditure_QTR,Cost of Materials Consumed_QTR,Finance Costs_QTR,Other Expenses_QTR,Employee benefit expense_QTR,Depreciation and amortisation expense_QTR,Profit (+)/ Loss (-) from Ordinary Activities before Tax_QTR,Tax_QTR,Net Profit (+)/ Loss (-) from Ordinary Activities after Tax_QTR,Net Profit_QTR,Current tax_QTR,Deferred tax_QTR,Minority Interest_QTR,Share of Profit & Loss of Asso_QTR,Net Profit after Mino Inter & Share of P & L_QTR,Any Other_QTR,Income Attributable to Consolidated Group_QTR,EPS after Extraordinary items (in Rs)_QTR,Exceptional Item_QTR,Profit after Interest but before Exceptional Items_QTR,Net Profit Loss for the period from continuing operations_QTR,Profit (loss) from discontinuing operations before tax_QTR,Tax expense of discontinuing operations_QTR,Net profit (loss) from discontinuing operation after tax_QTR,Other Comprehensive Income Net of Taxes_QTR,Any Other Comprehensive Item_QTR,Total Comprehensive Income for the Period_QTR,Total Amount of items that will not be reclassified to profit and loss_QTR,Income tax relating to items that will not be reclassified to profit or loss_QTR,Total Amount of items that will be reclassified to profit and loss_QTR,Income tax relating to items that will be reclassified to profit or loss_QTR,Net movement in regulatory deferral account balances_QTR,Share of profit(loss) of associates and joint ventures_QTR,Basic EPS for continuing operation_QTR,Diluted EPS for continuing operation_QTR,Basic for discontinued & continuing operation_QTR,Diluted for discontinued & continuing operation_QTR,_QTR,basic_eps_QTR,diluted_eps_QTR,Employee benefits expenses_QTR,Depreciation and amortisation expenses_QTR,"Cost of Land, Plots, Constructed Properties and Others_QTR",Tax Expenses_QTR,Revenue from Operations_QTR,Basic for discontinued operation_QTR,Diluted for discontinued operation_QTR,"Cost of Land, Plots, Constructed Properties_QTR",Others_QTR,Extraordinary Items_QTR,Sales & Other Receipts_QTR,Comprehensive Income for the Period Attributable to Owners of Parent_QTR,"Cost of Land, Development Rights, Constructed Properities & Others_QTR",Prior Period Adjustments_QTR,"Total Profit or Loss, Attributable to Non-Controlling Interests_QTR",Total Comprehensive Income for the Period Attributable to Owners of Parent Non-Controlling Interests_QTR,EPS before Extraordinary items (in Rs)_QTR,"Profit from Operations before Other Income, Interest and Exceptional Items_QTR",Interest_QTR,Diluted EPS after Extraordinary items_QTR,Cost of Investment In Sub_QTR,Extraordinary Item_QTR,Face Value (in Rs)_QTR,Profit before Interest and Exceptional Items_QTR,Employee Benefit Expenses_QTR,Prior Period Items_QTR,"Profit or Loss, Attributable to Owners of Parent_QTR",Basic EPS after Extraordinary items_QTR,Reserves_QTR,Equity Capital_QTR,"Depreciation, Amortisation & Impairment_QTR",Basic EPS before Extraordinary items_QTR,Diluted EPS before Extraordinary items_QTR,Paid up Debt Capital_QTR,Staff Cost_QTR,Debt Equity Ratio_QTR,Debt Service Coverage Ratio_QTR,Percentage of Public Shareholding_QTR,Disposed of during the quarter_QTR,Provision for Tax including Fringe Benefit Tax_QTR,Deferred Tax_QTR,Debt Earning Per Share (EPS)_QTR,Depreciation_QTR,Received during the quarter_QTR,Debenture Redemption Reserve_QTR,Cost of Revenues_QTR,Other Expenditure_QTR,Number of Public Shareholding_QTR,Investor Complaints_QTR,Remaining unresolved at the end of the quarter_QTR,Interest Service Coverage Ratio_QTR,Pending at the beginning of the quarter_QTR,Debt Face Value_QTR,Cost of Land Plots & Constructed Properties_QTR
"13,023.40",581.60,"13,605.00","-10,092.70","-5,230.40","-1,069.30","-2,063.30","-1,363.00",-366.70,"3,512.30",-909.60,"2,602.70","4,772.00",-137.30,-772.30,0.00,0.00,"4,772.00",0.00,"4,772.00",,0.00,"3,512.30","2,602.70",0.00,0.00,0.00,99.50,0.00,"4,871.50",0.00,0.00,0.00,0.00,0.00,"2,169.30",1.93,1.93,1.93,1.93,Notes,1.93,1.93,2022-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13,023.40",581.60,"13,605.00","-10,092.70","-5,230.40","-1,069.30","-2,063.30","-1,363.00",-366.70,"3,512.30",-909.60,"2,602.70","4,772.00",-137.30,-772.30,0.00,0.00,"4,772.00",0.00,"4,772.00",,0.00,"3,512.30","2,602.70",0.00,0.00,0.00,99.50,0.00,"4,871.50",0.00,0.00,0.00,0.00,0.00,"2,169.30",1.93,1.93,1.93,1.93,Notes,1.93,1.93,2022-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13,023.40",581.60,"13,605.00","-10,092.70","-5,230.40","-1,069.30","-2,063.30","-1,363.00",-366.70,"3,512.30",-909.60,"2,602.70","4,772.00",-137.30,-772.30,0.00,0.00,"4,772.00",0.00,"4,772.00",,0.00,"3,512.30","2,602.70",0.00,0.00,0.00,99.50,0.00,"4,871.50",0.00,0.00,0.00,0.00,0.00,"2,169.30",1.93,1.93,1.93,1.93,Notes,1.93,1.93,2022-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13,023.40",581.60,"13,605.00","-10,092.70","-5,230.40","-1,069.30","-2,063.30","-1,363.00",-366.70,"3,512.30",-909.60,"2,602.70","4,772.00",-137.30,-772.30,0.00,0.00,"4,772.00",0.00,"4,772.00",,0.00,"3,512.30","2,602.70",0.00,0.00,0.00,99.50,0.00,"4,871.50",0.00,0.00,0.00,0.00,0.00,"2,169.30",1.93,1.93,1.93,1.93,Notes,1.93,1.93,2022-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13,023.40",581.60,"13,605.00","-10,092.70","-5,230.40","-1,069.30","-2,063.30","-1,363.00",-366.70,"3,512.30",-909.60,"2,602.70","4,772.00",-137.30,-772.30,0.00,0.00,"4,772.00",0.00,"4,772.00",,0.00,"3,512.30","2,602.70",0.00,0.00,0.00,99.50,0.00,"4,871.50",0.00,0.00,0.00,0.00,0.00,"2,169.30",1.93,1.93,1.93,1.93,Notes,1.93,1.93,2022-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13,023.40",581.60,"13,605.00","-10,092.70","-5,230.40","-1,069.30","-2,063.30","-1,363.00",-366.70,"3,512.30",-909.60,"2,602.70","4,772.00",-137.30,-772.30,0.00,0.00,"4,772.00",0.00,"4,772.00",,0.00,"3,512.30","2,602.70",0.00,0.00,0.00,99.50,0.00,"4,871.50",0.00,0.00,0.00,0.00,0.00,"2,169.30",1.93,1.93,1.93,1.93,Notes,1.93,1.93,2022-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13,023.40",581.60,"13,605.00","-10,092.70","-5,230.40","-1,069.30","-2,063.30","-1,363.00",-366.70,"3,512.30",-909.60,"2,602.70","4,772.00",-137.30,-772.30,0.00,0.00,"4,772.00",0.00,"4,772.00",,0.00,"3,512.30","2,602.70",0.00,0.00,0.00,99.50,0.00,"4,871.50",0.00,0.00,0.00,0.00,0.00,"2,169.30",1.93,1.93,1.93,1.93,Notes,1.93,1.93,2022-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13,023.40",581.60,"13,605.00","-10,092.70","-5,230.40","-1,069.30","-2,063.30","-1,363.00",-366.70,"3,512.30",-909.60,"2,602.70","4,772.00",-137.30,-772.30,0.00,0.00,"4,772.00",0.00,"4,772.00",,0.00,"3,512.30","2,602.70",0.00,0.00,0.00,99.50,0.00,"4,871.50",0.00,0.00,0.00,0.00,0.00,"2,169.30",1.93,1.93,1.93,1.93,Notes,1.93,1.93,2022-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13,023.40",581.60,"13,605.00","-10,092.70","-5,230.40","-1,069.30","-2,063.30","-1,363.00",-366.70,"3,512.30",-909.60,"2,602.70","4,772.00",-137.30,-772.30,0.00,0.00,"4,772.00",0.00,"4,772.00",,0.00,"3,512.30","2,602.70",0.00,0.00,0.00,99.50,0.00,"4,871.50",0.00,0.00,0.00,0.00,0.00,"2,169.30",1.93,1.93,1.93,1.93,Notes,1.93,1.93,2022-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13,023.40",581.60,"13,605.00","-10,092.70","-5,230.40","-1,069.30","-2,063.30","-1,363.00",-366.70,"3,512.30",-909.60,"2,602.70","4,772.00",-137.30,-772.30,0.00,0.00,"4,772.00",0.00,"4,772.00",,0.00,"3,512.30","2,602.70",0.00,0.00,0.00,99.50,0.00,"4,871.50",0.00,0.00,0.00,0.00,0.00,"2,169.30",1.93,1.93,1.93,1.93,Notes,1.93,1.93,2022-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13,023.40",581.60,"13,605.00","-10,092.70","-5,230.40","-1,069.30","-2,063.30","-1,363.00",-366.70,"3,512.30",-909.60,"2,602.70","4,772.00",-137.30,-772.30,0.00,0.00,"4,772.00",0.00,"4,772.00",,0.00,"3,512.30","2,602.70",0.00,0.00,0.00,99.50,0.00,"4,871.50",0.00,0.00,0.00,0.00,0.00,"2,169.30",1.93,1.93,1.93,1.93,Notes,1.93,1.93,2022-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13,023.40",581.60,"13,605.00","-10,092.70","-5,230.40","-1,069.30","-2,063.30","-1,363.00",-366.70,"3,512.30",-909.60,"2,602.70","4,772.00",-137.30,-772.30,0.00,0.00,"4,772.00",0.00,"4,772.00",,0.00,"3,512.30","2,602.70",0.00,0.00,0.00,99.50,0.00,"4,871.50",0.00,0.00,0.00,0.00,0.00,"2,169.30",1.93,1.93,1.93,1.93,Notes,1.93,1.93,2022-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13,023.40",581.60,"13,605.00","-10,092.70","-5,230.40","-1,069.30","-2,063.30","-1,363.00",-366.70,"3,512.30",-909.60,"2,602.70","4,772.00",-137.30,-772.30,0.00,0.00,"4,772.00",0.00,"4,772.00",,0.00,"3,512.30","2,602.70",0.00,0.00,0.00,99.50,0.00,"4,871.50",0.00,0.00,0.00,0.00,0.00,"2,169.30",1.93,1.93,1.93,1.93,Notes,1.93,1.93,2022-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13,023.40",581.60,"13,605.00","-10,092.70","-5,230.40","-1,069.30","-2,063.30","-1,363.00",-366.70,"3,512.30",-909.60,"2,602.70","4,772.00",-137.30,-772.30,0.00,0.00,"4,772.00",0.00,"4,772.00",,0.00,"3,512.30","2,602.70",0.00,0.00,0.00,99.50,0.00,"4,871.50",0.00,0.00,0.00,0.00,0.00,"2,169.30",1.93,1.93,1.93,1.93,Notes,1.93,1.93,2022-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13,023.40",581.60,"13,605.00","-10,092.70","-5,230.40","-1,069.30","-2,063.30","-1,363.00",-366.70,"3,512.30",-909.60,"2,602.70","4,772.00",-137.30,-772.30,0.00,0.00,"4,772.00",0.00,"4,772.00",,0.00,"3,512.30","2,602.70",0.00,0.00,0.00,99.50,0.00,"4,871.50",0.00,0.00,0.00,0.00,0.00,"2,169.30",1.93,1.93,1.93,1.93,Notes,1.93,1.93,2022-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13,023.40",581.60,"13,605.00","-10,092.70","-5,230.40","-1,069.30","-2,063.30","-1,363.00",-366.70,"3,512.30",-909.60,"2,602.70","4,772.00",-137.30,-772.30,0.00,0.00,"4,772.00",0.00,"4,772.00",,0.00,"3,512.30","2,602.70",0.00,0.00,0.00,99.50,0.00,"4,871.50",0.00,0.00,0.00,0.00,0.00,"2,169.30",1.93,1.93,1.93,1.93,Notes,1.93,1.93,2022-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13,023.40",581.60,"13,605.00","-10,092.70","-5,230.40","-1,069.30","-2,063.30","-1,363.00",-366.70,"3,512.30",-909.60,"2,602.70","4,772.00",-137.30,-772.30,0.00,0.00,"4,772.00",0.00,"4,772.00",,0.00,"3,512.30","2,602.70",0.00,0.00,0.00,99.50,0.00,"4,871.50",0.00,0.00,0.00,0.00,0.00,"2,169.30",1.93,1.93,1.93,1.93,Notes,1.93,1.93,2022-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13,023.40",581.60,"13,605.00","-10,092.70","-5,230.40","-1,069.30","-2,063.30","-1,363.00",-366.70,"3,512.30",-909.60,"2,602.70","4,772.00",-137.30,-772.30,0.00,0.00,"4,772.00",0.00,"4,772.00",,0.00,"3,512.30","2,602.70",0.00,0.00,0.00,99.50,0.00,"4,871.50",0.00,0.00,0.00,0.00,0.00,"2,169.30",1.93,1.93,1.93,1.93,Notes,1.93,1.93,2022-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13,023.40",581.60,"13,605.00","-10,092.70","-5,230.40","-1,069.30","-2,063.30","-1,363.00",-366.70,"3,512.30",-909.60,"2,602.70","4,772.00",-137.30,-772.30,0.00,0.00,"4,772.00",0.00,"4,772.00",,0.00,"3,512.30","2,602.70",0.00,0.00,0.00,99.50,0.00,"4,871.50",0.00,0.00,0.00,0.00,0.00,"2,169.30",1.93,1.93,1.93,1.93,Notes,1.93,1.93,2022-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13,023.40",581.60,"13,605.00","-10,092.70","-5,230.40","-1,069.30","-2,063.30","-1,363.00",-366.70,"3,512.30",-909.60,"2,602.70","4,772.00",-137.30,-772.30,0.00,0.00,"4,772.00",0.00,"4,772.00",,0.00,"3,512.30","2,602.70",0.00,0.00,0.00,99.50,0.00,"4,871.50",0.00,0.00,0.00,0.00,0.00,"2,169.30",1.93,1.93,1.93,1.93,Notes,1.93,1.93,2022-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13,023.40",581.60,"13,605.00","-10,092.70","-5,230.40","-1,069.30","-2,063.30","-1,363.00",-366.70,"3,512.30",-909.60,"2,602.70","4,772.00",-137.30,-772.30,0.00,0.00,"4,772.00",0.00,"4,772.00",,0.00,"3,512.30","2,602.70",0.00,0.00,0.00,99.50,0.00,"4,871.50",0.00,0.00,0.00,0.00,0.00,"2,169.30",1.93,1.93,1.93,1.93,Notes,1.93,1.93,2022-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13,023.40",581.60,"13,605.00","-10,092.70","-5,230.40","-1,069.30","-2,063.30","-1,363.00",-366.70,"3,512.30",-909.60,"2,602.70","4,772.00",-137.30,-772.30,0.00,0.00,"4,772.00",0.00,"4,772.00",,0.00,"3,512.30","2,602.70",0.00,0.00,0.00,99.50,0.00,"4,871.50",0.00,0.00,0.00,0.00,0.00,"2,169.30",1.93,1.93,1.93,1.93,Notes,1.93,1.93,2022-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13,023.40",581.60,"13,605.00","-10,092.70","-5,230.40","-1,069.30","-2,063.30","-1,363.00",-366.70,"3,512.30",-909.60,"2,602.70","4,772.00",-137.30,-772.30,0.00,0.00,"4,772.00",0.00,"4,772.00",,0.00,"3,512.30","2,602.70",0.00,0.00,0.00,99.50,0.00,"4,871.50",0.00,0.00,0.00,0.00,0.00,"2,169.30",1.93,1.93,1.93,1.93,Notes,1.93,1.93,2022-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13,023.40",581.60,"13,605.00","-10,092.70","-5,230.40","-1,069.30","-2,063.30","-1,363.00",-366.70,"3,512.30",-909.60,"2,602.70","4,772.00",-137.30,-772.30,0.00,0.00,"4,772.00",0.00,"4,772.00",,0.00,"3,512.30","2,602.70",0.00,0.00,0.00,99.50,0.00,"4,871.50",0.00,0.00,0.00,0.00,0.00,"2,169.30",1.93,1.93,1.93,1.93,Notes,1.93,1.93,2022-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13,023.40",581.60,"13,605.00","-10,092.70","-5,230.40","-1,069.30","-2,063.30","-1,363.00",-366.70,"3,512.30",-909.60,"2,602.70","4,772.00",-137.30,-772.30,0.00,0.00,"4,772.00",0.00,"4,772.00",,0.00,"3,512.30","2,602.70",0.00,0.00,0.00,99.50,0.00,"4,871.50",0.00,0.00,0.00,0.00,0.00,"2,169.30",1.93,1.93,1.93,1.93,Notes,1.93,1.93,2022-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14,948.00",648.60,"15,596.60","-11,516.20","-6,170.80",-954.30,"-2,663.30","-1,341.90",-385.90,"4,080.40","-1,103.90","2,976.50","5,179.40",-112.90,-991.00,0.00,0.00,"5,179.40",0.00,"5,179.40",,0.00,"4,080.40","2,976.50",0.00,0.00,0.00,-44.80,0.00,"5,134.60",0.00,0.00,0.00,0.00,0.00,"2,202.90",2.10,2.10,2.10,2.10,Notes,2.10,2.10,2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14,948.00",648.60,"15,596.60","-11,516.20","-6,170.80",-954.30,"-2,663.30","-1,341.90",-385.90,"4,080.40","-1,103.90","2,976.50","5,179.40",-112.90,-991.00,0.00,0.00,"5,179.40",0.00,"5,179.40",,0.00,"4,080.40","2,976.50",0.00,0.00,0.00,-44.80,0.00,"5,134.60",0.00,0.00,0.00,0.00,0.00,"2,202.90",2.10,2.10,2.10,2.10,Notes,2.10,2.10,2022-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14,948.00",648.60,"15,596.60","-11,516.20","-6,170.80",-954.30,"-2,663.30","-1,341.90",-385.90,"4,080.40","-1,103.90","2,976.50","5,179.40",-112.90,-991.00,0.00,0.00,"5,179.40",0.00,"5,179.40",,0.00,"4,080.40","2,976.50",0.00,0.00,0.00,-44.80,0.00,"5,134.60",0.00,0.00,0.00,0.00,0.00,"2,202.90",2.10,2.10,2.10,2.10,Notes,2.10,2.10,2022-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14,948.00",648.60,"15,596.60","-11,516.20","-6,170.80",-954.30,"-2,663.30","-1,341.90",-385.90,"4,080.40","-1,103.90","2,976.50","5,179.40",-112.90,-991.00,0.00,0.00,"5,179.40",0.00,"5,179.40",,0.00,"4,080.40","2,976.50",0.00,0.00,0.00,-44.80,0.00,"5,134.60",0.00,0.00,0.00,0.00,0.00,"2,202.90",2.10,2.10,2.10,2.10,Notes,2.10,2.10,2022-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14,948.00",648.60,"15,596.60","-11,516.20","-6,170.80",-954.30,"-2,663.30","-1,341.90",-385.90,"4,080.40","-1,103.90","2,976.50","5,179.40",-112.90,-991.00,0.00,0.00,"5,179.40",0.00,"5,179.40",,0.00,"4,080.40","2,976.50",0.00,0.00,0.00,-44.80,0.00,"5,134.60",0.00,0.00,0.00,0.00,0.00,"2,202.90",2.10,2.10,2.10,2.10,Notes,2.10,2.10,2022-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14,948.00",648.60,"15,596.60","-11,516.20","-6,170.80",-954.30,"-2,663.30","-1,341.90",-385.90,"4,080.40","-1,103.90","2,976.50","5,179.40",-112.90,-991.00,0.00,0.00,"5,179.40",0.00,"5,179.40",,0.00,"4,080.40","2,976.50",0.00,0.00,0.00,-44.80,0.00,"5,134.60",0.00,0.00,0.00,0.00,0.00,"2,202.90",2.10,2.10,2.10,2.10,Notes,2.10,2.10,2022-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14,948.00",648.60,"15,596.60","-11,516.20","-6,170.80",-954.30,"-2,663.30","-1,341.90",-385.90,"4,080.40","-1,103.90","2,976.50","5,179.40",-112.90,-991.00,0.00,0.00,"5,179.40",0.00,"5,179.40",,0.00,"4,080.40","2,976.50",0.00,0.00,0.00,-44.80,0.00,"5,134.60",0.00,0.00,0.00,0.00,0.00,"2,202.90",2.10,2.10,2.10,2.10,Notes,2.10,2.10,2022-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14,948.00",648.60,"15,596.60","-11,516.20","-6,170.80",-954.30,"-2,663.30","-1,341.90",-385.90,"4,080.40","-1,103.90","2,976.50","5,179.40",-112.90,-991.00,0.00,0.00,"5,179.40",0.00,"5,179.40",,0.00,"4,080.40","2,976.50",0.00,0.00,0.00,-44.80,0.00,"5,134.60",0.00,0.00,0.00,0.00,0.00,"2,202.90",2.10,2.10,2.10,2.10,Notes,2.10,2.10,2022-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14,948.00",648.60,"15,596.60","-11,516.20","-6,170.80",-954.30,"-2,663.30","-1,341.90",-385.90,"4,080.40","-1,103.90","2,976.50","5,179.40",-112.90,-991.00,0.00,0.00,"5,179.40",0.00,"5,179.40",,0.00,"4,080.40","2,976.50",0.00,0.00,0.00,-44.80,0.00,"5,134.60",0.00,0.00,0.00,0.00,0.00,"2,202.90",2.10,2.10,2.10,2.10,Notes,2.10,2.10,2022-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14,948.00",648.60,"15,596.60","-11,516.20","-6,170.80",-954.30,"-2,663.30","-1,341.90",-385.90,"4,080.40","-1,103.90","2,976.50","5,179.40",-112.90,-991.00,0.00,0.00,"5,179.40",0.00,"5,179.40",,0.00,"4,080.40","2,976.50",0.00,0.00,0.00,-44.80,0.00,"5,134.60",0.00,0.00,0.00,0.00,0.00,"2,202.90",2.10,2.10,2.10,2.10,Notes,2.10,2.10,2022-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14,948.00",648.60,"15,596.60","-11,516.20","-6,170.80",-954.30,"-2,663.30","-1,341.90",-385.90,"4,080.40","-1,103.90","2,976.50","5,179.40",-112.90,-991.00,0.00,0.00,"5,179.40",0.00,"5,179.40",,0.00,"4,080.40","2,976.50",0.00,0.00,0.00,-44.80,0.00,"5,134.60",0.00,0.00,0.00,0.00,0.00,"2,202.90",2.10,2.10,2.10,2.10,Notes,2.10,2.10,2022-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14,948.00",648.60,"15,596.60","-11,516.20","-6,170.80",-954.30,"-2,663.30","-1,341.90",-385.90,"4,080.40","-1,103.90","2,976.50","5,179.40",-112.90,-991.00,0.00,0.00,"5,179.40",0.00,"5,179.40",,0.00,"4,080.40","2,976.50",0.00,0.00,0.00,-44.80,0.00,"5,134.60",0.00,0.00,0.00,0.00,0.00,"2,202.90",2.10,2.10,2.10,2.10,Notes,2.10,2.10,2022-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14,948.00",648.60,"15,596.60","-11,516.20","-6,170.80",-954.30,"-2,663.30","-1,341.90",-385.90,"4,080.40","-1,103.90","2,976.50","5,179.40",-112.90,-991.00,0.00,0.00,"5,179.40",0.00,"5,179.40",,0.00,"4,080.40","2,976.50",0.00,0.00,0.00,-44.80,0.00,"5,134.60",0.00,0.00,0.00,0.00,0.00,"2,202.90",2.10,2.10,2.10,2.10,Notes,2.10,2.10,2022-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14,948.00",648.60,"15,596.60","-11,516.20","-6,170.80",-954.30,"-2,663.30","-1,341.90",-385.90,"4,080.40","-1,103.90","2,976.50","5,179.40",-112.90,-991.00,0.00,0.00,"5,179.40",0.00,"5,179.40",,0.00,"4,080.40","2,976.50",0.00,0.00,0.00,-44.80,0.00,"5,134.60",0.00,0.00,0.00,0.00,0.00,"2,202.90",2.10,2.10,2.10,2.10,Notes,2.10,2.10,2022-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14,948.00",648.60,"15,596.60","-11,516.20","-6,170.80",-954.30,"-2,663.30","-1,341.90",-385.90,"4,080.40","-1,103.90","2,976.50","5,179.40",-112.90,-991.00,0.00,0.00,"5,179.40",0.00,"5,179.40",,0.00,"4,080.40","2,976.50",0.00,0.00,0.00,-44.80,0.00,"5,134.60",0.00,0.00,0.00,0.00,0.00,"2,202.90",2.10,2.10,2.10,2.10,Notes,2.10,2.10,2022-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14,948.00",648.60,"15,596.60","-11,516.20","-6,170.80",-954.30,"-2,663.30","-1,341.90",-385.90,"4,080.40","-1,103.90","2,976.50","5,179.40",-112.90,-991.00,0.00,0.00,"5,179.40",0.00,"5,179.40",,0.00,"4,080.40","2,976.50",0.00,0.00,0.00,-44.80,0.00,"5,134.60",0.00,0.00,0.00,0.00,0.00,"2,202.90",2.10,2.10,2.10,2.10,Notes,2.10,2.10,2022-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14,948.00",648.60,"15,596.60","-11,516.20","-6,170.80",-954.30,"-2,663.30","-1,341.90",-385.90,"4,080.40","-1,103.90","2,976.50","5,179.40",-112.90,-991.00,0.00,0.00,"5,179.40",0.00,"5,179.40",,0.00,"4,080.40","2,976.50",0.00,0.00,0.00,-44.80,0.00,"5,134.60",0.00,0.00,0.00,0.00,0.00,"2,202.90",2.10,2.10,2.10,2.10,Notes,2.10,2.10,2022-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14,948.00",648.60,"15,596.60","-11,516.20","-6,170.80",-954.30,"-2,663.30","-1,341.90",-385.90,"4,080.40","-1,103.90","2,976.50","5,179.40",-112.90,-991.00,0.00,0.00,"5,179.40",0.00,"5,179.40",,0.00,"4,080.40","2,976.50",0.00,0.00,0.00,-44.80,0.00,"5,134.60",0.00,0.00,0.00,0.00,0.00,"2,202.90",2.10,2.10,2.10,2.10,Notes,2.10,2.10,2022-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
