date,Net Sales_YRLY,Other Income_YRLY,Total Income_YRLY,Expenditure_YRLY,Cost of Materials Consumed_YRLY,Finance Costs_YRLY,Other Expenses_YRLY,Employee benefit expense_YRLY,Depreciation and amortisation expense_YRLY,Profit (+)/ Loss (-) from Ordinary Activities before Tax_YRLY,Tax_YRLY,Net Profit (+)/ Loss (-) from Ordinary Activities after Tax_YRLY,Net Profit_YRLY,Current tax_YRLY,Deferred tax_YRLY,Minority Interest_YRLY,Share of Profit & Loss of Asso_YRLY,Net Profit after Mino Inter & Share of P & L_YRLY,Any Other_YRLY,Income Attributable to Consolidated Group_YRLY,EPS after Extraordinary items (in Rs)_YRLY,Exceptional Item_YRLY,Profit after Interest but before Exceptional Items_YRLY,Net Profit Loss for the period from continuing operations_YRLY,Profit (loss) from discontinuing operations before tax_YRLY,Tax expense of discontinuing operations_YRLY,Net profit (loss) from discontinuing operation after tax_YRLY,Other Comprehensive Income Net of Taxes_YRLY,Any Other Comprehensive Item_YRLY,Total Comprehensive Income for the Period_YRLY,Total Amount of items that will not be reclassified to profit and loss_YRLY,Income tax relating to items that will not be reclassified to profit or loss_YRLY,Total Amount of items that will be reclassified to profit and loss_YRLY,Income tax relating to items that will be reclassified to profit or loss_YRLY,Net movement in regulatory deferral account balances_YRLY,Share of profit(loss) of associates and joint ventures_YRLY,Basic EPS for continuing operation_YRLY,Diluted EPS for continuing operation_YRLY,Basic for discontinued operation_YRLY,Diluted for discontinued operation_YRLY,Basic for discontinued & continuing operation_YRLY,Diluted for discontinued & continuing operation_YRLY,_YRLY,basic_eps_YRLY,diluted_eps_YRLY,Net Sales/Revenue From Operations_YRLY,Income Tax_YRLY,Excise Duty_YRLY,"Consumption of Provision, Wines & Others_YRLY","Consumption of Provisions, Stores, Wines & Others_YRLY",Diluted earnings per share after extraordinary items_YRLY,Interest_YRLY,Net sales or Revenue from Operations_YRLY,Profit before Interest and Exceptional Items_YRLY,Deferred Tax_YRLY,Equity Capital_YRLY,"Profit from Operations before Other Income, Interest and Exceptional Items_YRLY",Basic earnings per share after extraordinary items_YRLY,Other Operating Revenues_YRLY,Face Value (in Rs)_YRLY,Total current tax_YRLY,Diluted earnings per share before extraordinary items_YRLY,Deffered Tax_YRLY,Basic earnings per share before extraordinary items_YRLY,Current Tax_YRLY,% of the total of promoter & promoter group_YRLY,Depreciation & Amortization_YRLY,Basic & Diluted EPS before Extraordinary items_YRLY,Other Operating Income_YRLY,Net Sales / Income from Operations_YRLY,Non-encumbered Number of Shares_YRLY,Basic & Diluted EPS after Extraordinary items_YRLY,Financial Cost_YRLY,% of the total share capital of the company_YRLY,Employee Benefit Expenses_YRLY,Percentage of Public Shareholding_YRLY,Number of Public Shareholding_YRLY,Extraordinary Items_YRLY,Employees Benefits Expenses_YRLY,Finance Cost_YRLY,Depreciation_YRLY,Power & Fuel_YRLY,Other Expenditure_YRLY,Employees Cost_YRLY,%  of the total of promoter & promoter group_YRLY,%  of the total share capital of the company_YRLY,Encumbered Number  of Shares_YRLY,"Consumption of Provisions, Stores, Wines & Smokes_YRLY",Cost of Power & Fuel_YRLY
2020-05-08,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-09,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-10,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-11,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-12,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-13,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-14,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-15,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-16,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-17,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-18,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-19,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-20,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-21,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-22,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-24,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-25,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-26,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-27,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-28,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-29,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-30,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-31,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-01,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-02,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-04,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-05,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-06,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-07,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-08,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-09,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-10,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-11,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-12,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-13,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-16,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-18,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-20,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-21,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-22,297.40,148.80,446.20,"-2,173.80",-52.60,-126.30,-679.10,-973.90,-341.90,"-1,727.60",426.10,"-1,301.50","-1,520.60",1.10,425.00,0.00,0.00,"-1,520.60",0.00,"-1,520.60",,0.00,"-1,727.60","-1,301.50",0.00,0.00,0.00,55.90,0.00,"-1,464.70",0.00,0.00,0.00,0.00,0.00,-219.10,-2.61,-2.61,,,-2.61,-2.61,Notes,-2.61,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
