date,Net Sales_YRLY,Other Income_YRLY,Total Income_YRLY,Expenditure_YRLY,Cost of Materials Consumed_YRLY,Finance Costs_YRLY,Other Expenses_YRLY,Employee benefit expense_YRLY,"Changes in inventories of finished goods, work-in-progress and stock-in-trade_YRLY",Purchases of stock-in-trade_YRLY,Depreciation and amortisation expense_YRLY,Power and fuel expenses_YRLY,Profit (+)/ Loss (-) from Ordinary Activities before Tax_YRLY,Tax_YRLY,Net Profit (+)/ Loss (-) from Ordinary Activities after Tax_YRLY,Net Profit_YRLY,Current tax_YRLY,Minority Interest_YRLY,Share of Profit & Loss of Asso_YRLY,Net Profit after Mino Inter & Share of P & L_YRLY,Any Other_YRLY,Income Attributable to Consolidated Group_YRLY,EPS after Extraordinary items (in Rs)_YRLY,Exceptional Item_YRLY,Profit after Interest but before Exceptional Items_YRLY,Net Profit Loss for the period from continuing operations_YRLY,Profit (loss) from discontinuing operations before tax_YRLY,Tax expense of discontinuing operations_YRLY,Net profit (loss) from discontinuing operation after tax_YRLY,Other Comprehensive Income Net of Taxes_YRLY,Any Other Comprehensive Item_YRLY,Total Comprehensive Income for the Period_YRLY,Total Amount of items that will not be reclassified to profit and loss_YRLY,Income tax relating to items that will not be reclassified to profit or loss_YRLY,Total Amount of items that will be reclassified to profit and loss_YRLY,Income tax relating to items that will be reclassified to profit or loss_YRLY,Net movement in regulatory deferral account balances_YRLY,Share of profit(loss) of associates and joint ventures_YRLY,Basic EPS for continuing operation_YRLY,Diluted EPS for continuing operation_YRLY,Basic for discontinued & continuing operation_YRLY,Diluted for discontinued & continuing operation_YRLY,_YRLY,basic_eps_YRLY,diluted_eps_YRLY,Power and fuel expense_YRLY,Depreciation and amortisation expenses_YRLY,POWER & FUEL_YRLY,Deferred tax_YRLY,"Changes in inventories of finished goods, Work in Progress and Stock in Trade_YRLY",Employee benefits expenses_YRLY,Purchases of Stock in Trade_YRLY,Purchase of Traded Goods_YRLY,Plastic Business_YRLY,Other Operating Income_YRLY,"Changes in inventories of finished goods, wip and Stock-in-trade_YRLY",Equity Capital_YRLY,Employee Benefit Expenses_YRLY,"Profit or Loss, Attributable to Owners of Parent_YRLY","Profit from Operations before Other Income, Interest and Exceptional Items_YRLY",Profit before Interest and Exceptional Items_YRLY,"Total Profit or Loss, Attributable to Non-Controlling Interests_YRLY",Total Comprehensive Income for the Period Attributable to Owners of Parent Non-Controlling Interests_YRLY,Basic & Diluted EPS after Extraordinary items_YRLY,Interest_YRLY,Prior Period Items_YRLY,Comprehensive Income for the Period Attributable to Owners of Parent_YRLY,Extraordinary Items_YRLY,EPS before Extraordinary items (in Rs)_YRLY,Reserves_YRLY,Cost of Investment In Sub_YRLY,Face Value (in Rs)_YRLY,Deferred Tax_YRLY,Percentage of Public Shareholding_YRLY,Number of Public Shareholding_YRLY,% of the total share capital of the company_YRLY,Net Sales/Revenue From Operations_YRLY,Raw Material Consumed _YRLY,Cost of Premises Sold_YRLY,Employees Cost_YRLY,"Depreciation, Amortisation & Impairment_YRLY",(Increase) / Decrease in Stock in Trade_YRLY,Other Expenditure_YRLY,Cost of Goods Traded_YRLY,Construction Business_YRLY,Corporate Tax_YRLY,Non-encumbered Number of Shares_YRLY,Basic & Diluted EPS before Extraordinary items_YRLY,% of the total of promoter & promoter group_YRLY
2020-03-11,"55,115.40",14.30,"55,129.70","-49,028.60","-37,060.00",-201.90,"-6,028.60","-2,797.70","1,751.40",-474.20,"-2,056.80","-2,160.80","6,101.10","-1,739.20","4,361.90","4,674.00","-1,739.20",0.00,0.00,"4,674.00",0.00,"4,674.00",,0.00,"6,101.10","4,361.90",0.00,0.00,0.00,-44.00,0.00,"4,630.00",0.00,0.00,0.00,0.00,0.00,312.10,36.80,36.80,36.80,36.80,Notes,36.80,36.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-12,"55,115.40",14.30,"55,129.70","-49,028.60","-37,060.00",-201.90,"-6,028.60","-2,797.70","1,751.40",-474.20,"-2,056.80","-2,160.80","6,101.10","-1,739.20","4,361.90","4,674.00","-1,739.20",0.00,0.00,"4,674.00",0.00,"4,674.00",,0.00,"6,101.10","4,361.90",0.00,0.00,0.00,-44.00,0.00,"4,630.00",0.00,0.00,0.00,0.00,0.00,312.10,36.80,36.80,36.80,36.80,Notes,36.80,36.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-13,"55,115.40",14.30,"55,129.70","-49,028.60","-37,060.00",-201.90,"-6,028.60","-2,797.70","1,751.40",-474.20,"-2,056.80","-2,160.80","6,101.10","-1,739.20","4,361.90","4,674.00","-1,739.20",0.00,0.00,"4,674.00",0.00,"4,674.00",,0.00,"6,101.10","4,361.90",0.00,0.00,0.00,-44.00,0.00,"4,630.00",0.00,0.00,0.00,0.00,0.00,312.10,36.80,36.80,36.80,36.80,Notes,36.80,36.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-14,"55,115.40",14.30,"55,129.70","-49,028.60","-37,060.00",-201.90,"-6,028.60","-2,797.70","1,751.40",-474.20,"-2,056.80","-2,160.80","6,101.10","-1,739.20","4,361.90","4,674.00","-1,739.20",0.00,0.00,"4,674.00",0.00,"4,674.00",,0.00,"6,101.10","4,361.90",0.00,0.00,0.00,-44.00,0.00,"4,630.00",0.00,0.00,0.00,0.00,0.00,312.10,36.80,36.80,36.80,36.80,Notes,36.80,36.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-15,"55,115.40",14.30,"55,129.70","-49,028.60","-37,060.00",-201.90,"-6,028.60","-2,797.70","1,751.40",-474.20,"-2,056.80","-2,160.80","6,101.10","-1,739.20","4,361.90","4,674.00","-1,739.20",0.00,0.00,"4,674.00",0.00,"4,674.00",,0.00,"6,101.10","4,361.90",0.00,0.00,0.00,-44.00,0.00,"4,630.00",0.00,0.00,0.00,0.00,0.00,312.10,36.80,36.80,36.80,36.80,Notes,36.80,36.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-16,"55,115.40",14.30,"55,129.70","-49,028.60","-37,060.00",-201.90,"-6,028.60","-2,797.70","1,751.40",-474.20,"-2,056.80","-2,160.80","6,101.10","-1,739.20","4,361.90","4,674.00","-1,739.20",0.00,0.00,"4,674.00",0.00,"4,674.00",,0.00,"6,101.10","4,361.90",0.00,0.00,0.00,-44.00,0.00,"4,630.00",0.00,0.00,0.00,0.00,0.00,312.10,36.80,36.80,36.80,36.80,Notes,36.80,36.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-17,"55,115.40",14.30,"55,129.70","-49,028.60","-37,060.00",-201.90,"-6,028.60","-2,797.70","1,751.40",-474.20,"-2,056.80","-2,160.80","6,101.10","-1,739.20","4,361.90","4,674.00","-1,739.20",0.00,0.00,"4,674.00",0.00,"4,674.00",,0.00,"6,101.10","4,361.90",0.00,0.00,0.00,-44.00,0.00,"4,630.00",0.00,0.00,0.00,0.00,0.00,312.10,36.80,36.80,36.80,36.80,Notes,36.80,36.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-18,"55,115.40",14.30,"55,129.70","-49,028.60","-37,060.00",-201.90,"-6,028.60","-2,797.70","1,751.40",-474.20,"-2,056.80","-2,160.80","6,101.10","-1,739.20","4,361.90","4,674.00","-1,739.20",0.00,0.00,"4,674.00",0.00,"4,674.00",,0.00,"6,101.10","4,361.90",0.00,0.00,0.00,-44.00,0.00,"4,630.00",0.00,0.00,0.00,0.00,0.00,312.10,36.80,36.80,36.80,36.80,Notes,36.80,36.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-19,"55,115.40",14.30,"55,129.70","-49,028.60","-37,060.00",-201.90,"-6,028.60","-2,797.70","1,751.40",-474.20,"-2,056.80","-2,160.80","6,101.10","-1,739.20","4,361.90","4,674.00","-1,739.20",0.00,0.00,"4,674.00",0.00,"4,674.00",,0.00,"6,101.10","4,361.90",0.00,0.00,0.00,-44.00,0.00,"4,630.00",0.00,0.00,0.00,0.00,0.00,312.10,36.80,36.80,36.80,36.80,Notes,36.80,36.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-20,"55,115.40",14.30,"55,129.70","-49,028.60","-37,060.00",-201.90,"-6,028.60","-2,797.70","1,751.40",-474.20,"-2,056.80","-2,160.80","6,101.10","-1,739.20","4,361.90","4,674.00","-1,739.20",0.00,0.00,"4,674.00",0.00,"4,674.00",,0.00,"6,101.10","4,361.90",0.00,0.00,0.00,-44.00,0.00,"4,630.00",0.00,0.00,0.00,0.00,0.00,312.10,36.80,36.80,36.80,36.80,Notes,36.80,36.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-21,"55,115.40",14.30,"55,129.70","-49,028.60","-37,060.00",-201.90,"-6,028.60","-2,797.70","1,751.40",-474.20,"-2,056.80","-2,160.80","6,101.10","-1,739.20","4,361.90","4,674.00","-1,739.20",0.00,0.00,"4,674.00",0.00,"4,674.00",,0.00,"6,101.10","4,361.90",0.00,0.00,0.00,-44.00,0.00,"4,630.00",0.00,0.00,0.00,0.00,0.00,312.10,36.80,36.80,36.80,36.80,Notes,36.80,36.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-22,"55,115.40",14.30,"55,129.70","-49,028.60","-37,060.00",-201.90,"-6,028.60","-2,797.70","1,751.40",-474.20,"-2,056.80","-2,160.80","6,101.10","-1,739.20","4,361.90","4,674.00","-1,739.20",0.00,0.00,"4,674.00",0.00,"4,674.00",,0.00,"6,101.10","4,361.90",0.00,0.00,0.00,-44.00,0.00,"4,630.00",0.00,0.00,0.00,0.00,0.00,312.10,36.80,36.80,36.80,36.80,Notes,36.80,36.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-23,"55,115.40",14.30,"55,129.70","-49,028.60","-37,060.00",-201.90,"-6,028.60","-2,797.70","1,751.40",-474.20,"-2,056.80","-2,160.80","6,101.10","-1,739.20","4,361.90","4,674.00","-1,739.20",0.00,0.00,"4,674.00",0.00,"4,674.00",,0.00,"6,101.10","4,361.90",0.00,0.00,0.00,-44.00,0.00,"4,630.00",0.00,0.00,0.00,0.00,0.00,312.10,36.80,36.80,36.80,36.80,Notes,36.80,36.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-24,"55,115.40",14.30,"55,129.70","-49,028.60","-37,060.00",-201.90,"-6,028.60","-2,797.70","1,751.40",-474.20,"-2,056.80","-2,160.80","6,101.10","-1,739.20","4,361.90","4,674.00","-1,739.20",0.00,0.00,"4,674.00",0.00,"4,674.00",,0.00,"6,101.10","4,361.90",0.00,0.00,0.00,-44.00,0.00,"4,630.00",0.00,0.00,0.00,0.00,0.00,312.10,36.80,36.80,36.80,36.80,Notes,36.80,36.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-25,"55,115.40",14.30,"55,129.70","-49,028.60","-37,060.00",-201.90,"-6,028.60","-2,797.70","1,751.40",-474.20,"-2,056.80","-2,160.80","6,101.10","-1,739.20","4,361.90","4,674.00","-1,739.20",0.00,0.00,"4,674.00",0.00,"4,674.00",,0.00,"6,101.10","4,361.90",0.00,0.00,0.00,-44.00,0.00,"4,630.00",0.00,0.00,0.00,0.00,0.00,312.10,36.80,36.80,36.80,36.80,Notes,36.80,36.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-26,"55,115.40",14.30,"55,129.70","-49,028.60","-37,060.00",-201.90,"-6,028.60","-2,797.70","1,751.40",-474.20,"-2,056.80","-2,160.80","6,101.10","-1,739.20","4,361.90","4,674.00","-1,739.20",0.00,0.00,"4,674.00",0.00,"4,674.00",,0.00,"6,101.10","4,361.90",0.00,0.00,0.00,-44.00,0.00,"4,630.00",0.00,0.00,0.00,0.00,0.00,312.10,36.80,36.80,36.80,36.80,Notes,36.80,36.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-27,"55,115.40",14.30,"55,129.70","-49,028.60","-37,060.00",-201.90,"-6,028.60","-2,797.70","1,751.40",-474.20,"-2,056.80","-2,160.80","6,101.10","-1,739.20","4,361.90","4,674.00","-1,739.20",0.00,0.00,"4,674.00",0.00,"4,674.00",,0.00,"6,101.10","4,361.90",0.00,0.00,0.00,-44.00,0.00,"4,630.00",0.00,0.00,0.00,0.00,0.00,312.10,36.80,36.80,36.80,36.80,Notes,36.80,36.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-28,"55,115.40",14.30,"55,129.70","-49,028.60","-37,060.00",-201.90,"-6,028.60","-2,797.70","1,751.40",-474.20,"-2,056.80","-2,160.80","6,101.10","-1,739.20","4,361.90","4,674.00","-1,739.20",0.00,0.00,"4,674.00",0.00,"4,674.00",,0.00,"6,101.10","4,361.90",0.00,0.00,0.00,-44.00,0.00,"4,630.00",0.00,0.00,0.00,0.00,0.00,312.10,36.80,36.80,36.80,36.80,Notes,36.80,36.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-29,"55,115.40",14.30,"55,129.70","-49,028.60","-37,060.00",-201.90,"-6,028.60","-2,797.70","1,751.40",-474.20,"-2,056.80","-2,160.80","6,101.10","-1,739.20","4,361.90","4,674.00","-1,739.20",0.00,0.00,"4,674.00",0.00,"4,674.00",,0.00,"6,101.10","4,361.90",0.00,0.00,0.00,-44.00,0.00,"4,630.00",0.00,0.00,0.00,0.00,0.00,312.10,36.80,36.80,36.80,36.80,Notes,36.80,36.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-30,"55,115.40",14.30,"55,129.70","-49,028.60","-37,060.00",-201.90,"-6,028.60","-2,797.70","1,751.40",-474.20,"-2,056.80","-2,160.80","6,101.10","-1,739.20","4,361.90","4,674.00","-1,739.20",0.00,0.00,"4,674.00",0.00,"4,674.00",,0.00,"6,101.10","4,361.90",0.00,0.00,0.00,-44.00,0.00,"4,630.00",0.00,0.00,0.00,0.00,0.00,312.10,36.80,36.80,36.80,36.80,Notes,36.80,36.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,"55,115.40",14.30,"55,129.70","-49,028.60","-37,060.00",-201.90,"-6,028.60","-2,797.70","1,751.40",-474.20,"-2,056.80","-2,160.80","6,101.10","-1,739.20","4,361.90","4,674.00","-1,739.20",0.00,0.00,"4,674.00",0.00,"4,674.00",,0.00,"6,101.10","4,361.90",0.00,0.00,0.00,-44.00,0.00,"4,630.00",0.00,0.00,0.00,0.00,0.00,312.10,36.80,36.80,36.80,36.80,Notes,36.80,36.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-01,"56,119.90",77.80,"56,197.70","-50,369.60","-37,446.70",-260.00,"-5,474.50","-2,546.30",91.40,-843.40,"-1,835.40","-2,054.70","6,500.00","-2,157.50","4,342.50","4,486.30","-2,157.50",0.00,0.00,"4,486.30",0.00,"4,486.30",,671.90,"5,828.10","4,342.50",0.00,0.00,0.00,-23.60,0.00,"4,462.70",0.00,0.00,0.00,0.00,0.00,143.80,35.32,35.32,35.32,35.32,Notes,35.32,35.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-02,"56,119.90",77.80,"56,197.70","-50,369.60","-37,446.70",-260.00,"-5,474.50","-2,546.30",91.40,-843.40,"-1,835.40","-2,054.70","6,500.00","-2,157.50","4,342.50","4,486.30","-2,157.50",0.00,0.00,"4,486.30",0.00,"4,486.30",,671.90,"5,828.10","4,342.50",0.00,0.00,0.00,-23.60,0.00,"4,462.70",0.00,0.00,0.00,0.00,0.00,143.80,35.32,35.32,35.32,35.32,Notes,35.32,35.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-03,"56,119.90",77.80,"56,197.70","-50,369.60","-37,446.70",-260.00,"-5,474.50","-2,546.30",91.40,-843.40,"-1,835.40","-2,054.70","6,500.00","-2,157.50","4,342.50","4,486.30","-2,157.50",0.00,0.00,"4,486.30",0.00,"4,486.30",,671.90,"5,828.10","4,342.50",0.00,0.00,0.00,-23.60,0.00,"4,462.70",0.00,0.00,0.00,0.00,0.00,143.80,35.32,35.32,35.32,35.32,Notes,35.32,35.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-04,"56,119.90",77.80,"56,197.70","-50,369.60","-37,446.70",-260.00,"-5,474.50","-2,546.30",91.40,-843.40,"-1,835.40","-2,054.70","6,500.00","-2,157.50","4,342.50","4,486.30","-2,157.50",0.00,0.00,"4,486.30",0.00,"4,486.30",,671.90,"5,828.10","4,342.50",0.00,0.00,0.00,-23.60,0.00,"4,462.70",0.00,0.00,0.00,0.00,0.00,143.80,35.32,35.32,35.32,35.32,Notes,35.32,35.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-05,"56,119.90",77.80,"56,197.70","-50,369.60","-37,446.70",-260.00,"-5,474.50","-2,546.30",91.40,-843.40,"-1,835.40","-2,054.70","6,500.00","-2,157.50","4,342.50","4,486.30","-2,157.50",0.00,0.00,"4,486.30",0.00,"4,486.30",,671.90,"5,828.10","4,342.50",0.00,0.00,0.00,-23.60,0.00,"4,462.70",0.00,0.00,0.00,0.00,0.00,143.80,35.32,35.32,35.32,35.32,Notes,35.32,35.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-06,"56,119.90",77.80,"56,197.70","-50,369.60","-37,446.70",-260.00,"-5,474.50","-2,546.30",91.40,-843.40,"-1,835.40","-2,054.70","6,500.00","-2,157.50","4,342.50","4,486.30","-2,157.50",0.00,0.00,"4,486.30",0.00,"4,486.30",,671.90,"5,828.10","4,342.50",0.00,0.00,0.00,-23.60,0.00,"4,462.70",0.00,0.00,0.00,0.00,0.00,143.80,35.32,35.32,35.32,35.32,Notes,35.32,35.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-07,"56,119.90",77.80,"56,197.70","-50,369.60","-37,446.70",-260.00,"-5,474.50","-2,546.30",91.40,-843.40,"-1,835.40","-2,054.70","6,500.00","-2,157.50","4,342.50","4,486.30","-2,157.50",0.00,0.00,"4,486.30",0.00,"4,486.30",,671.90,"5,828.10","4,342.50",0.00,0.00,0.00,-23.60,0.00,"4,462.70",0.00,0.00,0.00,0.00,0.00,143.80,35.32,35.32,35.32,35.32,Notes,35.32,35.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-08,"56,119.90",77.80,"56,197.70","-50,369.60","-37,446.70",-260.00,"-5,474.50","-2,546.30",91.40,-843.40,"-1,835.40","-2,054.70","6,500.00","-2,157.50","4,342.50","4,486.30","-2,157.50",0.00,0.00,"4,486.30",0.00,"4,486.30",,671.90,"5,828.10","4,342.50",0.00,0.00,0.00,-23.60,0.00,"4,462.70",0.00,0.00,0.00,0.00,0.00,143.80,35.32,35.32,35.32,35.32,Notes,35.32,35.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-09,"56,119.90",77.80,"56,197.70","-50,369.60","-37,446.70",-260.00,"-5,474.50","-2,546.30",91.40,-843.40,"-1,835.40","-2,054.70","6,500.00","-2,157.50","4,342.50","4,486.30","-2,157.50",0.00,0.00,"4,486.30",0.00,"4,486.30",,671.90,"5,828.10","4,342.50",0.00,0.00,0.00,-23.60,0.00,"4,462.70",0.00,0.00,0.00,0.00,0.00,143.80,35.32,35.32,35.32,35.32,Notes,35.32,35.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-10,"56,119.90",77.80,"56,197.70","-50,369.60","-37,446.70",-260.00,"-5,474.50","-2,546.30",91.40,-843.40,"-1,835.40","-2,054.70","6,500.00","-2,157.50","4,342.50","4,486.30","-2,157.50",0.00,0.00,"4,486.30",0.00,"4,486.30",,671.90,"5,828.10","4,342.50",0.00,0.00,0.00,-23.60,0.00,"4,462.70",0.00,0.00,0.00,0.00,0.00,143.80,35.32,35.32,35.32,35.32,Notes,35.32,35.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-11,"56,119.90",77.80,"56,197.70","-50,369.60","-37,446.70",-260.00,"-5,474.50","-2,546.30",91.40,-843.40,"-1,835.40","-2,054.70","6,500.00","-2,157.50","4,342.50","4,486.30","-2,157.50",0.00,0.00,"4,486.30",0.00,"4,486.30",,671.90,"5,828.10","4,342.50",0.00,0.00,0.00,-23.60,0.00,"4,462.70",0.00,0.00,0.00,0.00,0.00,143.80,35.32,35.32,35.32,35.32,Notes,35.32,35.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-12,"56,119.90",77.80,"56,197.70","-50,369.60","-37,446.70",-260.00,"-5,474.50","-2,546.30",91.40,-843.40,"-1,835.40","-2,054.70","6,500.00","-2,157.50","4,342.50","4,486.30","-2,157.50",0.00,0.00,"4,486.30",0.00,"4,486.30",,671.90,"5,828.10","4,342.50",0.00,0.00,0.00,-23.60,0.00,"4,462.70",0.00,0.00,0.00,0.00,0.00,143.80,35.32,35.32,35.32,35.32,Notes,35.32,35.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-13,"56,119.90",77.80,"56,197.70","-50,369.60","-37,446.70",-260.00,"-5,474.50","-2,546.30",91.40,-843.40,"-1,835.40","-2,054.70","6,500.00","-2,157.50","4,342.50","4,486.30","-2,157.50",0.00,0.00,"4,486.30",0.00,"4,486.30",,671.90,"5,828.10","4,342.50",0.00,0.00,0.00,-23.60,0.00,"4,462.70",0.00,0.00,0.00,0.00,0.00,143.80,35.32,35.32,35.32,35.32,Notes,35.32,35.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-14,"56,119.90",77.80,"56,197.70","-50,369.60","-37,446.70",-260.00,"-5,474.50","-2,546.30",91.40,-843.40,"-1,835.40","-2,054.70","6,500.00","-2,157.50","4,342.50","4,486.30","-2,157.50",0.00,0.00,"4,486.30",0.00,"4,486.30",,671.90,"5,828.10","4,342.50",0.00,0.00,0.00,-23.60,0.00,"4,462.70",0.00,0.00,0.00,0.00,0.00,143.80,35.32,35.32,35.32,35.32,Notes,35.32,35.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-15,"56,119.90",77.80,"56,197.70","-50,369.60","-37,446.70",-260.00,"-5,474.50","-2,546.30",91.40,-843.40,"-1,835.40","-2,054.70","6,500.00","-2,157.50","4,342.50","4,486.30","-2,157.50",0.00,0.00,"4,486.30",0.00,"4,486.30",,671.90,"5,828.10","4,342.50",0.00,0.00,0.00,-23.60,0.00,"4,462.70",0.00,0.00,0.00,0.00,0.00,143.80,35.32,35.32,35.32,35.32,Notes,35.32,35.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-16,"56,119.90",77.80,"56,197.70","-50,369.60","-37,446.70",-260.00,"-5,474.50","-2,546.30",91.40,-843.40,"-1,835.40","-2,054.70","6,500.00","-2,157.50","4,342.50","4,486.30","-2,157.50",0.00,0.00,"4,486.30",0.00,"4,486.30",,671.90,"5,828.10","4,342.50",0.00,0.00,0.00,-23.60,0.00,"4,462.70",0.00,0.00,0.00,0.00,0.00,143.80,35.32,35.32,35.32,35.32,Notes,35.32,35.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-17,"56,119.90",77.80,"56,197.70","-50,369.60","-37,446.70",-260.00,"-5,474.50","-2,546.30",91.40,-843.40,"-1,835.40","-2,054.70","6,500.00","-2,157.50","4,342.50","4,486.30","-2,157.50",0.00,0.00,"4,486.30",0.00,"4,486.30",,671.90,"5,828.10","4,342.50",0.00,0.00,0.00,-23.60,0.00,"4,462.70",0.00,0.00,0.00,0.00,0.00,143.80,35.32,35.32,35.32,35.32,Notes,35.32,35.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-18,"56,119.90",77.80,"56,197.70","-50,369.60","-37,446.70",-260.00,"-5,474.50","-2,546.30",91.40,-843.40,"-1,835.40","-2,054.70","6,500.00","-2,157.50","4,342.50","4,486.30","-2,157.50",0.00,0.00,"4,486.30",0.00,"4,486.30",,671.90,"5,828.10","4,342.50",0.00,0.00,0.00,-23.60,0.00,"4,462.70",0.00,0.00,0.00,0.00,0.00,143.80,35.32,35.32,35.32,35.32,Notes,35.32,35.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-19,"56,119.90",77.80,"56,197.70","-50,369.60","-37,446.70",-260.00,"-5,474.50","-2,546.30",91.40,-843.40,"-1,835.40","-2,054.70","6,500.00","-2,157.50","4,342.50","4,486.30","-2,157.50",0.00,0.00,"4,486.30",0.00,"4,486.30",,671.90,"5,828.10","4,342.50",0.00,0.00,0.00,-23.60,0.00,"4,462.70",0.00,0.00,0.00,0.00,0.00,143.80,35.32,35.32,35.32,35.32,Notes,35.32,35.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-20,"56,119.90",77.80,"56,197.70","-50,369.60","-37,446.70",-260.00,"-5,474.50","-2,546.30",91.40,-843.40,"-1,835.40","-2,054.70","6,500.00","-2,157.50","4,342.50","4,486.30","-2,157.50",0.00,0.00,"4,486.30",0.00,"4,486.30",,671.90,"5,828.10","4,342.50",0.00,0.00,0.00,-23.60,0.00,"4,462.70",0.00,0.00,0.00,0.00,0.00,143.80,35.32,35.32,35.32,35.32,Notes,35.32,35.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-21,"56,119.90",77.80,"56,197.70","-50,369.60","-37,446.70",-260.00,"-5,474.50","-2,546.30",91.40,-843.40,"-1,835.40","-2,054.70","6,500.00","-2,157.50","4,342.50","4,486.30","-2,157.50",0.00,0.00,"4,486.30",0.00,"4,486.30",,671.90,"5,828.10","4,342.50",0.00,0.00,0.00,-23.60,0.00,"4,462.70",0.00,0.00,0.00,0.00,0.00,143.80,35.32,35.32,35.32,35.32,Notes,35.32,35.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-22,"56,119.90",77.80,"56,197.70","-50,369.60","-37,446.70",-260.00,"-5,474.50","-2,546.30",91.40,-843.40,"-1,835.40","-2,054.70","6,500.00","-2,157.50","4,342.50","4,486.30","-2,157.50",0.00,0.00,"4,486.30",0.00,"4,486.30",,671.90,"5,828.10","4,342.50",0.00,0.00,0.00,-23.60,0.00,"4,462.70",0.00,0.00,0.00,0.00,0.00,143.80,35.32,35.32,35.32,35.32,Notes,35.32,35.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
