date,Net Sales/Revenue From Operations_QTR,Other Income_QTR,Total Income_QTR,Expenditure_QTR,Cost of Materials Consumed_QTR,Finance Costs_QTR,Other Expenses_QTR,"Changes in inventories of finished goods, work-in-progress and stock-in-trade_QTR",Depreciation and amortisation expense_QTR,Employee benefit expense_QTR,Purchases of stock-in-trade_QTR,Profit after Interest but before Exceptional Items_QTR,Profit (+)/ Loss (-) from Ordinary Activities before Tax_QTR,Tax_QTR,Current tax_QTR,Deferred tax_QTR,Net Profit (+)/ Loss (-) from Ordinary Activities after Tax_QTR,Net Profit_QTR,Basic EPS for continuing operation_QTR,Diluted EPS for continuing operation_QTR,Basic for discontinued & continuing operation_QTR,Diluted for discontinued & continuing operation_QTR,_QTR,basic_eps_QTR,diluted_eps_QTR,Basic for discontinued operation_QTR,Impairment_QTR,Diluted for discontinued operation_QTR,Tax for earlier years_QTR,Excise Duty_QTR,Revenue from Operations_QTR,Exceptional Item_QTR,Diluted earnings per share before extraordinary items_QTR,Basic earnings per share after extraordinary items_QTR,Basic earnings per share before extraordinary items_QTR,Profit before Interest and Exceptional Items_QTR,Other Operating Revenues_QTR,Diluted earnings per share after extraordinary items_QTR,Net sales or Revenue from Operations_QTR,"Profit from Operations before Other Income, Interest and Exceptional Items_QTR",Equity Capital_QTR,Face Value (in Rs)_QTR,Basic & Diluted EPS after Extraordinary items_QTR,Basic & Diluted EPS before Extraordinary items_QTR,Purchases of Stock in Trade_QTR,Other Operating Income_QTR,"Changes in inventories of finished goods, Work in Progress and Stock in Trade_QTR",Sales_QTR,Depreciation and amortisation expenses_QTR,% of the total share capital of the company_QTR,Net Sales/Income from Operations (Net of Excise Duty)_QTR,Percentage of Public Shareholding_QTR,% of the total of promoter & promoter group_QTR,Employee Benefit Expenses_QTR,Non-encumbered Number of Shares_QTR,Number of Public Shareholding_QTR,"Changes in inventories of finished goods, wip and Stock-in-trade_QTR",Diluted EPS before Extraordinary items_QTR,Diluted EPS after Extraordinary items_QTR,Basic EPS after Extraordinary items_QTR,Deferred Tax_QTR,Current Tax_QTR,Basic EPS before Extraordinary items_QTR,Net Sales / Income from Operations_QTR,Tax Expense_QTR,Depreciation & Amortization_QTR,Purchase of Stock in Trade_QTR,Other Expenditure_QTR,Cost of Material Consumed_QTR,(Increase) / Decrease In Stock In Trade & WIP_QTR,Purchase of Traded Goods_QTR,Consumption of Raw / Packing Materials_QTR,Employees Cost_QTR,Interest_QTR,Depreciation_QTR,Net Sales_QTR,Consumption of Raw & Packaging Materials_QTR,Consumption of Raw Materials_QTR,Consumption of Raw Materials & Packaging Materials_QTR,Fringe Benefit Tax_QTR,Prior Year_QTR
2018-05-21,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-22,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-23,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-24,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-25,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-26,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-27,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-28,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-29,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-30,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-31,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-01,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-02,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-03,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-04,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-05,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-06,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-07,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-08,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-09,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-10,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-11,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-12,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-14,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-15,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-16,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-17,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-18,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-19,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-20,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-21,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-22,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-23,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-24,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-25,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-26,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-27,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-28,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-29,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,"2,202.88",57.69,"2,260.57","-1,743.44",-643.42,,-674.01,19.85,-48.94,-338.67,-65.93,517.13,517.13,-188.93,-193.41,-24.64,328.20,483.06,19.77,9.77,29.10,29.10,Notes,19.77,9.77,9.33,7.68,9.33,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-01,"2,261.48",60.70,"2,322.18","-1,722.74",-519.11,,-686.13,-109.57,-43.22,-289.01,-75.70,599.44,599.44,-188.25,-218.87,-2.87,411.19,523.31,,,31.53,31.53,Notes,31.53,31.53,,,,33.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-02,"2,261.48",60.70,"2,322.18","-1,722.74",-519.11,,-686.13,-109.57,-43.22,-289.01,-75.70,599.44,599.44,-188.25,-218.87,-2.87,411.19,523.31,,,31.53,31.53,Notes,31.53,31.53,,,,33.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-03,"2,261.48",60.70,"2,322.18","-1,722.74",-519.11,,-686.13,-109.57,-43.22,-289.01,-75.70,599.44,599.44,-188.25,-218.87,-2.87,411.19,523.31,,,31.53,31.53,Notes,31.53,31.53,,,,33.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-04,"2,261.48",60.70,"2,322.18","-1,722.74",-519.11,,-686.13,-109.57,-43.22,-289.01,-75.70,599.44,599.44,-188.25,-218.87,-2.87,411.19,523.31,,,31.53,31.53,Notes,31.53,31.53,,,,33.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-05,"2,261.48",60.70,"2,322.18","-1,722.74",-519.11,,-686.13,-109.57,-43.22,-289.01,-75.70,599.44,599.44,-188.25,-218.87,-2.87,411.19,523.31,,,31.53,31.53,Notes,31.53,31.53,,,,33.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-06,"2,261.48",60.70,"2,322.18","-1,722.74",-519.11,,-686.13,-109.57,-43.22,-289.01,-75.70,599.44,599.44,-188.25,-218.87,-2.87,411.19,523.31,,,31.53,31.53,Notes,31.53,31.53,,,,33.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-07,"2,261.48",60.70,"2,322.18","-1,722.74",-519.11,,-686.13,-109.57,-43.22,-289.01,-75.70,599.44,599.44,-188.25,-218.87,-2.87,411.19,523.31,,,31.53,31.53,Notes,31.53,31.53,,,,33.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-08,"2,261.48",60.70,"2,322.18","-1,722.74",-519.11,,-686.13,-109.57,-43.22,-289.01,-75.70,599.44,599.44,-188.25,-218.87,-2.87,411.19,523.31,,,31.53,31.53,Notes,31.53,31.53,,,,33.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-09,"2,261.48",60.70,"2,322.18","-1,722.74",-519.11,,-686.13,-109.57,-43.22,-289.01,-75.70,599.44,599.44,-188.25,-218.87,-2.87,411.19,523.31,,,31.53,31.53,Notes,31.53,31.53,,,,33.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-10,"2,261.48",60.70,"2,322.18","-1,722.74",-519.11,,-686.13,-109.57,-43.22,-289.01,-75.70,599.44,599.44,-188.25,-218.87,-2.87,411.19,523.31,,,31.53,31.53,Notes,31.53,31.53,,,,33.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-11,"2,261.48",60.70,"2,322.18","-1,722.74",-519.11,,-686.13,-109.57,-43.22,-289.01,-75.70,599.44,599.44,-188.25,-218.87,-2.87,411.19,523.31,,,31.53,31.53,Notes,31.53,31.53,,,,33.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-12,"2,261.48",60.70,"2,322.18","-1,722.74",-519.11,,-686.13,-109.57,-43.22,-289.01,-75.70,599.44,599.44,-188.25,-218.87,-2.87,411.19,523.31,,,31.53,31.53,Notes,31.53,31.53,,,,33.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-13,"2,261.48",60.70,"2,322.18","-1,722.74",-519.11,,-686.13,-109.57,-43.22,-289.01,-75.70,599.44,599.44,-188.25,-218.87,-2.87,411.19,523.31,,,31.53,31.53,Notes,31.53,31.53,,,,33.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-14,"2,261.48",60.70,"2,322.18","-1,722.74",-519.11,,-686.13,-109.57,-43.22,-289.01,-75.70,599.44,599.44,-188.25,-218.87,-2.87,411.19,523.31,,,31.53,31.53,Notes,31.53,31.53,,,,33.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-15,"2,261.48",60.70,"2,322.18","-1,722.74",-519.11,,-686.13,-109.57,-43.22,-289.01,-75.70,599.44,599.44,-188.25,-218.87,-2.87,411.19,523.31,,,31.53,31.53,Notes,31.53,31.53,,,,33.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-16,"2,261.48",60.70,"2,322.18","-1,722.74",-519.11,,-686.13,-109.57,-43.22,-289.01,-75.70,599.44,599.44,-188.25,-218.87,-2.87,411.19,523.31,,,31.53,31.53,Notes,31.53,31.53,,,,33.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-17,"2,261.48",60.70,"2,322.18","-1,722.74",-519.11,,-686.13,-109.57,-43.22,-289.01,-75.70,599.44,599.44,-188.25,-218.87,-2.87,411.19,523.31,,,31.53,31.53,Notes,31.53,31.53,,,,33.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-18,"2,261.48",60.70,"2,322.18","-1,722.74",-519.11,,-686.13,-109.57,-43.22,-289.01,-75.70,599.44,599.44,-188.25,-218.87,-2.87,411.19,523.31,,,31.53,31.53,Notes,31.53,31.53,,,,33.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-19,"2,261.48",60.70,"2,322.18","-1,722.74",-519.11,,-686.13,-109.57,-43.22,-289.01,-75.70,599.44,599.44,-188.25,-218.87,-2.87,411.19,523.31,,,31.53,31.53,Notes,31.53,31.53,,,,33.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-20,"2,261.48",60.70,"2,322.18","-1,722.74",-519.11,,-686.13,-109.57,-43.22,-289.01,-75.70,599.44,599.44,-188.25,-218.87,-2.87,411.19,523.31,,,31.53,31.53,Notes,31.53,31.53,,,,33.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-21,"2,261.48",60.70,"2,322.18","-1,722.74",-519.11,,-686.13,-109.57,-43.22,-289.01,-75.70,599.44,599.44,-188.25,-218.87,-2.87,411.19,523.31,,,31.53,31.53,Notes,31.53,31.53,,,,33.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-22,"2,261.48",60.70,"2,322.18","-1,722.74",-519.11,,-686.13,-109.57,-43.22,-289.01,-75.70,599.44,599.44,-188.25,-218.87,-2.87,411.19,523.31,,,31.53,31.53,Notes,31.53,31.53,,,,33.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-23,"2,261.48",60.70,"2,322.18","-1,722.74",-519.11,,-686.13,-109.57,-43.22,-289.01,-75.70,599.44,599.44,-188.25,-218.87,-2.87,411.19,523.31,,,31.53,31.53,Notes,31.53,31.53,,,,33.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-24,"2,261.48",60.70,"2,322.18","-1,722.74",-519.11,,-686.13,-109.57,-43.22,-289.01,-75.70,599.44,599.44,-188.25,-218.87,-2.87,411.19,523.31,,,31.53,31.53,Notes,31.53,31.53,,,,33.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-25,"2,261.48",60.70,"2,322.18","-1,722.74",-519.11,,-686.13,-109.57,-43.22,-289.01,-75.70,599.44,599.44,-188.25,-218.87,-2.87,411.19,523.31,,,31.53,31.53,Notes,31.53,31.53,,,,33.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-26,"2,261.48",60.70,"2,322.18","-1,722.74",-519.11,,-686.13,-109.57,-43.22,-289.01,-75.70,599.44,599.44,-188.25,-218.87,-2.87,411.19,523.31,,,31.53,31.53,Notes,31.53,31.53,,,,33.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-27,"2,261.48",60.70,"2,322.18","-1,722.74",-519.11,,-686.13,-109.57,-43.22,-289.01,-75.70,599.44,599.44,-188.25,-218.87,-2.87,411.19,523.31,,,31.53,31.53,Notes,31.53,31.53,,,,33.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-28,"2,261.48",60.70,"2,322.18","-1,722.74",-519.11,,-686.13,-109.57,-43.22,-289.01,-75.70,599.44,599.44,-188.25,-218.87,-2.87,411.19,523.31,,,31.53,31.53,Notes,31.53,31.53,,,,33.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
