date,Net Sales_YRLY,Other Income_YRLY,Total Income_YRLY,Expenditure_YRLY,Cost of Materials Consumed_YRLY,Finance Costs_YRLY,Employee benefit expense_YRLY,"Changes in inventories of finished goods, work-in-progress and stock-in-trade_YRLY",Purchases of stock-in-trade_YRLY,Depreciation and amortisation expense_YRLY,Other Expenses_YRLY,Profit (+)/ Loss (-) from Ordinary Activities before Tax_YRLY,Tax_YRLY,Net Profit (+)/ Loss (-) from Ordinary Activities after Tax_YRLY,Net Profit_YRLY,Current tax_YRLY,Deferred tax_YRLY,Minority Interest_YRLY,Share of Profit & Loss of Asso_YRLY,Net Profit after Mino Inter & Share of P & L_YRLY,Any Other_YRLY,Income Attributable to Consolidated Group_YRLY,EPS after Extraordinary items (in Rs)_YRLY,Exceptional Item_YRLY,Profit after Interest but before Exceptional Items_YRLY,Net Profit Loss for the period from continuing operations_YRLY,Profit (loss) from discontinuing operations before tax_YRLY,Tax expense of discontinuing operations_YRLY,Net profit (loss) from discontinuing operation after tax_YRLY,Other Comprehensive Income Net of Taxes_YRLY,Any Other Comprehensive Item_YRLY,Total Comprehensive Income for the Period_YRLY,Total Amount of items that will not be reclassified to profit and loss_YRLY,Income tax relating to items that will not be reclassified to profit or loss_YRLY,Total Amount of items that will be reclassified to profit and loss_YRLY,Income tax relating to items that will be reclassified to profit or loss_YRLY,Net movement in regulatory deferral account balances_YRLY,Share of profit(loss) of associates and joint ventures_YRLY,Basic EPS for continuing operation_YRLY,Diluted EPS for continuing operation_YRLY,Basic for discontinued & continuing operation_YRLY,Diluted for discontinued & continuing operation_YRLY,_YRLY,basic_eps_YRLY,diluted_eps_YRLY,Others_YRLY,Short/(Excess) Provision of Earlier Years_YRLY,Share of profit / (loss) from investment in associates_YRLY,Depreciation and amortisation expenses_YRLY,Employee benefits expenses_YRLY,Purchases of Stock in Trade_YRLY,"Changes in inventories of finished goods, Work in Progress and Stock in Trade_YRLY",Deferred tax liability / (asset)_YRLY,Revenue from Operations_YRLY
"54,199.90",628.40,"54,828.30","-40,938.50","-15,971.40",-90.40,"-10,135.70","1,947.90","-3,259.50","-2,091.70","-11,337.70","13,889.80","-2,401.40","11,488.40","11,411.40","-2,486.40",85.00,0.00,0.00,"11,411.40",0.00,"11,411.40",,0.00,"13,889.80","11,488.40",0.00,0.00,0.00,-4.00,0.00,"11,407.40",0.00,0.00,0.00,0.00,0.00,-77.00,90.11,90.11,90.11,90.11,Notes,90.11,90.11,2021-03-04,,,,,,,,,
"54,199.90",628.40,"54,828.30","-40,938.50","-15,971.40",-90.40,"-10,135.70","1,947.90","-3,259.50","-2,091.70","-11,337.70","13,889.80","-2,401.40","11,488.40","11,411.40","-2,486.40",85.00,0.00,0.00,"11,411.40",0.00,"11,411.40",,0.00,"13,889.80","11,488.40",0.00,0.00,0.00,-4.00,0.00,"11,407.40",0.00,0.00,0.00,0.00,0.00,-77.00,90.11,90.11,90.11,90.11,Notes,90.11,90.11,2021-03-05,,,,,,,,,
"54,199.90",628.40,"54,828.30","-40,938.50","-15,971.40",-90.40,"-10,135.70","1,947.90","-3,259.50","-2,091.70","-11,337.70","13,889.80","-2,401.40","11,488.40","11,411.40","-2,486.40",85.00,0.00,0.00,"11,411.40",0.00,"11,411.40",,0.00,"13,889.80","11,488.40",0.00,0.00,0.00,-4.00,0.00,"11,407.40",0.00,0.00,0.00,0.00,0.00,-77.00,90.11,90.11,90.11,90.11,Notes,90.11,90.11,2021-03-06,,,,,,,,,
"54,199.90",628.40,"54,828.30","-40,938.50","-15,971.40",-90.40,"-10,135.70","1,947.90","-3,259.50","-2,091.70","-11,337.70","13,889.80","-2,401.40","11,488.40","11,411.40","-2,486.40",85.00,0.00,0.00,"11,411.40",0.00,"11,411.40",,0.00,"13,889.80","11,488.40",0.00,0.00,0.00,-4.00,0.00,"11,407.40",0.00,0.00,0.00,0.00,0.00,-77.00,90.11,90.11,90.11,90.11,Notes,90.11,90.11,2021-03-07,,,,,,,,,
"54,199.90",628.40,"54,828.30","-40,938.50","-15,971.40",-90.40,"-10,135.70","1,947.90","-3,259.50","-2,091.70","-11,337.70","13,889.80","-2,401.40","11,488.40","11,411.40","-2,486.40",85.00,0.00,0.00,"11,411.40",0.00,"11,411.40",,0.00,"13,889.80","11,488.40",0.00,0.00,0.00,-4.00,0.00,"11,407.40",0.00,0.00,0.00,0.00,0.00,-77.00,90.11,90.11,90.11,90.11,Notes,90.11,90.11,2021-03-08,,,,,,,,,
"54,199.90",628.40,"54,828.30","-40,938.50","-15,971.40",-90.40,"-10,135.70","1,947.90","-3,259.50","-2,091.70","-11,337.70","13,889.80","-2,401.40","11,488.40","11,411.40","-2,486.40",85.00,0.00,0.00,"11,411.40",0.00,"11,411.40",,0.00,"13,889.80","11,488.40",0.00,0.00,0.00,-4.00,0.00,"11,407.40",0.00,0.00,0.00,0.00,0.00,-77.00,90.11,90.11,90.11,90.11,Notes,90.11,90.11,2021-03-09,,,,,,,,,
"54,199.90",628.40,"54,828.30","-40,938.50","-15,971.40",-90.40,"-10,135.70","1,947.90","-3,259.50","-2,091.70","-11,337.70","13,889.80","-2,401.40","11,488.40","11,411.40","-2,486.40",85.00,0.00,0.00,"11,411.40",0.00,"11,411.40",,0.00,"13,889.80","11,488.40",0.00,0.00,0.00,-4.00,0.00,"11,407.40",0.00,0.00,0.00,0.00,0.00,-77.00,90.11,90.11,90.11,90.11,Notes,90.11,90.11,2021-03-10,,,,,,,,,
"54,199.90",628.40,"54,828.30","-40,938.50","-15,971.40",-90.40,"-10,135.70","1,947.90","-3,259.50","-2,091.70","-11,337.70","13,889.80","-2,401.40","11,488.40","11,411.40","-2,486.40",85.00,0.00,0.00,"11,411.40",0.00,"11,411.40",,0.00,"13,889.80","11,488.40",0.00,0.00,0.00,-4.00,0.00,"11,407.40",0.00,0.00,0.00,0.00,0.00,-77.00,90.11,90.11,90.11,90.11,Notes,90.11,90.11,2021-03-11,,,,,,,,,
"54,199.90",628.40,"54,828.30","-40,938.50","-15,971.40",-90.40,"-10,135.70","1,947.90","-3,259.50","-2,091.70","-11,337.70","13,889.80","-2,401.40","11,488.40","11,411.40","-2,486.40",85.00,0.00,0.00,"11,411.40",0.00,"11,411.40",,0.00,"13,889.80","11,488.40",0.00,0.00,0.00,-4.00,0.00,"11,407.40",0.00,0.00,0.00,0.00,0.00,-77.00,90.11,90.11,90.11,90.11,Notes,90.11,90.11,2021-03-12,,,,,,,,,
"54,199.90",628.40,"54,828.30","-40,938.50","-15,971.40",-90.40,"-10,135.70","1,947.90","-3,259.50","-2,091.70","-11,337.70","13,889.80","-2,401.40","11,488.40","11,411.40","-2,486.40",85.00,0.00,0.00,"11,411.40",0.00,"11,411.40",,0.00,"13,889.80","11,488.40",0.00,0.00,0.00,-4.00,0.00,"11,407.40",0.00,0.00,0.00,0.00,0.00,-77.00,90.11,90.11,90.11,90.11,Notes,90.11,90.11,2021-03-13,,,,,,,,,
"54,199.90",628.40,"54,828.30","-40,938.50","-15,971.40",-90.40,"-10,135.70","1,947.90","-3,259.50","-2,091.70","-11,337.70","13,889.80","-2,401.40","11,488.40","11,411.40","-2,486.40",85.00,0.00,0.00,"11,411.40",0.00,"11,411.40",,0.00,"13,889.80","11,488.40",0.00,0.00,0.00,-4.00,0.00,"11,407.40",0.00,0.00,0.00,0.00,0.00,-77.00,90.11,90.11,90.11,90.11,Notes,90.11,90.11,2021-03-14,,,,,,,,,
"54,199.90",628.40,"54,828.30","-40,938.50","-15,971.40",-90.40,"-10,135.70","1,947.90","-3,259.50","-2,091.70","-11,337.70","13,889.80","-2,401.40","11,488.40","11,411.40","-2,486.40",85.00,0.00,0.00,"11,411.40",0.00,"11,411.40",,0.00,"13,889.80","11,488.40",0.00,0.00,0.00,-4.00,0.00,"11,407.40",0.00,0.00,0.00,0.00,0.00,-77.00,90.11,90.11,90.11,90.11,Notes,90.11,90.11,2021-03-15,,,,,,,,,
"54,199.90",628.40,"54,828.30","-40,938.50","-15,971.40",-90.40,"-10,135.70","1,947.90","-3,259.50","-2,091.70","-11,337.70","13,889.80","-2,401.40","11,488.40","11,411.40","-2,486.40",85.00,0.00,0.00,"11,411.40",0.00,"11,411.40",,0.00,"13,889.80","11,488.40",0.00,0.00,0.00,-4.00,0.00,"11,407.40",0.00,0.00,0.00,0.00,0.00,-77.00,90.11,90.11,90.11,90.11,Notes,90.11,90.11,2021-03-16,,,,,,,,,
"54,199.90",628.40,"54,828.30","-40,938.50","-15,971.40",-90.40,"-10,135.70","1,947.90","-3,259.50","-2,091.70","-11,337.70","13,889.80","-2,401.40","11,488.40","11,411.40","-2,486.40",85.00,0.00,0.00,"11,411.40",0.00,"11,411.40",,0.00,"13,889.80","11,488.40",0.00,0.00,0.00,-4.00,0.00,"11,407.40",0.00,0.00,0.00,0.00,0.00,-77.00,90.11,90.11,90.11,90.11,Notes,90.11,90.11,2021-03-17,,,,,,,,,
"54,199.90",628.40,"54,828.30","-40,938.50","-15,971.40",-90.40,"-10,135.70","1,947.90","-3,259.50","-2,091.70","-11,337.70","13,889.80","-2,401.40","11,488.40","11,411.40","-2,486.40",85.00,0.00,0.00,"11,411.40",0.00,"11,411.40",,0.00,"13,889.80","11,488.40",0.00,0.00,0.00,-4.00,0.00,"11,407.40",0.00,0.00,0.00,0.00,0.00,-77.00,90.11,90.11,90.11,90.11,Notes,90.11,90.11,2021-03-18,,,,,,,,,
"54,199.90",628.40,"54,828.30","-40,938.50","-15,971.40",-90.40,"-10,135.70","1,947.90","-3,259.50","-2,091.70","-11,337.70","13,889.80","-2,401.40","11,488.40","11,411.40","-2,486.40",85.00,0.00,0.00,"11,411.40",0.00,"11,411.40",,0.00,"13,889.80","11,488.40",0.00,0.00,0.00,-4.00,0.00,"11,407.40",0.00,0.00,0.00,0.00,0.00,-77.00,90.11,90.11,90.11,90.11,Notes,90.11,90.11,2021-03-19,,,,,,,,,
"54,199.90",628.40,"54,828.30","-40,938.50","-15,971.40",-90.40,"-10,135.70","1,947.90","-3,259.50","-2,091.70","-11,337.70","13,889.80","-2,401.40","11,488.40","11,411.40","-2,486.40",85.00,0.00,0.00,"11,411.40",0.00,"11,411.40",,0.00,"13,889.80","11,488.40",0.00,0.00,0.00,-4.00,0.00,"11,407.40",0.00,0.00,0.00,0.00,0.00,-77.00,90.11,90.11,90.11,90.11,Notes,90.11,90.11,2021-03-20,,,,,,,,,
"54,199.90",628.40,"54,828.30","-40,938.50","-15,971.40",-90.40,"-10,135.70","1,947.90","-3,259.50","-2,091.70","-11,337.70","13,889.80","-2,401.40","11,488.40","11,411.40","-2,486.40",85.00,0.00,0.00,"11,411.40",0.00,"11,411.40",,0.00,"13,889.80","11,488.40",0.00,0.00,0.00,-4.00,0.00,"11,407.40",0.00,0.00,0.00,0.00,0.00,-77.00,90.11,90.11,90.11,90.11,Notes,90.11,90.11,2021-03-21,,,,,,,,,
"54,199.90",628.40,"54,828.30","-40,938.50","-15,971.40",-90.40,"-10,135.70","1,947.90","-3,259.50","-2,091.70","-11,337.70","13,889.80","-2,401.40","11,488.40","11,411.40","-2,486.40",85.00,0.00,0.00,"11,411.40",0.00,"11,411.40",,0.00,"13,889.80","11,488.40",0.00,0.00,0.00,-4.00,0.00,"11,407.40",0.00,0.00,0.00,0.00,0.00,-77.00,90.11,90.11,90.11,90.11,Notes,90.11,90.11,2021-03-22,,,,,,,,,
"54,199.90",628.40,"54,828.30","-40,938.50","-15,971.40",-90.40,"-10,135.70","1,947.90","-3,259.50","-2,091.70","-11,337.70","13,889.80","-2,401.40","11,488.40","11,411.40","-2,486.40",85.00,0.00,0.00,"11,411.40",0.00,"11,411.40",,0.00,"13,889.80","11,488.40",0.00,0.00,0.00,-4.00,0.00,"11,407.40",0.00,0.00,0.00,0.00,0.00,-77.00,90.11,90.11,90.11,90.11,Notes,90.11,90.11,2021-03-23,,,,,,,,,
"54,199.90",628.40,"54,828.30","-40,938.50","-15,971.40",-90.40,"-10,135.70","1,947.90","-3,259.50","-2,091.70","-11,337.70","13,889.80","-2,401.40","11,488.40","11,411.40","-2,486.40",85.00,0.00,0.00,"11,411.40",0.00,"11,411.40",,0.00,"13,889.80","11,488.40",0.00,0.00,0.00,-4.00,0.00,"11,407.40",0.00,0.00,0.00,0.00,0.00,-77.00,90.11,90.11,90.11,90.11,Notes,90.11,90.11,2021-03-24,,,,,,,,,
"54,199.90",628.40,"54,828.30","-40,938.50","-15,971.40",-90.40,"-10,135.70","1,947.90","-3,259.50","-2,091.70","-11,337.70","13,889.80","-2,401.40","11,488.40","11,411.40","-2,486.40",85.00,0.00,0.00,"11,411.40",0.00,"11,411.40",,0.00,"13,889.80","11,488.40",0.00,0.00,0.00,-4.00,0.00,"11,407.40",0.00,0.00,0.00,0.00,0.00,-77.00,90.11,90.11,90.11,90.11,Notes,90.11,90.11,2021-03-25,,,,,,,,,
"54,199.90",628.40,"54,828.30","-40,938.50","-15,971.40",-90.40,"-10,135.70","1,947.90","-3,259.50","-2,091.70","-11,337.70","13,889.80","-2,401.40","11,488.40","11,411.40","-2,486.40",85.00,0.00,0.00,"11,411.40",0.00,"11,411.40",,0.00,"13,889.80","11,488.40",0.00,0.00,0.00,-4.00,0.00,"11,407.40",0.00,0.00,0.00,0.00,0.00,-77.00,90.11,90.11,90.11,90.11,Notes,90.11,90.11,2021-03-26,,,,,,,,,
"54,199.90",628.40,"54,828.30","-40,938.50","-15,971.40",-90.40,"-10,135.70","1,947.90","-3,259.50","-2,091.70","-11,337.70","13,889.80","-2,401.40","11,488.40","11,411.40","-2,486.40",85.00,0.00,0.00,"11,411.40",0.00,"11,411.40",,0.00,"13,889.80","11,488.40",0.00,0.00,0.00,-4.00,0.00,"11,407.40",0.00,0.00,0.00,0.00,0.00,-77.00,90.11,90.11,90.11,90.11,Notes,90.11,90.11,2021-03-27,,,,,,,,,
"54,199.90",628.40,"54,828.30","-40,938.50","-15,971.40",-90.40,"-10,135.70","1,947.90","-3,259.50","-2,091.70","-11,337.70","13,889.80","-2,401.40","11,488.40","11,411.40","-2,486.40",85.00,0.00,0.00,"11,411.40",0.00,"11,411.40",,0.00,"13,889.80","11,488.40",0.00,0.00,0.00,-4.00,0.00,"11,407.40",0.00,0.00,0.00,0.00,0.00,-77.00,90.11,90.11,90.11,90.11,Notes,90.11,90.11,2021-03-28,,,,,,,,,
"54,199.90",628.40,"54,828.30","-40,938.50","-15,971.40",-90.40,"-10,135.70","1,947.90","-3,259.50","-2,091.70","-11,337.70","13,889.80","-2,401.40","11,488.40","11,411.40","-2,486.40",85.00,0.00,0.00,"11,411.40",0.00,"11,411.40",,0.00,"13,889.80","11,488.40",0.00,0.00,0.00,-4.00,0.00,"11,407.40",0.00,0.00,0.00,0.00,0.00,-77.00,90.11,90.11,90.11,90.11,Notes,90.11,90.11,2021-03-29,,,,,,,,,
"54,199.90",628.40,"54,828.30","-40,938.50","-15,971.40",-90.40,"-10,135.70","1,947.90","-3,259.50","-2,091.70","-11,337.70","13,889.80","-2,401.40","11,488.40","11,411.40","-2,486.40",85.00,0.00,0.00,"11,411.40",0.00,"11,411.40",,0.00,"13,889.80","11,488.40",0.00,0.00,0.00,-4.00,0.00,"11,407.40",0.00,0.00,0.00,0.00,0.00,-77.00,90.11,90.11,90.11,90.11,Notes,90.11,90.11,2021-03-30,,,,,,,,,
"54,199.90",628.40,"54,828.30","-40,938.50","-15,971.40",-90.40,"-10,135.70","1,947.90","-3,259.50","-2,091.70","-11,337.70","13,889.80","-2,401.40","11,488.40","11,411.40","-2,486.40",85.00,0.00,0.00,"11,411.40",0.00,"11,411.40",,0.00,"13,889.80","11,488.40",0.00,0.00,0.00,-4.00,0.00,"11,407.40",0.00,0.00,0.00,0.00,0.00,-77.00,90.11,90.11,90.11,90.11,Notes,90.11,90.11,2021-03-31,,,,,,,,,
"46,487.10",670.00,"47,157.10","-39,690.10","-14,603.70",-165.00,"-9,212.30","1,761.20","-3,598.80","-2,105.00","-11,766.50","7,467.00","-1,353.30","6,113.70","6,035.60","-1,411.10",57.80,0.00,0.00,"6,035.60",0.00,"6,035.60",,0.00,"7,467.00","6,113.70",0.00,0.00,0.00,35.30,0.00,"6,070.90",0.00,0.00,0.00,0.00,0.00,-78.10,47.77,47.73,47.77,47.73,Notes,47.77,47.73,2019-04-01,,,,,,,,,
"46,487.10",670.00,"47,157.10","-39,690.10","-14,603.70",-165.00,"-9,212.30","1,761.20","-3,598.80","-2,105.00","-11,766.50","7,467.00","-1,353.30","6,113.70","6,035.60","-1,411.10",57.80,0.00,0.00,"6,035.60",0.00,"6,035.60",,0.00,"7,467.00","6,113.70",0.00,0.00,0.00,35.30,0.00,"6,070.90",0.00,0.00,0.00,0.00,0.00,-78.10,47.77,47.73,47.77,47.73,Notes,47.77,47.73,2019-04-02,,,,,,,,,
"46,487.10",670.00,"47,157.10","-39,690.10","-14,603.70",-165.00,"-9,212.30","1,761.20","-3,598.80","-2,105.00","-11,766.50","7,467.00","-1,353.30","6,113.70","6,035.60","-1,411.10",57.80,0.00,0.00,"6,035.60",0.00,"6,035.60",,0.00,"7,467.00","6,113.70",0.00,0.00,0.00,35.30,0.00,"6,070.90",0.00,0.00,0.00,0.00,0.00,-78.10,47.77,47.73,47.77,47.73,Notes,47.77,47.73,2019-04-03,,,,,,,,,
"46,487.10",670.00,"47,157.10","-39,690.10","-14,603.70",-165.00,"-9,212.30","1,761.20","-3,598.80","-2,105.00","-11,766.50","7,467.00","-1,353.30","6,113.70","6,035.60","-1,411.10",57.80,0.00,0.00,"6,035.60",0.00,"6,035.60",,0.00,"7,467.00","6,113.70",0.00,0.00,0.00,35.30,0.00,"6,070.90",0.00,0.00,0.00,0.00,0.00,-78.10,47.77,47.73,47.77,47.73,Notes,47.77,47.73,2019-04-04,,,,,,,,,
"46,487.10",670.00,"47,157.10","-39,690.10","-14,603.70",-165.00,"-9,212.30","1,761.20","-3,598.80","-2,105.00","-11,766.50","7,467.00","-1,353.30","6,113.70","6,035.60","-1,411.10",57.80,0.00,0.00,"6,035.60",0.00,"6,035.60",,0.00,"7,467.00","6,113.70",0.00,0.00,0.00,35.30,0.00,"6,070.90",0.00,0.00,0.00,0.00,0.00,-78.10,47.77,47.73,47.77,47.73,Notes,47.77,47.73,2019-04-05,,,,,,,,,
"46,487.10",670.00,"47,157.10","-39,690.10","-14,603.70",-165.00,"-9,212.30","1,761.20","-3,598.80","-2,105.00","-11,766.50","7,467.00","-1,353.30","6,113.70","6,035.60","-1,411.10",57.80,0.00,0.00,"6,035.60",0.00,"6,035.60",,0.00,"7,467.00","6,113.70",0.00,0.00,0.00,35.30,0.00,"6,070.90",0.00,0.00,0.00,0.00,0.00,-78.10,47.77,47.73,47.77,47.73,Notes,47.77,47.73,2019-04-06,,,,,,,,,
"46,487.10",670.00,"47,157.10","-39,690.10","-14,603.70",-165.00,"-9,212.30","1,761.20","-3,598.80","-2,105.00","-11,766.50","7,467.00","-1,353.30","6,113.70","6,035.60","-1,411.10",57.80,0.00,0.00,"6,035.60",0.00,"6,035.60",,0.00,"7,467.00","6,113.70",0.00,0.00,0.00,35.30,0.00,"6,070.90",0.00,0.00,0.00,0.00,0.00,-78.10,47.77,47.73,47.77,47.73,Notes,47.77,47.73,2019-04-07,,,,,,,,,
"46,487.10",670.00,"47,157.10","-39,690.10","-14,603.70",-165.00,"-9,212.30","1,761.20","-3,598.80","-2,105.00","-11,766.50","7,467.00","-1,353.30","6,113.70","6,035.60","-1,411.10",57.80,0.00,0.00,"6,035.60",0.00,"6,035.60",,0.00,"7,467.00","6,113.70",0.00,0.00,0.00,35.30,0.00,"6,070.90",0.00,0.00,0.00,0.00,0.00,-78.10,47.77,47.73,47.77,47.73,Notes,47.77,47.73,2019-04-08,,,,,,,,,
"46,487.10",670.00,"47,157.10","-39,690.10","-14,603.70",-165.00,"-9,212.30","1,761.20","-3,598.80","-2,105.00","-11,766.50","7,467.00","-1,353.30","6,113.70","6,035.60","-1,411.10",57.80,0.00,0.00,"6,035.60",0.00,"6,035.60",,0.00,"7,467.00","6,113.70",0.00,0.00,0.00,35.30,0.00,"6,070.90",0.00,0.00,0.00,0.00,0.00,-78.10,47.77,47.73,47.77,47.73,Notes,47.77,47.73,2019-04-09,,,,,,,,,
"46,487.10",670.00,"47,157.10","-39,690.10","-14,603.70",-165.00,"-9,212.30","1,761.20","-3,598.80","-2,105.00","-11,766.50","7,467.00","-1,353.30","6,113.70","6,035.60","-1,411.10",57.80,0.00,0.00,"6,035.60",0.00,"6,035.60",,0.00,"7,467.00","6,113.70",0.00,0.00,0.00,35.30,0.00,"6,070.90",0.00,0.00,0.00,0.00,0.00,-78.10,47.77,47.73,47.77,47.73,Notes,47.77,47.73,2019-04-10,,,,,,,,,
"46,487.10",670.00,"47,157.10","-39,690.10","-14,603.70",-165.00,"-9,212.30","1,761.20","-3,598.80","-2,105.00","-11,766.50","7,467.00","-1,353.30","6,113.70","6,035.60","-1,411.10",57.80,0.00,0.00,"6,035.60",0.00,"6,035.60",,0.00,"7,467.00","6,113.70",0.00,0.00,0.00,35.30,0.00,"6,070.90",0.00,0.00,0.00,0.00,0.00,-78.10,47.77,47.73,47.77,47.73,Notes,47.77,47.73,2019-04-11,,,,,,,,,
"46,487.10",670.00,"47,157.10","-39,690.10","-14,603.70",-165.00,"-9,212.30","1,761.20","-3,598.80","-2,105.00","-11,766.50","7,467.00","-1,353.30","6,113.70","6,035.60","-1,411.10",57.80,0.00,0.00,"6,035.60",0.00,"6,035.60",,0.00,"7,467.00","6,113.70",0.00,0.00,0.00,35.30,0.00,"6,070.90",0.00,0.00,0.00,0.00,0.00,-78.10,47.77,47.73,47.77,47.73,Notes,47.77,47.73,2019-04-12,,,,,,,,,
"46,487.10",670.00,"47,157.10","-39,690.10","-14,603.70",-165.00,"-9,212.30","1,761.20","-3,598.80","-2,105.00","-11,766.50","7,467.00","-1,353.30","6,113.70","6,035.60","-1,411.10",57.80,0.00,0.00,"6,035.60",0.00,"6,035.60",,0.00,"7,467.00","6,113.70",0.00,0.00,0.00,35.30,0.00,"6,070.90",0.00,0.00,0.00,0.00,0.00,-78.10,47.77,47.73,47.77,47.73,Notes,47.77,47.73,2019-04-13,,,,,,,,,
"46,487.10",670.00,"47,157.10","-39,690.10","-14,603.70",-165.00,"-9,212.30","1,761.20","-3,598.80","-2,105.00","-11,766.50","7,467.00","-1,353.30","6,113.70","6,035.60","-1,411.10",57.80,0.00,0.00,"6,035.60",0.00,"6,035.60",,0.00,"7,467.00","6,113.70",0.00,0.00,0.00,35.30,0.00,"6,070.90",0.00,0.00,0.00,0.00,0.00,-78.10,47.77,47.73,47.77,47.73,Notes,47.77,47.73,2019-04-14,,,,,,,,,
"46,487.10",670.00,"47,157.10","-39,690.10","-14,603.70",-165.00,"-9,212.30","1,761.20","-3,598.80","-2,105.00","-11,766.50","7,467.00","-1,353.30","6,113.70","6,035.60","-1,411.10",57.80,0.00,0.00,"6,035.60",0.00,"6,035.60",,0.00,"7,467.00","6,113.70",0.00,0.00,0.00,35.30,0.00,"6,070.90",0.00,0.00,0.00,0.00,0.00,-78.10,47.77,47.73,47.77,47.73,Notes,47.77,47.73,2019-04-15,,,,,,,,,
"46,487.10",670.00,"47,157.10","-39,690.10","-14,603.70",-165.00,"-9,212.30","1,761.20","-3,598.80","-2,105.00","-11,766.50","7,467.00","-1,353.30","6,113.70","6,035.60","-1,411.10",57.80,0.00,0.00,"6,035.60",0.00,"6,035.60",,0.00,"7,467.00","6,113.70",0.00,0.00,0.00,35.30,0.00,"6,070.90",0.00,0.00,0.00,0.00,0.00,-78.10,47.77,47.73,47.77,47.73,Notes,47.77,47.73,2019-04-16,,,,,,,,,
"46,487.10",670.00,"47,157.10","-39,690.10","-14,603.70",-165.00,"-9,212.30","1,761.20","-3,598.80","-2,105.00","-11,766.50","7,467.00","-1,353.30","6,113.70","6,035.60","-1,411.10",57.80,0.00,0.00,"6,035.60",0.00,"6,035.60",,0.00,"7,467.00","6,113.70",0.00,0.00,0.00,35.30,0.00,"6,070.90",0.00,0.00,0.00,0.00,0.00,-78.10,47.77,47.73,47.77,47.73,Notes,47.77,47.73,2019-04-17,,,,,,,,,
"46,487.10",670.00,"47,157.10","-39,690.10","-14,603.70",-165.00,"-9,212.30","1,761.20","-3,598.80","-2,105.00","-11,766.50","7,467.00","-1,353.30","6,113.70","6,035.60","-1,411.10",57.80,0.00,0.00,"6,035.60",0.00,"6,035.60",,0.00,"7,467.00","6,113.70",0.00,0.00,0.00,35.30,0.00,"6,070.90",0.00,0.00,0.00,0.00,0.00,-78.10,47.77,47.73,47.77,47.73,Notes,47.77,47.73,2019-04-18,,,,,,,,,
"46,487.10",670.00,"47,157.10","-39,690.10","-14,603.70",-165.00,"-9,212.30","1,761.20","-3,598.80","-2,105.00","-11,766.50","7,467.00","-1,353.30","6,113.70","6,035.60","-1,411.10",57.80,0.00,0.00,"6,035.60",0.00,"6,035.60",,0.00,"7,467.00","6,113.70",0.00,0.00,0.00,35.30,0.00,"6,070.90",0.00,0.00,0.00,0.00,0.00,-78.10,47.77,47.73,47.77,47.73,Notes,47.77,47.73,2019-04-19,,,,,,,,,
"46,487.10",670.00,"47,157.10","-39,690.10","-14,603.70",-165.00,"-9,212.30","1,761.20","-3,598.80","-2,105.00","-11,766.50","7,467.00","-1,353.30","6,113.70","6,035.60","-1,411.10",57.80,0.00,0.00,"6,035.60",0.00,"6,035.60",,0.00,"7,467.00","6,113.70",0.00,0.00,0.00,35.30,0.00,"6,070.90",0.00,0.00,0.00,0.00,0.00,-78.10,47.77,47.73,47.77,47.73,Notes,47.77,47.73,2019-04-20,,,,,,,,,
"46,487.10",670.00,"47,157.10","-39,690.10","-14,603.70",-165.00,"-9,212.30","1,761.20","-3,598.80","-2,105.00","-11,766.50","7,467.00","-1,353.30","6,113.70","6,035.60","-1,411.10",57.80,0.00,0.00,"6,035.60",0.00,"6,035.60",,0.00,"7,467.00","6,113.70",0.00,0.00,0.00,35.30,0.00,"6,070.90",0.00,0.00,0.00,0.00,0.00,-78.10,47.77,47.73,47.77,47.73,Notes,47.77,47.73,2019-04-21,,,,,,,,,
"46,487.10",670.00,"47,157.10","-39,690.10","-14,603.70",-165.00,"-9,212.30","1,761.20","-3,598.80","-2,105.00","-11,766.50","7,467.00","-1,353.30","6,113.70","6,035.60","-1,411.10",57.80,0.00,0.00,"6,035.60",0.00,"6,035.60",,0.00,"7,467.00","6,113.70",0.00,0.00,0.00,35.30,0.00,"6,070.90",0.00,0.00,0.00,0.00,0.00,-78.10,47.77,47.73,47.77,47.73,Notes,47.77,47.73,2019-04-22,,,,,,,,,
"46,487.10",670.00,"47,157.10","-39,690.10","-14,603.70",-165.00,"-9,212.30","1,761.20","-3,598.80","-2,105.00","-11,766.50","7,467.00","-1,353.30","6,113.70","6,035.60","-1,411.10",57.80,0.00,0.00,"6,035.60",0.00,"6,035.60",,0.00,"7,467.00","6,113.70",0.00,0.00,0.00,35.30,0.00,"6,070.90",0.00,0.00,0.00,0.00,0.00,-78.10,47.77,47.73,47.77,47.73,Notes,47.77,47.73,2019-04-23,,,,,,,,,
"46,487.10",670.00,"47,157.10","-39,690.10","-14,603.70",-165.00,"-9,212.30","1,761.20","-3,598.80","-2,105.00","-11,766.50","7,467.00","-1,353.30","6,113.70","6,035.60","-1,411.10",57.80,0.00,0.00,"6,035.60",0.00,"6,035.60",,0.00,"7,467.00","6,113.70",0.00,0.00,0.00,35.30,0.00,"6,070.90",0.00,0.00,0.00,0.00,0.00,-78.10,47.77,47.73,47.77,47.73,Notes,47.77,47.73,2019-04-24,,,,,,,,,
