date,Net Sales/Revenue From Operations_QTR,Other Income_QTR,Total Income_QTR,Expenditure_QTR,Finance Costs_QTR,Depreciation and amortisation expense_QTR,Employee benefit expense_QTR,Operating and Other expenses_QTR,Finance Income_QTR,Profit on sale of current investments _QTR,Profit after Interest but before Exceptional Items_QTR,Profit (+)/ Loss (-) from Ordinary Activities before Tax_QTR,Net Profit (+)/ Loss (-) from Ordinary Activities after Tax_QTR,Net Profit_QTR,Basic EPS for continuing operation_QTR,Diluted EPS for continuing operation_QTR,Basic for discontinued & continuing operation_QTR,Diluted for discontinued & continuing operation_QTR,_QTR,basic_eps_QTR,diluted_eps_QTR,Exceptional Item_QTR,Provision for Contingency_QTR,Cost of Goods sold_QTR,Other (gains)  / losses_QTR,License Fees & Spectrum Charges_QTR,Interconnect & Other Access Costs_QTR,Provision for Contingencies _QTR,"Profit from Operations before Other Income, Interest and Exceptional Items_QTR",Interest_QTR,Diluted EPS after Extraordinary items_QTR,Profit before Interest and Exceptional Items_QTR,Face Value (in Rs)_QTR,Cost of Goods Sold_QTR,Employee Benefit Expenses_QTR,Other Operating Income_QTR,Network Operations Costs_QTR,Net Sales/ Income from Telecommunication services _QTR,Basic EPS after Extraordinary items_QTR,Administration & Other Expenditure_QTR,Depreciation & Amortization_QTR,Equity Capital_QTR,Marketing & Business Promotion Expenses_QTR,Employee benefits expenses_QTR,Operating & Other Expenses_QTR,Revenue from Operations_QTR,% of the total of promoter & promoter group_QTR,%  of the total share capital of the company_QTR,Basic EPS before Extraordinary items_QTR,Percentage of Public Shareholding_QTR,% of the total share capital of the company_QTR,%  of the total of promoter & promoter group_QTR,Diluted EPS before Extraordinary items_QTR,Encumbered Number  of Shares_QTR,Employees Cost_QTR,Non-encumbered Number of Shares_QTR,Number of Public Shareholding_QTR,Basic & Diluted EPS before Extraordinary items_QTR,Basic & Diluted EPS after Extraordinary items_QTR,Employee Cost_QTR,Net Sales / Income from Operations_QTR,Licence Fee & Spectrum Charges_QTR,Employee Coast_QTR,Financial Cost_QTR,Adminstrative & Other Expensess_QTR,Network & Other Charges_QTR,Network Operation Expenditure_QTR,Administration & Other Expenditures_QTR,Access & Interconnection Charges_QTR,Networking Operating Cost / Expenses_QTR,Depreciation / Amortisation_QTR,Profit on Sale of Long Term Investments_QTR,Income from Telecommunications Services_QTR,Adminstrative & Other Expenses_QTR,Fringe Benefit Tax_QTR,Depreciation_QTR,Tax_QTR,Administrative & Other Expenses_QTR
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-10-05,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-10-06,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-10-07,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-10-08,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-10-09,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-10-10,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-10-11,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-10-12,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-10-13,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-10-14,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-10-15,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-10-16,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-10-17,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-10-18,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-10-19,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-10-20,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-10-21,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-10-22,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-10-23,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-10-24,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-10-25,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-10-26,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-10-27,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-10-28,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-10-29,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-10-30,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-10-31,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-11-01,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-11-02,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-11-03,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-11-04,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-11-05,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-11-06,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-11-07,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-11-08,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-11-09,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-11-10,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-11-11,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-11-12,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-11-13,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-11-14,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-11-15,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-11-16,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-11-17,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-11-18,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-11-19,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-11-20,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
