date,Net Sales_QTR,Other Income_QTR,Total Income_QTR,Expenditure_QTR,Cost of Materials Consumed_QTR,Finance Costs_QTR,Other Expenses_QTR,Purchases of stock-in-trade_QTR,"Changes in inventories of finished goods, work-in-progress and stock-in-trade_QTR",Employee benefit expense_QTR,Depreciation and amortisation expense_QTR,Profit (+)/ Loss (-) from Ordinary Activities before Tax_QTR,Tax_QTR,Net Profit (+)/ Loss (-) from Ordinary Activities after Tax_QTR,Net Profit_QTR,Current tax_QTR,Deferred tax_QTR,Minority Interest_QTR,Share of Profit & Loss of Asso_QTR,Net Profit after Mino Inter & Share of P & L_QTR,Any Other_QTR,Income Attributable to Consolidated Group_QTR,EPS after Extraordinary items (in Rs)_QTR,Exceptional Item_QTR,Profit after Interest but before Exceptional Items_QTR,Net Profit Loss for the period from continuing operations_QTR,Profit (loss) from discontinuing operations before tax_QTR,Tax expense of discontinuing operations_QTR,Net profit (loss) from discontinuing operation after tax_QTR,Other Comprehensive Income Net of Taxes_QTR,Any Other Comprehensive Item_QTR,Total Comprehensive Income for the Period_QTR,Total Amount of items that will not be reclassified to profit and loss_QTR,Income tax relating to items that will not be reclassified to profit or loss_QTR,Total Amount of items that will be reclassified to profit and loss_QTR,Income tax relating to items that will be reclassified to profit or loss_QTR,Net movement in regulatory deferral account balances_QTR,Share of profit(loss) of associates and joint ventures_QTR,Basic EPS for continuing operation_QTR,Diluted EPS for continuing operation_QTR,Basic for discontinued & continuing operation_QTR,Diluted for discontinued & continuing operation_QTR,_QTR,basic_eps_QTR,diluted_eps_QTR,Others_QTR,Short/(Excess) Provision of Earlier Years_QTR,Net Sales/Revenue From Operations_QTR,Deferred tax liability / (asset)_QTR,Revenue from Operations_QTR,Purchase of Stock in Trade_QTR,Diluted EPS before Extraordinary items_QTR,Foreign Exchange (Gain) / Loss_QTR,Net Sales/Income from Operations (Net of Excise Duty)_QTR,Current - net of Short/(Excess) provision of earlier years_QTR,Employee Benefit Expenses_QTR,Diluted EPS after Extraordinary items_QTR,Basic EPS after Extraordinary items_QTR,Profit before Interest and Exceptional Items_QTR,Cost of Material Consumed_QTR,Interest_QTR,Other Operating Income_QTR,Deferred Tax_QTR,"Profit from Operations before Other Income, Interest and Exceptional Items_QTR",Equity Capital_QTR,Face Value (in Rs)_QTR,Basic EPS before Extraordinary items_QTR,"Changes in inventories of finished goods, wip and Stock-in-trade_QTR",Excise Duty On Sale_QTR,Gross Sales / Income from operations_QTR,Purchases of Stock in Trade_QTR,Employee benefits expenses_QTR,"Changes in inventories of finished goods, Work in Progress and Stock in Trade_QTR",% of the total share capital of the company_QTR,Percentage of Public Shareholding_QTR,% of the total of promoter & promoter group_QTR,%  of the total share capital of the company_QTR,Non-encumbered Number of Shares_QTR,%  of the total of promoter & promoter group_QTR,Number of Public Shareholding_QTR,Basic & Diluted EPS after Extraordinary items_QTR,Foreign Exchange transactions/translations (gain) / loss_QTR,Encumbered Number  of Shares_QTR,Short/(-) excess provisions for Current tax of earlier years_QTR,Financial Cost_QTR,Current Tax_QTR,Net Sales / Income from Operations_QTR,Current net of Short / (Excess) provision of earlier year _QTR,Tax Expense_QTR,Finance Cost_QTR,(Increase) / Decrease In Stock In Trade & WIP_QTR,Purchase of Traded Goods_QTR,Tax expenses (Including Deferred Tax & tax for earlier year)_QTR,Manufacturing & Other Expenditure_QTR,Foreign Exchange translation gain / (loss)_QTR,Employees Cost_QTR,Depreciation & Amortization_QTR,Material Consumption_QTR,Construction Materials_QTR,Material Consumed_QTR,Purchase of Trade Goods_QTR,Depreciation / Amortisation_QTR,Foreign Exchange (Gain) / Loss (Net)_QTR,Tax expenses (Including Deferred Tax)_QTR,Manufacturing & Other Expenses_QTR,Foreign Exchange Traslation_QTR,Other Expenditure_QTR,Materials Consumption_QTR,Foreign Exchange Traslation Exp_QTR,"Tax expenses (Including Deferred Tax, Fringe Benifit Tax & earlier year provision)_QTR",Income Tax Relating to Earlier Years_QTR,Consumption of Materials_QTR,Deferred Tax & Fringe Benefit Tax_QTR,Consumption of Raw Materials_QTR,Provision for Investment / loan in Subsidiary_QTR,Extraordinary Items_QTR
2009-09-15,"4,287.80",5.30,,"-3,398.40",,,,,,,,833.30,-194.50,638.80,638.80,,,,,,,,,-5.60,838.90,,,,,,,,,,,,,,,,,,Notes,25.61,25.52,,,"4,302.60",,,,25.52,,,,,25.52,25.61,909.50,,-70.60,14.80,,904.20,249.40,10.00,25.61,,,,,,,32.40,53.55,69.74,14.05,"80,78,758.00",30.26,"1,33,52,023.00",,,"35,05,000.00",,,,,,,,43.80,-185.20,,-970.50,,-574.40,,"-1,595.10",,,,-117.00,,,,,,,-5.60,-194.50,,,,,,
2009-09-16,"4,287.80",5.30,,"-3,398.40",,,,,,,,833.30,-194.50,638.80,638.80,,,,,,,,,-5.60,838.90,,,,,,,,,,,,,,,,,,Notes,25.61,25.52,,,"4,302.60",,,,25.52,,,,,25.52,25.61,909.50,,-70.60,14.80,,904.20,249.40,10.00,25.61,,,,,,,32.40,53.55,69.74,14.05,"80,78,758.00",30.26,"1,33,52,023.00",,,"35,05,000.00",,,,,,,,43.80,-185.20,,-970.50,,-574.40,,"-1,595.10",,,,-117.00,,,,,,,-5.60,-194.50,,,,,,
2009-09-17,"4,287.80",5.30,,"-3,398.40",,,,,,,,833.30,-194.50,638.80,638.80,,,,,,,,,-5.60,838.90,,,,,,,,,,,,,,,,,,Notes,25.61,25.52,,,"4,302.60",,,,25.52,,,,,25.52,25.61,909.50,,-70.60,14.80,,904.20,249.40,10.00,25.61,,,,,,,32.40,53.55,69.74,14.05,"80,78,758.00",30.26,"1,33,52,023.00",,,"35,05,000.00",,,,,,,,43.80,-185.20,,-970.50,,-574.40,,"-1,595.10",,,,-117.00,,,,,,,-5.60,-194.50,,,,,,
2009-09-18,"4,287.80",5.30,,"-3,398.40",,,,,,,,833.30,-194.50,638.80,638.80,,,,,,,,,-5.60,838.90,,,,,,,,,,,,,,,,,,Notes,25.61,25.52,,,"4,302.60",,,,25.52,,,,,25.52,25.61,909.50,,-70.60,14.80,,904.20,249.40,10.00,25.61,,,,,,,32.40,53.55,69.74,14.05,"80,78,758.00",30.26,"1,33,52,023.00",,,"35,05,000.00",,,,,,,,43.80,-185.20,,-970.50,,-574.40,,"-1,595.10",,,,-117.00,,,,,,,-5.60,-194.50,,,,,,
2009-09-19,"4,287.80",5.30,,"-3,398.40",,,,,,,,833.30,-194.50,638.80,638.80,,,,,,,,,-5.60,838.90,,,,,,,,,,,,,,,,,,Notes,25.61,25.52,,,"4,302.60",,,,25.52,,,,,25.52,25.61,909.50,,-70.60,14.80,,904.20,249.40,10.00,25.61,,,,,,,32.40,53.55,69.74,14.05,"80,78,758.00",30.26,"1,33,52,023.00",,,"35,05,000.00",,,,,,,,43.80,-185.20,,-970.50,,-574.40,,"-1,595.10",,,,-117.00,,,,,,,-5.60,-194.50,,,,,,
2009-09-20,"4,287.80",5.30,,"-3,398.40",,,,,,,,833.30,-194.50,638.80,638.80,,,,,,,,,-5.60,838.90,,,,,,,,,,,,,,,,,,Notes,25.61,25.52,,,"4,302.60",,,,25.52,,,,,25.52,25.61,909.50,,-70.60,14.80,,904.20,249.40,10.00,25.61,,,,,,,32.40,53.55,69.74,14.05,"80,78,758.00",30.26,"1,33,52,023.00",,,"35,05,000.00",,,,,,,,43.80,-185.20,,-970.50,,-574.40,,"-1,595.10",,,,-117.00,,,,,,,-5.60,-194.50,,,,,,
2009-09-21,"4,287.80",5.30,,"-3,398.40",,,,,,,,833.30,-194.50,638.80,638.80,,,,,,,,,-5.60,838.90,,,,,,,,,,,,,,,,,,Notes,25.61,25.52,,,"4,302.60",,,,25.52,,,,,25.52,25.61,909.50,,-70.60,14.80,,904.20,249.40,10.00,25.61,,,,,,,32.40,53.55,69.74,14.05,"80,78,758.00",30.26,"1,33,52,023.00",,,"35,05,000.00",,,,,,,,43.80,-185.20,,-970.50,,-574.40,,"-1,595.10",,,,-117.00,,,,,,,-5.60,-194.50,,,,,,
2009-09-22,"4,287.80",5.30,,"-3,398.40",,,,,,,,833.30,-194.50,638.80,638.80,,,,,,,,,-5.60,838.90,,,,,,,,,,,,,,,,,,Notes,25.61,25.52,,,"4,302.60",,,,25.52,,,,,25.52,25.61,909.50,,-70.60,14.80,,904.20,249.40,10.00,25.61,,,,,,,32.40,53.55,69.74,14.05,"80,78,758.00",30.26,"1,33,52,023.00",,,"35,05,000.00",,,,,,,,43.80,-185.20,,-970.50,,-574.40,,"-1,595.10",,,,-117.00,,,,,,,-5.60,-194.50,,,,,,
2009-09-23,"4,287.80",5.30,,"-3,398.40",,,,,,,,833.30,-194.50,638.80,638.80,,,,,,,,,-5.60,838.90,,,,,,,,,,,,,,,,,,Notes,25.61,25.52,,,"4,302.60",,,,25.52,,,,,25.52,25.61,909.50,,-70.60,14.80,,904.20,249.40,10.00,25.61,,,,,,,32.40,53.55,69.74,14.05,"80,78,758.00",30.26,"1,33,52,023.00",,,"35,05,000.00",,,,,,,,43.80,-185.20,,-970.50,,-574.40,,"-1,595.10",,,,-117.00,,,,,,,-5.60,-194.50,,,,,,
2009-09-24,"4,287.80",5.30,,"-3,398.40",,,,,,,,833.30,-194.50,638.80,638.80,,,,,,,,,-5.60,838.90,,,,,,,,,,,,,,,,,,Notes,25.61,25.52,,,"4,302.60",,,,25.52,,,,,25.52,25.61,909.50,,-70.60,14.80,,904.20,249.40,10.00,25.61,,,,,,,32.40,53.55,69.74,14.05,"80,78,758.00",30.26,"1,33,52,023.00",,,"35,05,000.00",,,,,,,,43.80,-185.20,,-970.50,,-574.40,,"-1,595.10",,,,-117.00,,,,,,,-5.60,-194.50,,,,,,
2009-09-25,"4,287.80",5.30,,"-3,398.40",,,,,,,,833.30,-194.50,638.80,638.80,,,,,,,,,-5.60,838.90,,,,,,,,,,,,,,,,,,Notes,25.61,25.52,,,"4,302.60",,,,25.52,,,,,25.52,25.61,909.50,,-70.60,14.80,,904.20,249.40,10.00,25.61,,,,,,,32.40,53.55,69.74,14.05,"80,78,758.00",30.26,"1,33,52,023.00",,,"35,05,000.00",,,,,,,,43.80,-185.20,,-970.50,,-574.40,,"-1,595.10",,,,-117.00,,,,,,,-5.60,-194.50,,,,,,
2009-09-26,"4,287.80",5.30,,"-3,398.40",,,,,,,,833.30,-194.50,638.80,638.80,,,,,,,,,-5.60,838.90,,,,,,,,,,,,,,,,,,Notes,25.61,25.52,,,"4,302.60",,,,25.52,,,,,25.52,25.61,909.50,,-70.60,14.80,,904.20,249.40,10.00,25.61,,,,,,,32.40,53.55,69.74,14.05,"80,78,758.00",30.26,"1,33,52,023.00",,,"35,05,000.00",,,,,,,,43.80,-185.20,,-970.50,,-574.40,,"-1,595.10",,,,-117.00,,,,,,,-5.60,-194.50,,,,,,
2009-09-27,"4,287.80",5.30,,"-3,398.40",,,,,,,,833.30,-194.50,638.80,638.80,,,,,,,,,-5.60,838.90,,,,,,,,,,,,,,,,,,Notes,25.61,25.52,,,"4,302.60",,,,25.52,,,,,25.52,25.61,909.50,,-70.60,14.80,,904.20,249.40,10.00,25.61,,,,,,,32.40,53.55,69.74,14.05,"80,78,758.00",30.26,"1,33,52,023.00",,,"35,05,000.00",,,,,,,,43.80,-185.20,,-970.50,,-574.40,,"-1,595.10",,,,-117.00,,,,,,,-5.60,-194.50,,,,,,
2009-09-28,"4,287.80",5.30,,"-3,398.40",,,,,,,,833.30,-194.50,638.80,638.80,,,,,,,,,-5.60,838.90,,,,,,,,,,,,,,,,,,Notes,25.61,25.52,,,"4,302.60",,,,25.52,,,,,25.52,25.61,909.50,,-70.60,14.80,,904.20,249.40,10.00,25.61,,,,,,,32.40,53.55,69.74,14.05,"80,78,758.00",30.26,"1,33,52,023.00",,,"35,05,000.00",,,,,,,,43.80,-185.20,,-970.50,,-574.40,,"-1,595.10",,,,-117.00,,,,,,,-5.60,-194.50,,,,,,
2009-09-29,"4,287.80",5.30,,"-3,398.40",,,,,,,,833.30,-194.50,638.80,638.80,,,,,,,,,-5.60,838.90,,,,,,,,,,,,,,,,,,Notes,25.61,25.52,,,"4,302.60",,,,25.52,,,,,25.52,25.61,909.50,,-70.60,14.80,,904.20,249.40,10.00,25.61,,,,,,,32.40,53.55,69.74,14.05,"80,78,758.00",30.26,"1,33,52,023.00",,,"35,05,000.00",,,,,,,,43.80,-185.20,,-970.50,,-574.40,,"-1,595.10",,,,-117.00,,,,,,,-5.60,-194.50,,,,,,
2009-09-30,"4,287.80",5.30,,"-3,398.40",,,,,,,,833.30,-194.50,638.80,638.80,,,,,,,,,-5.60,838.90,,,,,,,,,,,,,,,,,,Notes,25.61,25.52,,,"4,302.60",,,,25.52,,,,,25.52,25.61,909.50,,-70.60,14.80,,904.20,249.40,10.00,25.61,,,,,,,32.40,53.55,69.74,14.05,"80,78,758.00",30.26,"1,33,52,023.00",,,"35,05,000.00",,,,,,,,43.80,-185.20,,-970.50,,-574.40,,"-1,595.10",,,,-117.00,,,,,,,-5.60,-194.50,,,,,,
2009-10-01,"3,939.20",9.10,,"-3,173.20",,,,,,,,723.50,-141.00,582.50,582.50,,,,,,,,,-16.50,740.00,,,,,,,,,,,,,,,,,,Notes,23.35,23.30,,,"3,957.00",,,,,,,,,23.30,23.35,792.90,,-52.90,17.80,,783.80,250.30,10.00,,,,,,,,35.12,53.72,75.88,11.16,"87,89,758.00",24.12,"1,34,47,523.00",,,"27,94,000.00",,,,,,,,184.90,-199.90,,-908.70,,-541.00,,"-1,589.20",,,,-119.30,,,,,,,,-141.00,,,,,,
2009-10-02,"3,939.20",9.10,,"-3,173.20",,,,,,,,723.50,-141.00,582.50,582.50,,,,,,,,,-16.50,740.00,,,,,,,,,,,,,,,,,,Notes,23.35,23.30,,,"3,957.00",,,,,,,,,23.30,23.35,792.90,,-52.90,17.80,,783.80,250.30,10.00,,,,,,,,35.12,53.72,75.88,11.16,"87,89,758.00",24.12,"1,34,47,523.00",,,"27,94,000.00",,,,,,,,184.90,-199.90,,-908.70,,-541.00,,"-1,589.20",,,,-119.30,,,,,,,,-141.00,,,,,,
2009-10-03,"3,939.20",9.10,,"-3,173.20",,,,,,,,723.50,-141.00,582.50,582.50,,,,,,,,,-16.50,740.00,,,,,,,,,,,,,,,,,,Notes,23.35,23.30,,,"3,957.00",,,,,,,,,23.30,23.35,792.90,,-52.90,17.80,,783.80,250.30,10.00,,,,,,,,35.12,53.72,75.88,11.16,"87,89,758.00",24.12,"1,34,47,523.00",,,"27,94,000.00",,,,,,,,184.90,-199.90,,-908.70,,-541.00,,"-1,589.20",,,,-119.30,,,,,,,,-141.00,,,,,,
2009-10-04,"3,939.20",9.10,,"-3,173.20",,,,,,,,723.50,-141.00,582.50,582.50,,,,,,,,,-16.50,740.00,,,,,,,,,,,,,,,,,,Notes,23.35,23.30,,,"3,957.00",,,,,,,,,23.30,23.35,792.90,,-52.90,17.80,,783.80,250.30,10.00,,,,,,,,35.12,53.72,75.88,11.16,"87,89,758.00",24.12,"1,34,47,523.00",,,"27,94,000.00",,,,,,,,184.90,-199.90,,-908.70,,-541.00,,"-1,589.20",,,,-119.30,,,,,,,,-141.00,,,,,,
2009-10-05,"3,939.20",9.10,,"-3,173.20",,,,,,,,723.50,-141.00,582.50,582.50,,,,,,,,,-16.50,740.00,,,,,,,,,,,,,,,,,,Notes,23.35,23.30,,,"3,957.00",,,,,,,,,23.30,23.35,792.90,,-52.90,17.80,,783.80,250.30,10.00,,,,,,,,35.12,53.72,75.88,11.16,"87,89,758.00",24.12,"1,34,47,523.00",,,"27,94,000.00",,,,,,,,184.90,-199.90,,-908.70,,-541.00,,"-1,589.20",,,,-119.30,,,,,,,,-141.00,,,,,,
2009-10-06,"3,939.20",9.10,,"-3,173.20",,,,,,,,723.50,-141.00,582.50,582.50,,,,,,,,,-16.50,740.00,,,,,,,,,,,,,,,,,,Notes,23.35,23.30,,,"3,957.00",,,,,,,,,23.30,23.35,792.90,,-52.90,17.80,,783.80,250.30,10.00,,,,,,,,35.12,53.72,75.88,11.16,"87,89,758.00",24.12,"1,34,47,523.00",,,"27,94,000.00",,,,,,,,184.90,-199.90,,-908.70,,-541.00,,"-1,589.20",,,,-119.30,,,,,,,,-141.00,,,,,,
2009-10-07,"3,939.20",9.10,,"-3,173.20",,,,,,,,723.50,-141.00,582.50,582.50,,,,,,,,,-16.50,740.00,,,,,,,,,,,,,,,,,,Notes,23.35,23.30,,,"3,957.00",,,,,,,,,23.30,23.35,792.90,,-52.90,17.80,,783.80,250.30,10.00,,,,,,,,35.12,53.72,75.88,11.16,"87,89,758.00",24.12,"1,34,47,523.00",,,"27,94,000.00",,,,,,,,184.90,-199.90,,-908.70,,-541.00,,"-1,589.20",,,,-119.30,,,,,,,,-141.00,,,,,,
2009-10-08,"3,939.20",9.10,,"-3,173.20",,,,,,,,723.50,-141.00,582.50,582.50,,,,,,,,,-16.50,740.00,,,,,,,,,,,,,,,,,,Notes,23.35,23.30,,,"3,957.00",,,,,,,,,23.30,23.35,792.90,,-52.90,17.80,,783.80,250.30,10.00,,,,,,,,35.12,53.72,75.88,11.16,"87,89,758.00",24.12,"1,34,47,523.00",,,"27,94,000.00",,,,,,,,184.90,-199.90,,-908.70,,-541.00,,"-1,589.20",,,,-119.30,,,,,,,,-141.00,,,,,,
2009-10-09,"3,939.20",9.10,,"-3,173.20",,,,,,,,723.50,-141.00,582.50,582.50,,,,,,,,,-16.50,740.00,,,,,,,,,,,,,,,,,,Notes,23.35,23.30,,,"3,957.00",,,,,,,,,23.30,23.35,792.90,,-52.90,17.80,,783.80,250.30,10.00,,,,,,,,35.12,53.72,75.88,11.16,"87,89,758.00",24.12,"1,34,47,523.00",,,"27,94,000.00",,,,,,,,184.90,-199.90,,-908.70,,-541.00,,"-1,589.20",,,,-119.30,,,,,,,,-141.00,,,,,,
2009-10-10,"3,939.20",9.10,,"-3,173.20",,,,,,,,723.50,-141.00,582.50,582.50,,,,,,,,,-16.50,740.00,,,,,,,,,,,,,,,,,,Notes,23.35,23.30,,,"3,957.00",,,,,,,,,23.30,23.35,792.90,,-52.90,17.80,,783.80,250.30,10.00,,,,,,,,35.12,53.72,75.88,11.16,"87,89,758.00",24.12,"1,34,47,523.00",,,"27,94,000.00",,,,,,,,184.90,-199.90,,-908.70,,-541.00,,"-1,589.20",,,,-119.30,,,,,,,,-141.00,,,,,,
2009-10-11,"3,939.20",9.10,,"-3,173.20",,,,,,,,723.50,-141.00,582.50,582.50,,,,,,,,,-16.50,740.00,,,,,,,,,,,,,,,,,,Notes,23.35,23.30,,,"3,957.00",,,,,,,,,23.30,23.35,792.90,,-52.90,17.80,,783.80,250.30,10.00,,,,,,,,35.12,53.72,75.88,11.16,"87,89,758.00",24.12,"1,34,47,523.00",,,"27,94,000.00",,,,,,,,184.90,-199.90,,-908.70,,-541.00,,"-1,589.20",,,,-119.30,,,,,,,,-141.00,,,,,,
2009-10-12,"3,939.20",9.10,,"-3,173.20",,,,,,,,723.50,-141.00,582.50,582.50,,,,,,,,,-16.50,740.00,,,,,,,,,,,,,,,,,,Notes,23.35,23.30,,,"3,957.00",,,,,,,,,23.30,23.35,792.90,,-52.90,17.80,,783.80,250.30,10.00,,,,,,,,35.12,53.72,75.88,11.16,"87,89,758.00",24.12,"1,34,47,523.00",,,"27,94,000.00",,,,,,,,184.90,-199.90,,-908.70,,-541.00,,"-1,589.20",,,,-119.30,,,,,,,,-141.00,,,,,,
2009-10-13,"3,939.20",9.10,,"-3,173.20",,,,,,,,723.50,-141.00,582.50,582.50,,,,,,,,,-16.50,740.00,,,,,,,,,,,,,,,,,,Notes,23.35,23.30,,,"3,957.00",,,,,,,,,23.30,23.35,792.90,,-52.90,17.80,,783.80,250.30,10.00,,,,,,,,35.12,53.72,75.88,11.16,"87,89,758.00",24.12,"1,34,47,523.00",,,"27,94,000.00",,,,,,,,184.90,-199.90,,-908.70,,-541.00,,"-1,589.20",,,,-119.30,,,,,,,,-141.00,,,,,,
2009-10-14,"3,939.20",9.10,,"-3,173.20",,,,,,,,723.50,-141.00,582.50,582.50,,,,,,,,,-16.50,740.00,,,,,,,,,,,,,,,,,,Notes,23.35,23.30,,,"3,957.00",,,,,,,,,23.30,23.35,792.90,,-52.90,17.80,,783.80,250.30,10.00,,,,,,,,35.12,53.72,75.88,11.16,"87,89,758.00",24.12,"1,34,47,523.00",,,"27,94,000.00",,,,,,,,184.90,-199.90,,-908.70,,-541.00,,"-1,589.20",,,,-119.30,,,,,,,,-141.00,,,,,,
2009-10-15,"3,939.20",9.10,,"-3,173.20",,,,,,,,723.50,-141.00,582.50,582.50,,,,,,,,,-16.50,740.00,,,,,,,,,,,,,,,,,,Notes,23.35,23.30,,,"3,957.00",,,,,,,,,23.30,23.35,792.90,,-52.90,17.80,,783.80,250.30,10.00,,,,,,,,35.12,53.72,75.88,11.16,"87,89,758.00",24.12,"1,34,47,523.00",,,"27,94,000.00",,,,,,,,184.90,-199.90,,-908.70,,-541.00,,"-1,589.20",,,,-119.30,,,,,,,,-141.00,,,,,,
2009-10-16,"3,939.20",9.10,,"-3,173.20",,,,,,,,723.50,-141.00,582.50,582.50,,,,,,,,,-16.50,740.00,,,,,,,,,,,,,,,,,,Notes,23.35,23.30,,,"3,957.00",,,,,,,,,23.30,23.35,792.90,,-52.90,17.80,,783.80,250.30,10.00,,,,,,,,35.12,53.72,75.88,11.16,"87,89,758.00",24.12,"1,34,47,523.00",,,"27,94,000.00",,,,,,,,184.90,-199.90,,-908.70,,-541.00,,"-1,589.20",,,,-119.30,,,,,,,,-141.00,,,,,,
2009-10-17,"3,939.20",9.10,,"-3,173.20",,,,,,,,723.50,-141.00,582.50,582.50,,,,,,,,,-16.50,740.00,,,,,,,,,,,,,,,,,,Notes,23.35,23.30,,,"3,957.00",,,,,,,,,23.30,23.35,792.90,,-52.90,17.80,,783.80,250.30,10.00,,,,,,,,35.12,53.72,75.88,11.16,"87,89,758.00",24.12,"1,34,47,523.00",,,"27,94,000.00",,,,,,,,184.90,-199.90,,-908.70,,-541.00,,"-1,589.20",,,,-119.30,,,,,,,,-141.00,,,,,,
2009-10-18,"3,939.20",9.10,,"-3,173.20",,,,,,,,723.50,-141.00,582.50,582.50,,,,,,,,,-16.50,740.00,,,,,,,,,,,,,,,,,,Notes,23.35,23.30,,,"3,957.00",,,,,,,,,23.30,23.35,792.90,,-52.90,17.80,,783.80,250.30,10.00,,,,,,,,35.12,53.72,75.88,11.16,"87,89,758.00",24.12,"1,34,47,523.00",,,"27,94,000.00",,,,,,,,184.90,-199.90,,-908.70,,-541.00,,"-1,589.20",,,,-119.30,,,,,,,,-141.00,,,,,,
2009-10-19,"3,939.20",9.10,,"-3,173.20",,,,,,,,723.50,-141.00,582.50,582.50,,,,,,,,,-16.50,740.00,,,,,,,,,,,,,,,,,,Notes,23.35,23.30,,,"3,957.00",,,,,,,,,23.30,23.35,792.90,,-52.90,17.80,,783.80,250.30,10.00,,,,,,,,35.12,53.72,75.88,11.16,"87,89,758.00",24.12,"1,34,47,523.00",,,"27,94,000.00",,,,,,,,184.90,-199.90,,-908.70,,-541.00,,"-1,589.20",,,,-119.30,,,,,,,,-141.00,,,,,,
2009-10-20,"3,939.20",9.10,,"-3,173.20",,,,,,,,723.50,-141.00,582.50,582.50,,,,,,,,,-16.50,740.00,,,,,,,,,,,,,,,,,,Notes,23.35,23.30,,,"3,957.00",,,,,,,,,23.30,23.35,792.90,,-52.90,17.80,,783.80,250.30,10.00,,,,,,,,35.12,53.72,75.88,11.16,"87,89,758.00",24.12,"1,34,47,523.00",,,"27,94,000.00",,,,,,,,184.90,-199.90,,-908.70,,-541.00,,"-1,589.20",,,,-119.30,,,,,,,,-141.00,,,,,,
2009-10-21,"3,939.20",9.10,,"-3,173.20",,,,,,,,723.50,-141.00,582.50,582.50,,,,,,,,,-16.50,740.00,,,,,,,,,,,,,,,,,,Notes,23.35,23.30,,,"3,957.00",,,,,,,,,23.30,23.35,792.90,,-52.90,17.80,,783.80,250.30,10.00,,,,,,,,35.12,53.72,75.88,11.16,"87,89,758.00",24.12,"1,34,47,523.00",,,"27,94,000.00",,,,,,,,184.90,-199.90,,-908.70,,-541.00,,"-1,589.20",,,,-119.30,,,,,,,,-141.00,,,,,,
2009-10-22,"3,939.20",9.10,,"-3,173.20",,,,,,,,723.50,-141.00,582.50,582.50,,,,,,,,,-16.50,740.00,,,,,,,,,,,,,,,,,,Notes,23.35,23.30,,,"3,957.00",,,,,,,,,23.30,23.35,792.90,,-52.90,17.80,,783.80,250.30,10.00,,,,,,,,35.12,53.72,75.88,11.16,"87,89,758.00",24.12,"1,34,47,523.00",,,"27,94,000.00",,,,,,,,184.90,-199.90,,-908.70,,-541.00,,"-1,589.20",,,,-119.30,,,,,,,,-141.00,,,,,,
2009-10-23,"3,939.20",9.10,,"-3,173.20",,,,,,,,723.50,-141.00,582.50,582.50,,,,,,,,,-16.50,740.00,,,,,,,,,,,,,,,,,,Notes,23.35,23.30,,,"3,957.00",,,,,,,,,23.30,23.35,792.90,,-52.90,17.80,,783.80,250.30,10.00,,,,,,,,35.12,53.72,75.88,11.16,"87,89,758.00",24.12,"1,34,47,523.00",,,"27,94,000.00",,,,,,,,184.90,-199.90,,-908.70,,-541.00,,"-1,589.20",,,,-119.30,,,,,,,,-141.00,,,,,,
2009-10-24,"3,939.20",9.10,,"-3,173.20",,,,,,,,723.50,-141.00,582.50,582.50,,,,,,,,,-16.50,740.00,,,,,,,,,,,,,,,,,,Notes,23.35,23.30,,,"3,957.00",,,,,,,,,23.30,23.35,792.90,,-52.90,17.80,,783.80,250.30,10.00,,,,,,,,35.12,53.72,75.88,11.16,"87,89,758.00",24.12,"1,34,47,523.00",,,"27,94,000.00",,,,,,,,184.90,-199.90,,-908.70,,-541.00,,"-1,589.20",,,,-119.30,,,,,,,,-141.00,,,,,,
2009-10-25,"3,939.20",9.10,,"-3,173.20",,,,,,,,723.50,-141.00,582.50,582.50,,,,,,,,,-16.50,740.00,,,,,,,,,,,,,,,,,,Notes,23.35,23.30,,,"3,957.00",,,,,,,,,23.30,23.35,792.90,,-52.90,17.80,,783.80,250.30,10.00,,,,,,,,35.12,53.72,75.88,11.16,"87,89,758.00",24.12,"1,34,47,523.00",,,"27,94,000.00",,,,,,,,184.90,-199.90,,-908.70,,-541.00,,"-1,589.20",,,,-119.30,,,,,,,,-141.00,,,,,,
2009-10-26,"3,939.20",9.10,,"-3,173.20",,,,,,,,723.50,-141.00,582.50,582.50,,,,,,,,,-16.50,740.00,,,,,,,,,,,,,,,,,,Notes,23.35,23.30,,,"3,957.00",,,,,,,,,23.30,23.35,792.90,,-52.90,17.80,,783.80,250.30,10.00,,,,,,,,35.12,53.72,75.88,11.16,"87,89,758.00",24.12,"1,34,47,523.00",,,"27,94,000.00",,,,,,,,184.90,-199.90,,-908.70,,-541.00,,"-1,589.20",,,,-119.30,,,,,,,,-141.00,,,,,,
2009-10-27,"3,939.20",9.10,,"-3,173.20",,,,,,,,723.50,-141.00,582.50,582.50,,,,,,,,,-16.50,740.00,,,,,,,,,,,,,,,,,,Notes,23.35,23.30,,,"3,957.00",,,,,,,,,23.30,23.35,792.90,,-52.90,17.80,,783.80,250.30,10.00,,,,,,,,35.12,53.72,75.88,11.16,"87,89,758.00",24.12,"1,34,47,523.00",,,"27,94,000.00",,,,,,,,184.90,-199.90,,-908.70,,-541.00,,"-1,589.20",,,,-119.30,,,,,,,,-141.00,,,,,,
