Net Sales/Revenue From Operations,Other Income,Total Income,Expenditure,Finance Costs,Depreciation and amortisation expense,Employee benefit expense,Operating and Other expenses,Finance Income,Profit on sale of current investments ,Profit after Interest but before Exceptional Items,Profit (+)/ Loss (-) from Ordinary Activities before Tax,Net Profit (+)/ Loss (-) from Ordinary Activities after Tax,Net Profit,Basic EPS for continuing operation,Diluted EPS for continuing operation,Basic for discontinued & continuing operation,Diluted for discontinued & continuing operation,,date,Exceptional Item,Cost of Goods sold,Provision for Contingency,Other (gains)  / losses,Provision for Contingencies ,License Fees & Spectrum Charges,Employee Benefit Expenses,Equity Capital,Other Operating Income,Marketing & Business Promotion Expenses,Administration & Other Expenditure,Interest,Net Sales/ Income from Telecommunication services ,Network Operations Costs,Interconnect & Other Access Costs,"Profit from Operations before Other Income, Interest and Exceptional Items",Diluted EPS after Extraordinary items,Basic EPS after Extraordinary items,Depreciation & Amortization,Profit before Interest and Exceptional Items,Face Value (in Rs),Cost of Goods Sold,Operating & Other Expenses,Revenue from Operations,Employee benefits expenses,Percentage of Public Shareholding,Diluted EPS before Extraordinary items,% of the total of promoter & promoter group,%  of the total share capital of the company,% of the total share capital of the company,Number of Public Shareholding,Encumbered Number  of Shares,%  of the total of promoter & promoter group,Employees Cost,Non-encumbered Number of Shares,Basic EPS before Extraordinary items,Basic & Diluted EPS before Extraordinary items,Basic & Diluted EPS after Extraordinary items,Net Sales / Income from Operations,Employee Cost,Licence Fee & Spectrum Charges,Employee Coast,Financial Cost,Adminstrative & Other Expensess,Network & Other Charges,Network Operation Expenditure,Administration & Other Expenditures,Access & Interconnection Charges,Networking Operating Cost / Expenses,Depreciation / Amortisation,Profit on Sale of Long Term Investments,Income from Telecommunications Services,Adminstrative & Other Expenses,Fringe Benefit Tax,Depreciation,Tax,Administrative & Other Expenses,Reserves
"6,877.40",79.50,,"-6,847.50",,,,,,,"-1,268.90","-1,268.90","-1,268.90","-1,268.90",,,,,Notes,2013-06-24,,,,,-100.00,,,"18,972.00",217.40,-402.00,-799.50,"-1,378.30",,"-1,634.40","-1,321.70",29.90,-0.67,-0.67,"-1,513.30",109.40,10.00,,,,,22.82,-0.67,66.31,26.00,51.18,"43,29,81,546.00","49,32,71,182.00",33.69,-421.70,"97,09,44,126.00",-0.67,,,"6,660.00",,-654.90,,,,,,,,,,,,,,,,,
"6,877.40",79.50,,"-6,847.50",,,,,,,"-1,268.90","-1,268.90","-1,268.90","-1,268.90",,,,,Notes,2013-06-25,,,,,-100.00,,,"18,972.00",217.40,-402.00,-799.50,"-1,378.30",,"-1,634.40","-1,321.70",29.90,-0.67,-0.67,"-1,513.30",109.40,10.00,,,,,22.82,-0.67,66.31,26.00,51.18,"43,29,81,546.00","49,32,71,182.00",33.69,-421.70,"97,09,44,126.00",-0.67,,,"6,660.00",,-654.90,,,,,,,,,,,,,,,,,
"6,877.40",79.50,,"-6,847.50",,,,,,,"-1,268.90","-1,268.90","-1,268.90","-1,268.90",,,,,Notes,2013-06-26,,,,,-100.00,,,"18,972.00",217.40,-402.00,-799.50,"-1,378.30",,"-1,634.40","-1,321.70",29.90,-0.67,-0.67,"-1,513.30",109.40,10.00,,,,,22.82,-0.67,66.31,26.00,51.18,"43,29,81,546.00","49,32,71,182.00",33.69,-421.70,"97,09,44,126.00",-0.67,,,"6,660.00",,-654.90,,,,,,,,,,,,,,,,,
"6,877.40",79.50,,"-6,847.50",,,,,,,"-1,268.90","-1,268.90","-1,268.90","-1,268.90",,,,,Notes,2013-06-27,,,,,-100.00,,,"18,972.00",217.40,-402.00,-799.50,"-1,378.30",,"-1,634.40","-1,321.70",29.90,-0.67,-0.67,"-1,513.30",109.40,10.00,,,,,22.82,-0.67,66.31,26.00,51.18,"43,29,81,546.00","49,32,71,182.00",33.69,-421.70,"97,09,44,126.00",-0.67,,,"6,660.00",,-654.90,,,,,,,,,,,,,,,,,
"6,877.40",79.50,,"-6,847.50",,,,,,,"-1,268.90","-1,268.90","-1,268.90","-1,268.90",,,,,Notes,2013-06-28,,,,,-100.00,,,"18,972.00",217.40,-402.00,-799.50,"-1,378.30",,"-1,634.40","-1,321.70",29.90,-0.67,-0.67,"-1,513.30",109.40,10.00,,,,,22.82,-0.67,66.31,26.00,51.18,"43,29,81,546.00","49,32,71,182.00",33.69,-421.70,"97,09,44,126.00",-0.67,,,"6,660.00",,-654.90,,,,,,,,,,,,,,,,,
"6,877.40",79.50,,"-6,847.50",,,,,,,"-1,268.90","-1,268.90","-1,268.90","-1,268.90",,,,,Notes,2013-06-29,,,,,-100.00,,,"18,972.00",217.40,-402.00,-799.50,"-1,378.30",,"-1,634.40","-1,321.70",29.90,-0.67,-0.67,"-1,513.30",109.40,10.00,,,,,22.82,-0.67,66.31,26.00,51.18,"43,29,81,546.00","49,32,71,182.00",33.69,-421.70,"97,09,44,126.00",-0.67,,,"6,660.00",,-654.90,,,,,,,,,,,,,,,,,
"6,877.40",79.50,,"-6,847.50",,,,,,,"-1,268.90","-1,268.90","-1,268.90","-1,268.90",,,,,Notes,2013-06-30,,,,,-100.00,,,"18,972.00",217.40,-402.00,-799.50,"-1,378.30",,"-1,634.40","-1,321.70",29.90,-0.67,-0.67,"-1,513.30",109.40,10.00,,,,,22.82,-0.67,66.31,26.00,51.18,"43,29,81,546.00","49,32,71,182.00",33.69,-421.70,"97,09,44,126.00",-0.67,,,"6,660.00",,-654.90,,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-07-01,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-07-02,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-07-03,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-07-04,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-07-05,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-07-06,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-07-07,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-07-08,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-07-09,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-07-10,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-07-11,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-07-12,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-07-13,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-07-14,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-07-15,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-07-16,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-07-17,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-07-18,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-07-19,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-07-20,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-07-21,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-07-22,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-07-23,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-07-24,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-07-25,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-07-26,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-07-27,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-07-28,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-07-29,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-07-30,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-07-31,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-08-01,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-08-02,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-08-03,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-08-04,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-08-05,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-08-06,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-08-07,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-08-08,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-08-09,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-08-10,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-08-11,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
"6,777.90",148.10,,"-7,116.40",,,,,,,"-1,652.30","-1,652.30","-1,652.30","-1,652.30",,,,,Notes,2013-08-12,,,,,-292.00,-582.10,,"19,549.30",226.20,-323.40,-831.90,"-1,461.90",,"-1,696.10","-1,378.00",-338.50,-0.85,-0.85,"-1,553.60",-190.40,10.00,,,,,25.10,-0.85,65.29,26.00,48.90,"49,07,12,419.00","50,82,81,209.00",34.71,,"95,59,34,099.00",-0.85,,,"6,551.70",,,-459.30,,,,,,,,,,,,,,,,
