basic_eps_qtr,momentum_kama_200,volatility_bbp,percentage_of_public_shareholding_qtr,momentum_kama,other_income_yrly,volume_sma_em,others_dlr_200,momentum_stoch_rsi_k_50,exceptional_item_qtr,trend_aroon_ind_5,volatility_bbli_200,momentum_ppo_20,volume_mfi_20,momentum_wr,volume_vwap_200,trend_adx_pos_5,finance_costs_qtr,low_50,trend_vortex_ind_neg_10,volatility_kcl_20,trend_kst_sig_100,momentum_ppo_signal_200,trend_visual_ichimoku_a_50,volatility_bbh_20,volume,trend_ichimoku_conv_50,volume_mfi_200,trend_kst_sig_50,trend_macd_10,momentum_pvo_20,trend_psar_down_indicator_50,low_20,trend_stc_20,trend_macd_200,momentum_ao,volatility_bbp_200,momentum_uo_50,trend_aroon_ind_50,trend_ema_slow_10,volatility_bbl_50,trend_trix_20,momentum_stoch_rsi_5,momentum_tsi_20,trend_adx_neg_5,trend_kst_diff_50,trend_ema_fast_10,trend_ichimoku_base_200,volatility_bbli_20,volatility_kch_10
2207985.962092942,2287792.52113078,0.623231633551292,2207985.962092942,78.3379421531916,2207985.962092942,323.0760692294904,2233962.123802047,29.18369778758016,2207985.962092942,38.66899948120118,9993953.429488286,23.495580340939014,17262257.915978625,-14.440485912476811,18988481.620719675,38.315546540268535,2207985.962092942,80.06500244140625,32.648926600480955,9494259.545163646,3955957.278468635,2434445.8132474283,33.351746115407,13563216.364430595,64525.0,3797720.23358566,17262257.915978625,3955957.278468635,26.763862411703258,12.982376322411842,28.247205089453864,80.06500244140625,31.616390321182813,5584871.327984892,-0.910116823981781,11169712.65648691,27.22547653905999,31.440045085791752,32.7775250131143,12659007.012952412,29.395346562057107,-0.0418747647429455,28.199097750390223,25.295356190972072,3875223.1220261687,26.201638677525647,3723256.778025157,9993953.429488286,43.74911789034919
2208911.906028524,2288751.908213193,0.7456887861480829,2208911.906028524,78.85372831819254,2208911.906028524,992.2101282464572,2234898.947133631,31.520803176332848,2208911.906028524,37.07299957275391,9998137.746730505,26.83429190292244,17269485.353691112,-17.52580678869951,18996430.794763364,48.79577504796307,2208911.906028524,81.42000198364258,32.73520187171039,9498234.559193784,3957613.580605449,2435466.6686054114,35.99644108744148,13568895.079619518,55965.0,3799310.404384529,17269485.353691112,3957613.580605449,26.871031272974847,13.166444297461188,30.52745875143512,81.42000198364258,34.33620283534197,5587209.695372795,-0.534793203017287,11174389.24634586,29.60477776006007,33.719278743500546,32.872805276957926,12664307.1491898,29.50143880496274,0.5234507701400204,33.81371152845529,35.49659821336241,3876845.731106653,26.282097847991658,3724815.76900444,9998137.746730505,43.84899437440659
2207622.187933424,2287415.6258060928,0.652621985702439,2207622.187933424,79.08557180798341,2207622.187933424,1193.2223846859738,2233594.065204664,31.31483455118249,2207622.187933424,35.47299957275395,9992302.401341164,24.703916928618924,17259406.098200098,-33.815792247529735,18985342.78037844,48.949179021872695,2207622.187933424,81.84000015258789,32.77011135632359,9492690.996174084,3955303.593880429,2434044.663371578,36.15840630860452,13560975.681043211,68450.0,3797092.9367524656,17259406.098200098,3955303.593880429,26.165949086061534,11.075621002274582,30.37287755986153,81.84000015258789,34.53735913196783,5583948.601184525,0.0717358981861764,11167867.38973424,29.2852369528368,33.549137554368365,32.92546584282799,12656915.717363069,29.173846737592665,0.2022228039148332,33.440831894977684,35.36056250682959,3874583.000767837,26.04761328724403,3722641.781129868,9992302.401341164,43.97112801131927
2208220.119489576,2288035.140405196,0.7196484435285954,2208220.119489576,79.72393557968817,2208220.119489576,948.8337287123704,2234199.026998359,30.657037950602017,2208220.119489576,33.804499816894534,9995010.037409524,23.74874989077517,17264083.00385159,-30.394710820792515,18990487.4863332,46.31000395183337,2208220.119489576,81.01499938964844,32.821516281469066,9495263.398439094,3956375.42869583,2434703.8969952664,35.62400781464327,13564650.363376614,43610.0,3798121.996616956,17264083.00385159,3956375.42869583,26.146350199125948,11.046246219667845,29.68303982288674,81.01499938964844,34.2538033881831,5585461.724395365,0.5603540083941283,11170893.57122241,28.67368784463513,32.87511982471779,32.9660959034181,12660345.433469316,29.195160227168586,0.1974088212605499,31.454222360742204,32.60898617354479,3875633.06083366,26.07858472895082,3723650.6633499567,9995010.037409524,43.973274578952086
2208657.153364277,2288487.976555255,0.7778201869068466,2208657.153364277,80.21544700924817,2208657.153364277,1808.9606412383885,2234641.201793993,30.770724462247404,2208657.153364277,32.257499694824226,9996988.28672414,24.229657779179767,17267500.10104561,-29.86838287923369,18994245.93946217,44.13396158990873,2208657.153364277,81.29999923706055,32.86311016882489,9497142.776988,3957158.474271005,2435185.806683363,35.940806406494055,13567335.179244353,29410.0,3798873.808956889,17267500.10104561,3957158.474271005,25.79651252602925,10.378457358156275,29.774385545008105,81.29999923706055,34.038680361022486,5586567.150993268,0.7778537301456225,11173104.555750508,28.75201563252383,32.9616655437874,33.00062823489432,12662851.281698024,29.054583011075486,0.2289755948670233,31.59102507786464,30.29369728615715,3876400.2068948336,25.95360378481321,3724387.7342714593,9996988.28672414,43.93295893652346
2209469.146760893,2289329.275861465,0.9067580055747436,2209469.146760893,80.80098957859971,2209469.146760893,2137.327960881842,2235462.7323569376,33.603475525154856,2209469.146760893,37.02149963378906,10000654.186675884,29.79684169826992,17273832.04465495,-21.66871890759976,19001210.0462374,52.6413343738879,2209469.146760893,82.81499862670898,32.92583855772828,9500625.30174223,3958609.687968234,2436080.868089786,38.45029055625069,13572310.2984254,92910.0,3800267.042922801,17273832.04465495,3958609.687968234,25.88963328634097,13.127361609361392,32.54451284202564,82.81499862670898,36.28611716674349,5588615.808560685,1.2249117907355895,11177201.738049518,31.502643163179872,35.73433284934987,33.07655441545058,12667494.719711583,29.1551627974351,4.151343522367578,38.28268817168344,38.60521362087238,3877821.8698192313,26.065789494571824,3725753.6499243146,10000654.186675884,44.093263672597146
2210262.1737110657,2290150.982375036,0.9033925692989816,2210262.1737110657,81.24505090619634,2210262.1737110657,1838.391577117833,2236265.08462116,33.47287467138713,2210262.1737110657,36.34500007629394,10004243.124536935,28.926450910344634,17280031.03065649,-18.306369167740293,19008028.74767377,55.78563281157377,2210262.1737110657,82.0099983215332,32.983000031127304,9504034.911510237,3960030.459774319,2436955.205504672,38.491640695992025,13577180.968812397,60230.0,3801631.037851828,17280031.03065649,3960030.459774319,25.86565247250514,13.601245816260125,32.40510729771905,82.0099983215332,37.508046922914296,5590621.416001089,1.2317346236284976,11181212.90389422,31.43061632983292,35.599307294667284,33.153908544485034,12672040.671037536,29.190877225757625,4.343250936249902,37.55065095243975,42.53264637364751,3879213.701379463,26.12411236665024,3727090.850835125,10004243.124536935,44.25546466356202
2213917.794357453,2293938.711052732,0.9409908708798644,2213917.794357453,81.77314343761286,2213917.794357453,2010.2641978024988,2239963.701613854,33.93964636642974,2213917.794357453,34.83800010681152,10020785.46879632,30.39408200398778,17308604.05883339,-9.962584607432913,19039457.687553298,57.57322989177855,2213917.794357453,82.5,33.03128044802628,9519750.13760649,3966578.62905181,2440985.373037666,39.39015822507873,13599631.248175194,175955.0,3807917.347298655,17308604.05883339,3966578.62905181,25.794030218684615,15.278126029606776,32.84006967607203,82.5,38.53959752650937,5599865.676997814,1.269616923612702,11199701.40630177,31.95180353850708,36.04014967790308,33.19769158743521,12692994.254433954,29.219703094345807,4.813891060577104,38.283875218932266,44.07447529371993,3885628.285406769,26.14474166233548,3733253.899312407,10020785.46879632,44.444629550510655
2216799.272946732,2296924.278825743,1.056383234157967,2216799.272946732,82.75894217640878,2216799.272946732,2234.1159417677904,2242879.0511731748,38.76917300656126,2216799.272946732,71.62400016784667,10033812.906137155,42.40018480213382,17331105.637457702,-4.202580182645098,19064208.64990429,59.13286061099266,2216799.272946732,83.30500030517578,33.13985955195665,9532126.191480285,3971735.70606572,2444162.1865179925,40.67859419016308,13617311.182541126,119530.0,3812868.25901678,17331105.637457702,3971735.70606572,26.21406268643735,26.424753469193945,37.6140373858448,83.30500030517578,39.64965983814202,5607145.888606244,1.6218817766974922,11214261.424506232,36.95971288924834,40.82417738523444,33.33176171533502,12709495.503504606,29.520115876825685,25.08416358193729,49.32839521136525,45.37032555531088,3890680.222364055,26.411118248200232,3738107.718447796,10033812.906137155,44.9352570304373
2223235.7434705067,2303593.203687208,1.2833084381417494,2223235.7434705067,85.54808669019435,2223235.7434705067,3004.8139318148937,2249391.15707346,43.1520489907532,2223235.7434705067,71.72400016784668,10062932.72735461,48.69315874635858,17381402.933031783,-17.958165961362237,19119535.182389934,63.610075799052254,2223235.7434705067,88.63999938964844,33.50156972627836,9559789.62318693,3983263.32884386,2451258.208459812,45.10759903983224,13656830.695197849,247295.0,3823935.052688756,17381402.933031783,3983263.32884386,28.413920083298024,27.35050658342875,41.88801026331855,88.63999938964844,42.01391324762248,5623419.524041374,2.810470042509195,11246807.107043387,41.54846087978304,45.11963025843573,33.7514460519218,12746380.29432558,30.81350706883627,27.9213580563842,57.531347900680274,48.50784041480252,3901972.775192655,27.7307561423526,3748957.5936164153,10062932.72735461,45.82730533512371
2231867.3310843017,2312536.68630372,1.2998201067087802,2231867.3310843017,89.60296404061413,2231867.3310843017,2929.240095775774,2258124.201536963,45.2136602982344,2231867.3310843017,71.77700004577636,10101991.829851722,53.15018357237765,17448867.81011608,-4.347827763967129,19193746.16004256,65.35297356812353,2231867.3310843017,92.30500030517578,34.1073675456911,9596895.602459095,3998725.192753375,2460774.635553395,47.35859173132132,13709839.1329029,295095.0,3838778.712275637,17448867.81011608,3998725.192753375,29.452457787794845,31.006716548747185,43.97335432058613,92.30500030517578,44.53426704531211,5645247.142398926,4.340676229140328,11290461.398069572,43.87560914738359,47.237494319975774,34.42310838276391,12795854.700120747,31.622186988427565,29.85613407654997,60.18908558256952,49.55881599631736,3917119.330689429,28.706208742235837,3763510.235564381,10101991.829851722,47.08499053479197
2235435.0198447104,2316233.385393596,1.183817458833161,2235435.0198447104,92.93888798649536,2235435.0198447104,4044.032540141468,2261733.8282782533,46.02831377033958,2235435.0198447104,71.77700004577636,10118137.660447672,51.99082399630237,17476755.24768654,-8.318828848407032,19224421.897928707,66.90187485808747,2235435.0198447104,96.00500106811523,34.713875898271844,9612233.999725169,4005117.2612166,2464708.194296269,48.442876649975496,13731751.04941659,206170.0,3844915.353639552,17476755.24768654,4005117.2612166,30.31127582209904,31.52599203054916,44.862758720721146,96.00500106811523,47.16151683357687,5654270.227079561,6.696000334795784,11308506.738147397,44.801626402106,48.16721871217623,35.06246222976625,12816305.733349504,32.3665763490902,30.96520313859216,59.57613234382192,50.5573964785575,3923381.177183216,29.585233715677752,3769526.581803515,10118137.660447672,48.338162062962766
2239861.5843900447,2320819.9363843617,1.098839836991322,2239861.5843900447,95.89938153655125,2239861.5843900447,4386.380359166496,2266212.4450361794,46.07034392123747,2239861.5843900447,71.77700004577636,10138171.463115714,50.740938413195686,17511358.403547026,-2.794590839393557,19262484.796007454,66.9123462402624,2239861.5843900447,96.93000030517578,35.39246626125046,9631266.263509884,4013048.270071684,2469588.649519826,48.76693548746389,13758939.539455837,230470.0,3852529.36457652,17511358.403547026,4013048.270071684,30.417857178094373,33.271324788493686,44.97034892277123,96.93000030517578,49.79049564358384,5665465.773851124,9.15155915653004,11330897.458776386,44.973918799085325,48.318228912395256,35.76164131580396,12841681.59808052,32.73522242063801,31.96554813903445,57.09799503135939,50.387696273517015,3931150.573853657,30.156011413042396,3776991.3005651855,10138171.463115714,49.44698477164265
2244927.6556394966,2326069.1405426585,1.0170622364010404,2244927.6556394966,97.71299123449896,2244927.6556394966,4163.537513302921,2271338.110910314,46.55760715400324,2244927.6556394966,71.80699996948242,10161100.247189935,48.788758401773,17550962.10869277,-6.263777166468892,19306048.78947493,67.50745826888165,2244927.6556394966,97.94000244140624,36.01011730363728,9653048.770080227,4022125.2967057736,2475174.200633158,49.42155036738655,13790056.999231558,304370.0,3861243.536189925,17550962.10869277,4022125.2967057736,30.77501910693484,33.5986775147873,45.50510067597815,97.94000244140624,52.51329834791223,5678279.196530757,11.63370653040269,11356523.746859342,45.510623843679504,48.89994067231604,36.40216352498312,12870724.549987432,33.196018210970536,32.81442424622261,55.48093838899039,50.7198815690542,3940042.573459125,30.786745071678126,3785534.6178332735,10161100.247189935,50.46083217091164
2247095.2288864157,2328315.055522783,0.9586454793675376,2247095.2288864157,98.86721626742998,2247095.2288864157,4655.994534684197,2273531.179623152,47.6329296380982,2247095.2288864157,71.89199981689453,10170909.067380125,47.28869017785716,17567904.227020953,-13.95250491963252,19324685.07248969,68.83375207260688,2247095.2288864157,100.60499954223631,36.5885386891968,9662367.170711176,4026009.100398389,2477564.059769386,50.61654663746428,13803368.907055136,251955.0,3864972.16151283,17567904.227020953,4026009.100398389,31.36892467613017,33.008760664304866,46.587974191738525,100.60499954223631,55.29529230113135,5683760.955927932,13.634353615255918,11367486.604718965,46.513592258621614,50.03059418685571,36.9818845735328,12883149.015693042,33.76844080570673,33.658519808597546,55.1788791386547,51.71867866543862,3943847.270727427,31.463536624548272,3789190.154424328,10170909.067380125,51.31886579933096
2232758.1908331355,2313459.990291292,0.7925799846768276,2232758.1908331355,98.33838325811892,2232758.1908331355,3912.50834423824,2259025.538718529,46.874579181955234,2232758.1908331355,70.04899978637695,10106019.911465192,40.38380161451732,17455822.728654265,-31.63697415259693,19201397.539028533,68.41444123481546,2232758.1908331355,97.70000076293944,36.97922660476181,9600722.98119188,4000324.6274754857,2461756.4967181548,50.01428552202637,13715305.011662737,569480.0,3840315.0625493713,17455822.728654265,4000324.6274754857,31.36050971298913,29.33799517731896,46.16918615421396,97.70000076293944,57.03070143649454,5647499.50542109,14.28703009661507,11294963.430461096,45.51743127638507,49.64736614688974,37.38197909999447,12800956.094690794,33.9132994736156,30.26753657230496,51.199720927343314,52.19980115098527,3918686.953315666,31.65846447707411,3765016.527989565,10106019.911465192,51.91133081115287
2242289.600007735,2323335.604874171,0.8948182260371725,2242289.600007735,98.95190272147616,2242289.600007735,3777.665447008246,2268669.0024882024,48.109287940771786,2242289.600007735,71.64899978637695,10149155.031605585,43.53578696617351,17530328.289125834,-10.983868264503776,19283353.40523689,68.23446064640635,2242289.600007735,97.79499816894533,37.5026820278412,9641701.585925534,4017399.973158072,2472265.1881492087,51.14672447115335,13773845.411882935,334920.0,3856707.397425747,17530328.289125834,4017399.973158072,31.51168377043131,32.44855299753495,47.31820902452011,97.79499816894533,59.1210992732069,5671604.651132053,14.185176624971277,11343173.270618005,46.728457380669134,50.819369028182216,37.96852356820352,12855593.823743194,34.23850745011027,33.21696540251509,51.804043491620135,51.75206910257651,3935413.825638498,32.10986667034307,3781087.444535031,10149155.031605585,52.912645457077744
2237501.591370814,2318374.685512952,0.8342088903110615,2237501.591370814,99.21957088247612,2237501.591370814,4230.970190703661,2263824.676110808,48.78000891921461,2237501.591370814,69.95299987792968,10127482.827905487,42.32885684930251,17492894.19279574,-14.037308318757244,19242175.591913637,68.38334208453655,2237501.591370814,100.70000076293944,37.94819689459139,9621112.96921018,4008822.3180938736,2466986.331670563,52.18719834871185,13744433.064134208,288340.0,3848472.84930296,17492894.19279574,4008822.3180938736,31.35500042622492,31.100335088763572,48.04542440201537,100.70000076293944,61.20909815707377,5659493.813941977,14.368588436351104,11318951.395894367,47.23560568982676,51.60752440811889,38.37371456204925,12828142.342552517,34.38459471262657,32.54969197571362,51.2049302511257,51.69724518375331,3927011.1972479336,32.39510371759636,3773014.358140141,10127482.827905487,53.59197838601216
2240961.075322268,2321959.167776721,0.817914814334523,2240961.075322268,99.54725665842304,2240961.075322268,4010.949841916609,2267324.84940868,49.234421906605824,2240961.075322268,68.32299995422368,10143140.085200667,41.82869309056544,17519938.238645844,-11.323146571723097,19271924.51768245,68.4012883696185,2240961.075322268,99.7249984741211,38.37651074172416,9635987.705040824,4015020.90794596,2470800.728949878,52.76817819183984,13765682.137114936,183845.0,3854423.471710589,17519938.238645844,4015020.90794596,31.374391002144808,31.066265968993765,48.48677507717753,99.7249984741211,63.18969519571094,5668243.592339558,14.230734791475186,11336450.683459569,47.61992142693353,52.09061508877421,38.78405819464355,12847974.865096916,34.605425968383244,32.686338802164,50.15271840419825,51.82864374831389,3933083.222051662,32.49740283030462,3778848.301677033,10143140.085200667,54.24660416840229
2239030.259370301,2319958.61077563,0.7670219390417166,2239030.259370301,99.61702846512156,2239030.259370301,3827.145831635072,2265371.3308924087,49.50219617665552,2239030.259370301,67.30550003051758,10134401.579404583,40.24770502945515,17504844.26854798,-14.67344705595342,19255321.110579666,68.64411784753563,2239030.259370301,100.23500061035156,38.734406415859326,9627686.238384336,4011562.646679444,2468672.098819568,53.24079833271077,13753822.706626628,129600.0,3851103.423663652,17504844.26854798,4011562.646679444,31.320098641423986,29.441641655036182,48.79773828739369,100.23500061035156,64.63785101358474,5663360.347981497,13.61320549460018,11326684.118158065,47.76510032423076,52.44139829105581,39.12094648252301,12836906.136060655,34.75997655545025,31.33410623177166,49.29692958144534,51.75523049213947,3929695.374860897,32.73249763599474,3775593.3526114086,10134401.579404583,54.614999268632985
2235824.282893651,2316636.855179775,0.662126033133035,2235824.282893651,99.58979122559808,2235824.282893651,3568.6814611654368,2262127.684300476,48.89719107157092,2235824.282893651,65.82949981689444,10119895.492014252,35.78655845603935,17479788.212359443,-28.38623093503588,19227759.64589695,67.20106258333938,2235824.282893651,98.60000228881836,38.93651080307447,9613905.68836336,4005821.21036886,2465137.5478610834,52.95831259374824,13734135.887815462,139025.0,3845591.365119314,17479788.212359443,4005821.21036886,31.3641242472332,25.837162361812915,48.3510058367013,98.60000228881836,65.04113740258317,5655254.040887811,13.294823343613572,11310471.432251222,46.93828484935008,52.02768584463588,39.3389962585349,12818531.859955752,34.8809652189901,28.68517683547456,46.93915715914735,51.11368516571801,3924070.8154278873,32.74077088711696,3770189.3746267487,10119895.492014252,54.789531630587966
2232221.6997117302,2312904.0718173925,0.583588213452797,2232221.6997117302,99.48191214130888,2232221.6997117302,2940.289552206149,2258482.750653,47.09493135859007,2232221.6997117302,64.14099998474103,10103596.30276726,31.53256119508587,17451635.039909605,-37.37149054596055,19196791.721905548,56.88682514286679,2232221.6997117302,95.5,39.01208913509057,9598421.749378929,3999369.798496572,2461165.5253164647,51.33166553601017,13712015.589075416,219675.0,3839397.694696053,17451635.039909605,3999369.798496572,31.356586017297094,22.91789022936475,46.6241184793851,95.5,62.77068733024148,5646145.63976578,12.384941415225754,11292254.691328114,45.02833561317292,50.328078486098974,39.41133843944256,12797886.3365592,34.90298518046357,26.81912488337253,42.11232156309169,41.1756802516042,3917750.747649064,32.76752146800037,3764117.15774118,10103596.30276726,54.772557128832304
2231639.991693848,2312301.3382734573,0.5268751694828777,2231639.991693848,99.14165072040352,2231639.991693848,2254.579009597794,2257894.21846925,45.94462281187744,2231639.991693848,62.74000015258789,10100969.80507759,27.99632858662024,17447098.42569158,-48.72447023387599,19191801.615115024,51.501769668472704,2231639.991693848,94.8650016784668,38.99683171051332,9595926.591673609,3998330.28709586,2460524.375133026,50.34137202072007,13708451.105798615,38165.0,3838399.4751803232,17447098.42569158,3998330.28709586,31.33647265730694,19.494843633640222,45.49055014071844,94.8650016784668,61.27764472386391,5644677.840562039,10.780588688569908,11289319.193910249,43.79656514339374,49.22055015597724,39.37478063233618,12794559.589833615,34.87539671598184,25.4295786316221,39.34568112073536,35.605489050940434,3916732.1563064833,32.69728105868221,3763138.511157132,10100969.80507759,54.61355340904398
2232554.078332043,2313248.430172955,0.5089443105493218,2232554.078332043,98.79518607907934,2232554.078332043,583.9152645654965,2258819.0575963445,45.08262654559804,2232554.078332043,61.14000015258789,10105112.511039115,24.81468682209099,17454254.057939794,-59.911327016897246,19199673.184626084,48.34016007596921,2232554.078332043,94.39500045776369,38.97151155118953,9599862.144687144,3999970.148514064,2461532.3313346687,49.56090539094515,13714073.405199558,72680.0,3839973.472705992,17454254.057939794,3999970.148514064,31.327604484792342,16.420744661888232,44.57542399169931,94.39500045776369,60.15882570069213,5646992.833758143,9.290030221378103,11293949.27704372,42.74344979118557,48.331124003906346,39.34539503854187,12799807.181982296,34.84677070178489,24.667644475773383,37.56210311091363,32.61062598326763,3918338.29480206,32.63519821826402,3764681.645986218,10105112.511039115,54.45610722901424
2234378.0733558084,2315138.266411096,0.5635756432159723,2234378.0733558084,98.70256526449931,2234378.0733558084,363.2291353961394,2260664.477047548,44.958260772911125,2234378.0733558084,59.54000015258789,10113369.671499552,24.61946531665749,17468516.476367332,-62.3200857903305,19215362.064481743,47.15659858496675,2234378.0733558084,96.11000061035156,39.01978181969561,9607706.210324552,4003238.579328066,2463543.399980634,49.46149322347268,13725279.609291691,101935.0,3843110.944800952,17468516.476367332,4003238.579328066,31.312776171222254,15.243089924964778,44.30800834099955,96.11000061035156,59.37105120553734,5651607.087530049,7.95591253392837,11303177.868146555,42.59597541669368,48.093528345272006,39.39830151860297,12810266.437929118,34.85986573562954,24.73098705849204,37.76284382346874,31.13222547341872,3921539.796939776,32.63851267783945,3767757.615785266,10113369.671499552,54.30174516412658
2241483.690126939,2322500.643041628,0.6632640236424142,2241483.690126939,98.71617755023192,2241483.690126939,-484.4170543387608,2267853.6409104927,45.20296605962219,2241483.690126939,57.94000015258789,10145527.3754799,28.367404418957317,17524061.614998195,-37.256582857438175,19276461.60944431,46.55659253361866,2241483.690126939,97.5,39.192532586032726,9638255.903405923,4015967.7283715256,2471377.565236591,49.78051557674128,13768922.252052668,289545.0,3855330.8274863977,17524061.614998195,4015967.7283715256,31.306768877462652,18.235515949847372,44.39306955870296,97.5,59.10736826616255,5669577.568506026,7.175617980957028,11339118.83141871,42.856038849013146,48.21240955504085,39.58350551866614,12850999.70869171,34.93658078680032,24.170743170144235,38.47453006504188,30.33892659801124,3934009.0669248714,32.75212698625489,3779737.892927859,10145527.3754799,54.28054716583218
2236659.566189544,2317502.359516504,0.4910197049532073,2236659.566189544,98.54942836712011,2236659.566189544,-554.1053543012092,2262972.8152246736,43.95300933622285,2236659.566189544,56.36000022888184,10123699.67785729,23.346155262902105,17486359.48376372,-64.52156386469935,19234989.906054847,46.19311329331111,2236659.566189544,98.0,39.19534502187663,9617519.517564468,4007327.25053018,2466058.888225824,48.65502878990099,13739299.052937305,181905.0,3847035.749805487,17486359.48376372,4007327.25053018,31.333993698792018,14.043113379246838,43.23634283791919,98.0,57.76002220860571,5657379.701645615,7.078559179867014,11314723.169369912,41.46280742662375,47.06252284585376,39.58264678247608,12823351.54533879,34.95168596813418,22.67544613438833,36.58116033628773,29.688519019698123,3925544.701944349,32.5861888064744,3771605.47647592,10123699.67785729,53.93272220000189
2234619.938404223,2315389.0516194827,0.2756309163809047,2234619.938404223,98.07764148621676,2234619.938404223,-2441.236792256251,2260909.238582862,41.655428584754624,2234619.938404223,54.82950019836427,10114477.998655446,15.859489406782178,17470431.453498103,-88.73833949197653,19217469.66302405,45.48607800050719,2234619.938404223,95.31000137329102,39.1219080217233,9608759.101572596,4003676.646651085,2463810.2703059944,46.46963987471671,13726784.045729743,60215.0,3843530.927343541,17470431.453498103,4003676.646651085,31.315535340162302,9.709197563800334,40.97975710696933,95.31000137329102,56.33928756836572,5652226.364580416,6.624912037568933,11304416.586732555,39.02149344941567,44.84571711368319,39.49691994453784,12811671.028329872,34.8966300800238,20.444621066442178,32.06398866097436,29.47510925819781,3921968.352493384,32.489367719149314,3768169.3760230313,10114477.998655446,53.48386425841339
2235669.1518305023,2316476.069698889,0.2549048637492022,2235669.1518305023,97.78457841176808,2235669.1518305023,-3401.4664469308764,2261970.7778737345,40.13374549887465,2235669.1518305023,53.27000007629395,10119231.062733153,13.7653755374177,17478641.508009363,-77.59260004930852,19226501.315785345,44.96405152772706,2235669.1518305023,94.17000198364258,39.07088319126258,9613274.537296385,4005557.606337378,2464967.1069982164,44.8929303082132,13733234.75420193,56780.0,3845336.4968658425,17478641.508009363,4005557.606337378,31.42003171163169,9.209170190163496,39.333188286918045,94.17000198364258,54.85571903752437,5654882.475509226,6.067118184706743,11309728.834819404,37.46433705923487,43.21758829607332,39.42652390109659,12817691.850183656,34.91424545746756,20.08553304169776,29.59333510692497,28.86649758782285,3923810.7703732834,32.11541583335345,3769939.542221366,10119231.062733153,53.12968289508317
2235184.127713532,2315973.5511804475,0.1880238642054746,2235184.127713532,97.52377197841602,2235184.127713532,-2883.533679039824,2261480.0508608776,39.08683907330415,2235184.127713532,51.67500000000005,10117039.874958817,12.218996635468264,17474856.81572219,-79.44442442904908,19222336.9184958,44.49627450455101,2235184.127713532,94.68999862670898,39.016810838810486,9611192.770811092,4004689.779544728,2464432.5305529064,44.24553873448033,13730261.042148318,32610.0,3844503.237987376,17474856.81572219,4004689.779544728,31.54764128681156,7.888540495977476,38.26645145527966,94.68999862670898,53.34162950088815,5653657.969624343,5.281941290462726,11307279.860248089,36.394163941380505,42.15815146748669,39.32644716871236,12814916.44145071,34.956446306383484,19.19467773556567,28.36728121277535,28.37710336496042,3922960.5204973137,31.61464982206956,3769122.621752282,10117039.874958817,52.9061275522998
2233727.506927913,2314464.346442481,0.0801613274968562,2233727.506927913,97.24094321016428,2233727.506927913,-3345.9959014358287,2260006.32033968,37.34541966321152,2233727.506927913,50.49199981689453,10110454.297693556,7.223753555763123,17463481.709587768,-94.62771289317266,19209825.277431183,44.06320346724485,2233727.506927913,93.24499893188477,38.91111786197717,9604936.538909037,4002082.446751159,2462826.676934247,42.48253919373311,13721323.461777434,58010.0,3842000.11472997,17463481.709587768,4002082.446751159,31.69135455279162,4.998194060118184,36.61282263608681,93.24499893188477,51.89151379661199,5649977.756255734,4.032558777753039,11299919.509186916,34.54362622293535,40.47736264463173,39.15948091488006,12806574.661152111,34.96452939864802,17.86405963362717,25.36080323834377,28.33770187584636,3920406.313091797,31.04815886495788,3766668.579343061,10110454.297693556,52.770971381570085
2233027.512400296,2313739.0530529404,0.0581709789534822,2233027.512400296,96.9836824637155,2233027.512400296,-4158.045234928754,2259298.107587614,36.11206426678604,2233027.512400296,48.91349983215331,10107290.546893816,5.300882304025644,17458017.07351596,-95.68221139085551,19203815.279198583,43.70359841335227,2233027.512400296,92.0099983215332,38.76750523946239,9601931.044649336,4000829.431698114,2462055.013839632,41.23439371427573,13717029.783649463,33595.0,3840797.106023477,17458017.07351596,4000829.431698114,31.64349225439985,3.3625689140343478,35.444912957961186,92.0099983215332,50.03668003910853,5648209.708369318,2.463676183363958,11296383.552410737,33.21175133492356,39.3159529665061,39.00443341010866,12802567.1715172,34.85147581927936,16.430869594183243,24.069072716752405,28.28845761442411,3919178.763085183,31.012059925735223,3765489.159042576,10107290.546893816,52.63726412617369
2231558.1119324504,2312216.531779061,0.08479836333229,2231558.1119324504,96.77558006130572,2231558.1119324504,-4145.636143590006,2257811.426595957,35.37037537728104,2231558.1119324504,47.13250007629394,10100642.052853812,4.661174388208122,17446533.354799647,-94.09835286436756,19191182.94881681,43.48203548113827,2231558.1119324504,91.41999816894533,38.65518659809185,9595614.984211288,3998197.0782165583,2460434.887557985,40.68668249387024,13708006.82515989,92885.0,3838269.974931023,17446533.354799647,3998197.0782165583,31.61552906157693,2.369381067270873,34.73690144225501,91.41999816894533,48.396061503487786,5644494.325626913,1.3168519861557826,11288952.88260132,32.28514992769506,38.59058145018958,38.87365742881258,12794145.690991905,34.77296004487527,15.462608126824769,23.82425221800655,28.107542298309227,3916600.0642153607,30.96795379330708,3763011.591402982,10100642.052853812,52.50587596609186
