date,momentum_wr_200,momentum_pvo_hist_200,net_profit_yrly,momentum_uo_50,tax_qtr,momentum_ppo_hist_200,employee_benefit_expenses_qtr,volatility_kcl_200,momentum_rsi_5,trend_mass_index_100,other_income_qtr,trend_kst_sig_10,trend_vortex_ind_neg_100,volatility_kchi_200,volatility_dch_100,momentum_stoch_rsi_d_20,volume_mfi_200,low_5,trend_ichimoku_conv_5,trend_macd_200,momentum_tsi_100,momentum_stoch_rsi_k_5,trend_vortex_ind_pos_5,momentum_rsi_10,momentum_pvo_signal_50,volatility_dcw_10,volatility_kch_10,trend_visual_ichimoku_a_5,open,trend_ema_slow_100,volatility_kchi,trend_ichimoku_base_100,trend_dpo_10,trend_aroon_up,volatility_bbli_200,volatility_dcp_100,momentum_ppo_200,trend_ema_slow_10,volatility_bbp_200,momentum_pvo,trend_adx_pos_5,trend_visual_ichimoku_b_5,volume_vpt_20,trend_vortex_ind_diff_100,trend_ichimoku_base_200,trend_sma_fast_10,trend_kst_sig_50,volume_sma_em_20,momentum_ppo,agg_compound,topic_compound,agg_polarity,trend_ema_fast_10
2013-04-16,-66327.24858053026,-59856.73513561117,4.44,125.97041195215417,-76.6,-62129.60349052956,-283.9,-223367.46910025625,13.718165789947012,-109131.4762304188,38.0,86.8806612406837,-116927.17505915595,-196563.15237375244,-175470.91462007578,137.04671147611327,-447052.6886097377,432.3999938964844,72.55252962311731,-144491.51794884948,-70118.00128588131,8.258847575961891,354.9218036851524,93.31160294743503,89.48011210192263,222.96651057870997,307.1154500461068,88.62106936417891,430.5,-122773.583312262,0,-96276.6091711742,180.27900260574083,28.000000000000004,-258704.7429056241,-158474.99711429776,-63743.34331737021,178.18526101833368,-289140.5950121681,-6.802684140457083,185.57135360107992,170.7044879569252,-546449.0190175413,-114207.9467508862,-96276.6091711742,138.3720615473238,-102311.64846578611,-614755.2176923008,-1.2403143288894882,0.369,0.0,0.058,135.06165675475637
2013-04-17,180757.34067553573,163121.98164578978,4.44,125.28348134216482,-76.6,169316.70706483003,-283.9,607737.6738073766,12.501626203220791,297186.4587134702,38.0,85.26147429835842,318413.4671844956,534809.3968108966,477540.2900090752,136.88314327375437,1215159.5334954057,435.7749938964844,70.11442044509755,393282.4304164243,191086.1418628113,7.843918628981138,353.59257753576804,92.86379900854578,88.32601729315799,222.7561735941462,305.2788644121798,89.9520843302787,445.6000061035156,334334.0921688265,0,262238.9767490045,179.70890716539984,24.0,703627.7454611408,431341.5741340355,173714.5614759545,177.50745885715554,786407.480221275,-8.681583404391958,185.82377361920476,172.2423772157928,1485143.775399614,311008.4953509323,262238.9767490045,138.16352757216384,278611.14469334,1670786.8330162163,-1.3755269264628205,0.425,0.0,0.06,134.5236587983407
2013-04-18,-205152.48676618823,-185138.1470261512,4.44,124.68144118423946,-76.6,-192168.46424894288,-283.9,-690322.1137989269,11.845050032125297,-337420.6913544198,38.0,83.75373046918133,-361522.76385484514,-607483.2315884817,-542363.8424903697,136.08238596878613,-1380959.1237907754,426.6000061035156,68.68554484948969,-446638.6339574207,-216875.98603943505,8.025816976311344,352.52240987626806,90.91345916582716,88.03286839895708,222.55742676055547,304.24747888047625,85.89531911398971,426.5,-379598.9538569965,0,-297708.6486908588,179.00607445362812,20.0,-799388.7183460296,-489862.1551415454,-197159.83433023887,176.8871694373477,-893434.4499161508,-9.690238952434951,185.83852953480445,169.59048018795437,-1687890.0518404606,-353115.26534905704,-297708.6486908588,137.91705322448746,-316333.32406173536,-1898875.7866474837,-1.4322380963528312,0.463,0.0,0.077,134.0196644714915
2013-04-19,240450.0398613329,216990.89116577883,4.44,124.9165653661475,-76.6,225231.38283799755,-283.9,808519.4482584882,12.21678609013705,395346.131111989,38.0,81.59488013719967,423584.5424858726,711497.3558956155,635297.258834499,137.6753562491095,1616723.163974786,430.875,65.51335048718234,523199.8568826108,254188.6436445829,9.314171635392013,352.0880403067282,93.92077009193854,89.53356651788276,222.1247809557391,305.08862955939475,92.3336775808741,428.1000061035156,444763.7193810839,0,348850.00130946643,177.30344110608817,16.0,936111.884825618,573831.6588600364,231081.56597351408,176.76990803930195,1046242.6948051024,-13.084303972145534,186.0639601007239,176.49287289854752,1975943.4777349704,413733.7339869293,348850.00130946643,137.27599301546903,370635.1324590408,2222935.406012579,-1.3357587794033954,0.459,0.0,0.075,133.87169493852454
2013-04-22,-49193.69409527184,-44395.03279683519,4.44,123.9045012125144,-76.6,-46080.45275123255,-283.9,-165732.5603339674,10.393149886717518,-80955.02675769069,38.0,80.5453216416317,-86738.12669357254,-145844.42231059156,-130186.53599203555,136.12023194588406,-331778.6942941542,430.0499877929688,64.56169976526876,-107198.61860331864,-52005.47952780423,8.232130963508935,351.3614319460135,91.06233017374952,87.63695677771199,221.78101812027285,302.73815558933404,88.77414139946661,434.5,-91075.08212874956,0,-71415.81952169431,176.8293706925813,12.0,-191969.37828130744,-117573.10367454104,-47277.32945145853,176.31386811360017,-214554.0110202848,-18.46099655701572,185.59764710924952,173.15065536266533,-405558.9014752,-84720.96537532588,-71415.81952169431,136.863164045128,-75897.36974832132,-456254.0839641629,-1.3995850650809627,0.36,0.0,0.055,133.49032444911205
2013-04-23,-38987.57848861809,-35184.731394608185,4.44,123.50588947996968,-76.6,-36520.29030052109,-283.9,-131401.585869638,9.379297642842417,-64171.11072602088,38.0,80.19552202795015,-68755.35711633014,-115633.1635759653,-103212.19783611926,135.4836248682235,-263116.11180534423,429.0500030517578,64.7906042024547,-84984.48211326342,-41215.996964099,8.00226326849285,350.5552067949592,89.97632681031789,86.93320859525457,221.69308118063955,302.1062392197384,87.52203474011608,428.1000061035156,-72193.17433923259,0,-56606.45940508005,177.0394818489681,8.0,-152217.64784895812,-93209.18479752638,-37468.850188160985,175.79314163717285,-170125.6064194238,-22.52030835258565,185.22368593207764,172.6131618562301,-321637.989576273,-67156.39963589386,-56606.45940508005,136.74719220121045,-60162.46543988537,-361842.2585746591,-1.4692527700021492,0.379,0.0,0.057,133.08978957085492
2013-04-24,53691.771273373,48452.71391522141,4.44,123.47966705733648,-76.6,50293.26545815738,-283.9,180338.0295373765,8.851096511534998,88234.82134122148,38.0,79.61448793675825,94536.71858307465,158697.69122367227,141726.06537784284,135.6875900078731,360363.9526573021,430.0749969482422,64.23084105780343,116729.36145674415,56759.25903245483,8.270659085130548,349.8640343911162,90.51999423104726,86.87795498720914,221.5261303626124,301.2105591554266,89.3085802884354,427.2999877929688,99263.50325119916,0,77869.30812845295,177.00981323259847,4.0,208744.13499077503,128025.37819232506,51599.60326530304,175.3608920429202,233302.2685191015,-22.715073138625065,184.9596897865229,174.9730992792763,440392.2626648456,92338.18824973916,77869.30812845295,136.64574761707914,82718.01867494543,495441.225945459,-1.4802339013639276,0.443,0.0,0.062,132.75865555530018
2013-04-25,334428.78139953053,301800.6560478588,4.44,124.41367198874616,-76.6,313262.15498264146,-283.9,1124632.547917652,9.847917965002605,549889.6873130098,38.0,80.18145138499733,589166.9329117133,989676.8662663472,883671.575237156,138.01367994234695,2248952.8230985287,434.3250122070313,65.90292241290334,727743.1975607278,353538.20536035683,9.349584253045723,349.5136845092551,95.40764885106027,88.14413917116424,220.5195682168089,301.38984352150175,97.80213263205886,433.0,618625.2307106511,0,485212.0008566343,177.78498523212232,4.0,1302137.887851986,798169.5955006348,321398.8520901383,175.2101889278904,1455330.5805404547,-28.2238521254708,184.64225209338548,183.7953304738092,2748665.440749668,575465.3802763452,485212.0008566343,135.80692541293416,515519.58513685904,3092248.330579204,-1.3673119788817751,0.394,0.0,0.077,132.54209430817377
2013-04-26,-61519.183023810976,-55518.26906464603,4.44,123.51012064239312,-76.6,-57625.83408027011,-283.9,-207188.3481543271,9.114078845134893,-101223.18462249398,38.0,80.2350751232633,-108453.99480754514,-182325.53623077305,-162759.42342076902,136.4519047613564,-414688.27039588575,432.1000061035156,67.05401558105186,-134023.69426238502,-65034.71970429447,8.532343238841438,348.5756236478249,92.4896756256029,86.5445971214074,218.9020295593201,300.69832894214073,92.27275494976764,434.8999938964844,-113876.74166022844,0,-89299.24388124469,177.75398500449808,4.0,-239970.34523148672,-146994.0744068335,-59122.59124412536,174.6906025832954,-268202.1505528381,-28.585479817907483,184.31498046445225,178.46203803891618,-506895.25822467904,-105931.80809521374,-89299.24388124469,134.274958083929,-94898.67920004444,-570256.7660911948,-1.3665436855509143,0.38,0.0,0.061,131.92811819780962
2013-04-29,-3444.416101358975,-3109.224234547846,4.44,123.11623956269456,-76.6,-3226.677927043843,-283.9,-11845.388520992265,10.972519827233638,-5722.601543942472,38.0,79.74225948080132,-6131.937813157468,-10423.73943312947,-9275.961994301564,136.62695862589587,-24001.832796026192,429.47499084472656,66.90059088539572,-7625.744508456084,-3641.44375798777,8.817832140024342,347.74652472652343,93.20906279684468,86.65146162396637,217.40236850473607,300.11632914064523,89.79273194590317,427.1499938964844,-6438.582443516296,0,-5034.076304611594,177.06287808891832,12.0,-13783.682761148935,-8364.035711717013,-3310.470549681756,174.217603613048,-15405.292497754694,-24.415498229908486,183.92712254581943,176.3362364401413,-29388.693737445265,-5989.335663244852,-5034.076304611594,132.7079255422056,-5366.958560669099,-33062.00604291496,-1.323910968336218,0.372,0.0,0.057,131.3402739650905
2013-04-30,3671.6747731688215,3312.6776370912644,4.44,122.56820083305774,-76.6,3439.0571084346925,-283.9,12091.500492445512,10.43835979385292,5979.747792060719,38.0,78.7897611013287,6406.300377102149,10640.704564056488,9531.54157461447,136.17851562864598,23872.140636441676,429.0,64.62754288682405,7862.744926981019,3881.278667930018,9.10369983370886,347.14173069231754,93.18204533788102,86.34323003879848,217.12261228750904,299.81471642416926,90.94355480953313,428.0,6726.566073515382,0,5291.285555903195,175.9273338156634,8.0,13932.764517536363,8623.365582955417,3528.39948495533,173.87293176790962,15571.91328430535,-22.97266242850745,183.25532119528265,177.5699083181095,29123.708000490187,6257.314627265289,5291.285555903195,132.41548820371776,5603.814608308626,32763.75114646845,-1.248775219714748,0.349,0.0,0.056,131.02590739539488
2013-05-02,-2260.34754628494,-2040.629774287297,4.44,122.55180154286128,-76.6,-2117.487171514273,-283.9,-7861.564763782991,9.577697781849412,-3775.203231042063,38.0,79.06033595471872,-4045.424591670781,-6918.028317876321,-6145.935998103858,135.93120795196072,-16033.51195826278,428.75,65.99169074523226,-5048.159201101985,-2389.743910322542,9.08582634705908,346.7391178481277,92.5567189449542,86.34752236795865,216.77663813890516,299.1370069777415,91.2291619030852,429.9500122070313,-4247.744364674388,0,-3315.8904303778463,175.9845186776784,4.0,-9170.723937108254,-5536.96100314411,-2172.4714728884114,173.64371694152683,-10249.63263559158,-25.077470965388503,183.2434189029796,177.9194168297724,-19648.93688963998,-3951.348264961337,-3315.8904303778463,132.19540484190853,-3541.3726877398644,-22105.209767132947,-1.1831372198802992,0.164,0.0,0.038,130.8245596925099
2013-05-03,123138.49779558682,111124.51461403254,4.44,126.45459777897548,-76.6,115344.74378316592,-283.9,413923.4533231671,10.421540346422658,202430.82919534628,38.0,78.72677669615449,216889.61135452375,364252.8044442748,325256.59146744857,145.43729661112928,827536.219167569,436.15000915527344,66.39693515208943,267871.5953286198,130174.000488534,9.992116639252645,346.59310896870994,105.32602422410724,91.54944402360316,216.9703258780997,299.4312264382867,117.41046499595863,429.6000061035156,227734.04471939447,0,178630.64849922038,175.3271444948844,4.0,479211.8017424861,293794.357083564,118340.72462060628,173.72724089507756,535589.6607710138,-12.280259720110614,195.0374551429677,204.15724428210365,1011380.2300477532,211845.6648143009,178630.64849922038,132.35445907128064,189776.7080607351,1137801.409035405,-1.036916576024165,0.31,0.0,0.058,130.92084713689673
2013-05-06,-21049.489710130627,-18996.30501214082,4.44,125.9271733122588,-76.6,-19717.39254782961,-283.9,-71071.38110940845,10.351229114914885,-34677.60451840731,38.0,79.001361551986,-37155.13258522221,-62542.66694387532,-55810.56334296381,143.17351194734857,-142453.46824054487,432.0,67.14778586085016,-45948.38304850132,-22253.425436232177,9.930734331006985,346.4914399720884,98.76323957411644,90.99804161340084,217.74505371286517,299.3591236972861,104.159216872744,434.0,-39012.937545238776,0,-30582.651753101567,175.40189756815894,4.0,-82361.16444260144,-50395.27944014176,-20229.52069324804,173.65920619338476,-92050.71320055456,-11.499858503903983,199.58646474312337,190.95848306409985,-174162.53749656136,-36291.06112562327,-30582.651753101567,132.56762928724842,-32512.39068579346,-195934.17417859237,-0.9178984405645926,0.363,0.0,0.051,130.7190106213934
2013-05-07,198451.3985046448,179090.20111635682,4.44,130.33794774966577,-76.6,185891.098263363,-283.9,667236.2272306775,12.033000685060983,326272.99459472875,38.0,80.54648204993708,349577.64857437304,587168.1095977244,524288.3621406074,152.42078349014554,1334161.0761162883,439.5249938964844,71.45327192843493,431780.2173015949,209789.1928230415,11.630789550497406,347.15020147028645,115.11977632370969,97.30090546399086,218.26636300219525,300.0898459550542,136.9675159009535,434.0,367056.4849422128,1,287903.5156493398,176.35437853024126,4.0,772521.1457405275,473565.0630720156,190719.44671843952,174.32216535061508,863405.9275923544,-0.1356322093252661,203.8509602964496,223.5203509022671,1630586.292297589,341447.9382625516,287903.5156493398,133.1101374019538,305879.0671551403,1834406.1037602064,-0.6345141632304737,0.361,0.0,0.053,131.33543371837172
2013-05-08,52628.02135148591,47493.34385367138,4.44,129.11190692710815,-76.6,49297.04563017747,-283.9,176744.4201628996,10.829454023342745,86476.9749518533,38.0,80.3627316264453,92653.34091195976,155535.25882309885,138901.88823469172,149.16607001566405,353178.3582738001,439.9250030517578,71.5190804055557,114403.11336713536,55633.69741976231,10.334314871362812,347.1632646108662,108.62332217902345,95.04044063473005,218.33363877553688,298.99892368251625,124.9663073946537,440.1000061035156,97285.95836706438,0,76318.72045547693,175.5056167164434,4.0,204583.0909778051,125474.04632736369,50577.495251846885,174.3431381357554,228651.68991637044,-6.20439148353209,204.6216146285253,211.37531404413684,431607.9400531031,90498.61363440752,76318.72045547693,133.13569158913378,81070.24597364203,485555.7286619672,-0.5296081903106963,0.365,0.0,0.062,131.35313199436797
2013-05-09,39031.61496786268,35223.57281490683,4.44,130.40595385668993,-76.6,36561.24799895595,-283.9,131007.2909387618,15.30037868550922,64116.66286798109,38.0,81.01202302592881,68695.85735849252,115286.58907570086,102965.57596022922,151.72953481935886,261703.8073606089,439.75,73.01957469826631,84808.50947039238,41260.07802903347,10.820579609765684,347.50948691399907,113.55970018891703,96.9213364386599,218.555933350575,299.2109683417264,126.26673934001568,436.0,72130.60307110421,0,56589.170626010535,175.50538219318736,24.0,151624.14213929768,93015.44511833775,37510.895845274594,174.59628619721246,169462.27650862682,-2.810547580127224,205.0952152112755,212.463261953187,319804.45636875974,67098.28436035196,56589.170626010535,133.31925117694692,60107.56224403304,359779.7083231502,-0.3881686234564332,0.398,0.0,0.068,131.58211512514436
2013-05-10,32954.22525504483,29739.154187111813,4.44,134.4149828656704,-76.6,30868.54853495295,-283.9,110554.73696054245,31.123163890675244,54117.77101782562,38.0,81.99477776619767,57982.76136349008,97288.39688482952,86895.76150409409,160.77051381543396,220797.7126445088,440.1499938964844,74.83421294209337,71574.56398313711,34834.96809441633,11.477309420660994,348.1597337283277,131.53054308671054,101.59294395717662,218.84386727659447,300.26607092069145,131.15635586652868,443.9500122070313,60881.85157577346,1,47766.79101681781,175.9741062140205,100.0,127942.11937530068,78500.77870351374,31670.331611401536,175.07078937191494,142994.07459592426,-2.345459057264674,205.3509302293448,217.14651281664024,269807.8951053286,56634.32880887183,47766.79101681781,133.61717860436983,50733.76861686736,303532.5605168701,-0.1998166346121652,0.419,0.0,0.061,132.00457253270773
2013-05-13,24571.049599679107,22174.09495269504,4.44,133.87794349416342,-76.6,23015.97244957329,-283.9,82359.04381197783,29.763795494380656,40333.23548648869,38.0,83.27989392540097,43213.618238379626,72476.12825218197,64741.95022494449,158.60077216122062,164406.16583527476,439.00000000000006,77.33849044771652,53330.24372104253,25973.056599243828,10.89586300735726,348.65528627192776,127.13889681225191,100.91051595437752,218.87847984890453,300.30096787448724,124.45133022846083,439.9500122070313,45374.25202025102,0,35604.21106539362,176.7772153261443,96.0,95294.33151916432,58490.881091775496,23613.791279875168,175.34421476329476,106505.42934494838,6.981302351612808,205.44357904787412,210.2498619200169,200885.94100491784,42208.65410582046,35604.21106539362,133.75376134611645,37811.01727911186,225997.11683554287,-0.1050340981357862,0.428,0.0,0.062,132.25197053614383
2013-05-14,151749.9190376293,136945.05954335153,4.44,134.0459278371677,-76.6,142145.5479154256,-283.9,510141.269228185,29.33211240901599,249471.2901167026,38.0,83.69185927137679,267290.1052209946,448924.4922400212,400856.5609283723,158.1102592810876,1019969.7207258831,439.5,78.28028069189129,330130.513336929,160418.89966534966,11.291857976750428,349.2163969294237,125.5398671538489,101.29969625698952,219.11997222398355,301.1908371535866,123.37231480386606,436.25,280654.56404051644,0,220137.9442480789,176.43420474453274,92.0,590620.9385798752,362078.2737647351,145837.63992143914,175.68322133099275,660105.7548833899,-1.7013818973338646,206.0015636333472,208.23660111827635,1246574.5202047687,261074.06066895145,220137.9442480789,133.89513758026894,233878.00222374836,1402397.4300406976,0.0113678065259717,0.383,0.0,0.064,132.54937688352388
2013-05-15,65943.05975059331,59509.619527984,4.44,133.77744319657327,-76.6,61769.52327835067,-283.9,221520.32930862828,27.99791071342224,108367.76520751462,38.0,84.69923389609565,116107.7552244164,194938.06611089705,174082.96617022582,156.86084733726017,442727.4344814416,440.7250061035156,80.49849664829758,143375.78277849013,69709.28653566174,10.702396827923303,349.60934143006114,122.76155540412262,100.40797440460165,219.34493302954624,301.5918828517407,120.20966505182496,441.8500061035156,121913.096678423,0,95635.05150624207,176.74612388858287,88.0,256428.09525190317,157250.5073457676,63373.92580226592,175.87963525777104,286596.1064580094,-1.7688475076369572,206.40539848993564,204.8389734896625,541056.8125236357,113407.57935925224,95635.05150624207,134.0019480490873,101593.64501557016,608689.3427424768,0.0522152272034074,0.442,0.0,0.059,132.7279317676768
2013-05-16,-146394.0078230157,-132111.397174159,4.44,129.80586020094364,-76.6,-137128.54562981564,-283.9,-492691.8054565264,25.48251195497617,-240802.7107906775,38.0,85.25021267210255,-258003.46670804557,-433568.6122807829,-387083.73953619535,147.35847051007482,-985696.7993948634,429.40000915527344,80.95540672556999,-318761.513524708,-154760.10559963514,8.805855810233025,349.09688585592534,105.44406512868947,95.126385769262,219.24313654066736,301.69199663813185,87.91796233137136,436.0,-270903.68543655594,0,-212456.5080106629,176.6314420140381,84.0,-570554.3760552465,-349609.7631329612,-140690.32432695842,175.548788667118,-637678.4202970401,10.268237198918223,204.1516846074462,172.85295970681446,-1204793.857536569,-252003.38799266817,-212456.5080106629,133.88720076543387,-225753.5121431433,-1355387.275257548,-0.1315796384087776,0.433,0.0,0.062,132.48681991548068
2013-05-17,89094.64927637854,80402.95223580008,4.44,132.4325812602969,-76.6,83455.79425329163,-283.9,299397.10345405893,26.252370376855147,146440.8230369203,38.0,85.96929046631949,156900.31180792672,263469.6436816975,235271.84614459076,153.04267838005134,598478.8900504147,437.0749969482422,81.99504699688107,193766.638883016,94183.87618479037,10.475403084735037,349.3636680193864,117.01237462831396,99.46059841780256,219.32835732410308,303.9788766236624,111.11983641859284,436.6000061035156,164745.28077396075,0,129229.0649392049,176.70164550652208,80.0,346601.1666308229,212517.87475588432,85623.47822127087,175.77447316675432,387377.7744697432,17.16866278406798,203.68031471237865,196.23137023543995,731419.7842077037,153251.46921261385,129229.0649392049,134.06431587235733,137287.43207622095,822847.7528518055,-0.0770278177258557,0.251,0.0,0.06,132.69783984800483
2013-05-20,230687.73247141676,208182.0278174557,4.44,135.5536276010329,-76.6,216087.3342169664,-283.9,775654.7200162205,31.633716422702825,379278.11997221975,38.0,87.51997756077576,406368.836118829,682576.3852321326,609474.3511005545,159.23951275965155,1550991.9813214545,442.125,84.87322063388451,501933.49138425326,243867.00028876823,11.947128049443885,350.2078315480696,128.68247573153295,103.8326563148221,219.9326853303134,306.35691525543183,125.76390845845545,439.9500122070313,426687.23335875326,0,334674.03656586586,177.52774668234906,100.0,898057.1718607261,550507.2801033419,221699.9905536121,176.455047535014,1003710.9567855174,13.438945511650653,204.73316773750813,210.85532613472927,1895601.750600972,396918.402361112,334674.03656586586,134.75313015863372,355572.6635490959,2132545.492863637,0.1305122149014599,0.369,0.0,0.059,133.33475022483782
2013-05-21,87559.890444822,79017.77218084768,4.44,134.86024580131598,-76.6,82018.19971756103,-283.9,294227.60150939313,29.676568519074078,143913.76495533952,38.0,88.12411763147504,154192.7372764175,258920.48838810236,231210.15748981305,157.4786053370506,588138.6082441792,444.4499969482422,85.58585880992096,190421.78916319076,92560.89991691918,10.766313354828512,350.50955312594226,125.10898501286664,102.50084150930012,219.90483204129904,305.2657518032921,121.10155147251302,448.6499938964844,161902.3281646199,0,126999.67553510652,177.5859496593735,96.0,340615.2020106514,208849.2915949664,84148.54027278008,176.57750605817395,380687.5787177869,9.770571094132825,204.84591739027604,206.1742898753975,718781.4166517128,150606.864673036,126999.67553510652,134.79212858373396,134918.6862793806,808628.4908135468,0.1766832547317395,0.285,0.0,0.061,133.42909127845067
2013-05-22,-60899.41113507648,-54957.77760120422,4.44,134.38166131825182,-76.6,-57044.93709127871,-283.9,-205134.78085639916,28.98435641194366,-100218.90441823416,38.0,89.82840511623097,-107377.97974782051,-180518.4052361165,-161145.99753181095,155.27752860868625,-410586.5690061198,440.4250030517578,88.80235027053973,-132695.04524027722,-64381.920356629256,10.885987808112342,350.91119936228745,120.70458215050046,102.12088374698058,219.95664360410052,305.70652240947976,113.368837365038,441.2999877929688,-112746.92484744084,0,-88411.18798162905,178.6793577061288,92.0,-237593.90862339176,-145536.91250458703,-58526.62669503773,176.80085095472637,-265546.1331673202,6.133456135698968,204.81691196748864,198.55564310162552,-501882.57159013,-104880.81381156344,-88411.18798162905,134.88476661830148,-93955.3535083656,-564617.0015552461,0.2253068879883943,0.391,0.0,0.065,133.62018470226135
2013-05-23,-119606.752986419,-107937.69530698111,4.44,133.51689485541743,-76.6,-112036.63322654518,-283.9,-402602.5304726714,28.104333134458823,-196758.66595139587,38.0,89.82140967197049,-210813.43346866436,-354290.0184493059,-316299.22361501574,152.98388180716273,-805522.1331296149,437.15000915527344,88.62480281386573,-260468.28317638184,-126443.8581505499,10.779546997639706,351.07510244353,116.32247368345908,100.93900086643522,219.9535950384652,305.82790245521966,105.69887158347042,436.5,-221354.15258576476,0,-173593.34791750278,177.99980327922248,88.0,-466240.762389698,-285675.3111763095,-114946.67891679394,176.92410214575756,-521092.616788486,1.5048623091806372,204.424697376062,191.1152318157397,-984580.8818278288,-205910.7951681273,-173593.34791750278,134.9092047399677,-184461.3908909642,-1107653.5563064895,0.2516960639776813,0.309,0.0,0.055,133.71733949075883
2013-05-24,-19112.811052834528,-17247.921962750694,4.44,130.0296924655952,-76.6,-17903.108270080887,-283.9,-64564.14203233779,25.387328108889765,-31495.53185700844,38.0,90.09514195765408,-33745.79542440797,-56816.231079877645,-50697.59203516907,145.06503123756937,-129445.01291072703,435.7250061035156,88.94448869183294,-41737.52050055536,-20205.55894813386,8.680480259286778,350.2949012888635,105.93278340816336,95.1470903008516,219.89560044340135,305.70489675365707,87.64624313829026,444.0,-35433.12969179419,0,-27772.904139525832,177.94691719705637,84.0,-74827.75551154556,-45777.07992022392,-18368.12391148899,176.4467707186514,-83631.02086584504,7.976195416526602,193.7312232226756,173.21847899900416,-158263.99751420374,-32961.00846033295,-27772.904139525832,134.73392472823548,-29527.08577260403,-178041.2191245749,-0.0121517376722086,0.265,0.0,0.049,133.33222801598828
2013-05-27,-23473.43325338085,-21183.280126110283,4.44,129.53178841154244,-76.6,-21987.76125782375,-283.9,-79231.26596767447,25.02508479324724,-38666.2028448955,38.0,90.6950176062934,-41428.65676323089,-69723.28426996726,-62221.78238346338,143.88168247734524,-158779.89498376075,435.0500030517578,90.11214529845348,-51228.03228911568,-24815.553491605784,9.126583274110969,349.8316407756353,106.26734494206644,94.80792279214222,219.7166725647949,306.50068595563755,89.0515433105319,433.6499938964844,-43500.13743852907,0,-34099.85229975886,178.1073535853288,80.0,-91810.64769983017,-56186.02163832916,-22558.87007317202,176.14903606508935,-102611.90037039842,2.084513516556492,188.3535463948543,174.7685208262301,-194117.09137917132,-40465.200910847314,-34099.85229975886,134.59551808237651,-36249.4326809563,-218376.36177787452,-0.1437338306644911,0.338,0.0,0.058,133.08841654353773
2013-05-28,-3231.384801931858,-2916.086213286044,4.44,129.06423494021786,-76.6,-3026.883187338363,-283.9,-11143.95717871805,24.725179520984607,-5379.118821771465,38.0,90.4702417450442,-5763.924344262949,-9806.445329517526,-8724.604758061827,143.15320469406987,-22605.172441087547,434.6499938964844,89.29270734155385,-7171.545463344082,-3416.9872938625526,9.638738305975156,349.5145522385104,106.20149838774212,94.56925721879011,219.6112629903724,306.44872488198604,89.73439580887107,436.25,-6052.166717115202,0,-4728.97614582166,177.62064935546664,76.0,-12972.614102026891,-7865.986745475322,-3105.5011378010204,175.93499550945717,-14498.803996382998,2.3511551375341275,185.59238142127236,175.58577628991185,-27681.835174659143,-5629.881110321407,-4728.97614582166,134.45655851835073,-5042.8229933956745,-31143.153627336997,-0.1841890520839008,0.345,0.0,0.06,132.8993216248149
2013-05-29,12758.679025360658,11514.191012758442,4.44,128.8914425108983,-76.6,11951.148743916452,-283.9,42640.74452399675,23.9481440314019,20915.594208149465,38.0,90.81871551577852,22408.9813798504,37524.091124544335,33534.802790207694,143.0344050772088,84964.32369770433,436.3500061035156,89.95606006558242,27630.307471289965,13486.74925117552,9.688613578188988,349.3492155604445,106.44166384135636,94.80219217927264,219.5109955968258,306.3828848704963,91.71935536486048,436.1000061035156,23529.38449158153,0,18472.306268101125,177.74526998503413,72.0,49304.48576430658,30303.80077558547,12261.570933257684,175.7990183433577,55105.01350128382,11.456138396247312,184.39457192629703,177.7550918656505,103791.5676728144,21887.8412981961,18472.306268101125,134.35077069130307,19608.554044653654,116764.71274904771,-0.2110914419827195,0.422,0.0,0.055,132.7854014413537
2013-05-30,-33003.29989375267,-29783.376831869755,4.44,127.7773544138519,-76.6,-30914.519442793724,-283.9,-111282.85993675514,22.892180906352756,-54336.0150794268,38.0,90.77829688464948,-58217.74178163944,-97928.70662660273,-87405.19520188788,140.40979857841165,-222882.72443703667,434.875,90.04647694663596,-71967.35939639564,-34890.03808347196,9.421691174805977,349.0497683861663,101.64069634799736,93.31615028924612,219.5472132492052,306.04101973659056,83.70331092543324,437.3500061035156,-61128.67515973303,0,-47926.16365065429,177.30391248530637,68.0,-128922.9254532134,-78932.32840771879,-31717.49057325153,175.55500884263202,-144090.3284477091,5.0678836920377535,183.50554802146175,169.9018221675248,-272465.45048048487,-56863.842356450616,-47926.16365065429,134.1694619755437,-50939.81878175808,-306523.5502590396,-0.2618403360643002,0.363,0.0,0.062,132.57485940645572
2013-05-31,-21353.82864202928,-19270.268025704954,4.44,127.08155259915084,-76.6,-20002.347808209164,-283.9,-72097.37420531521,22.45071940514334,-35178.675111848475,38.0,89.70060668631122,-37692.021718623255,-63445.47706292658,-56616.59737717705,139.25413496914592,-144511.6378127581,432.2250061035156,87.48710264273652,-46612.04402759062,-22575.10206009071,9.80651556268882,348.95171189039445,99.74678870529624,93.08939679903452,219.45780783271456,305.9466757754857,80.9464768498797,435.0,-39576.66878489396,0,-31022.87930419341,176.07826302858368,64.0,-83550.18302743195,-51123.27004729972,-20521.88593032099,175.50663790306302,-93379.6163247769,11.74937035883723,182.8680917613869,167.17579413852678,-176678.41185595596,-36815.46504163488,-31022.87930419341,134.12272423184783,-32980.031630215984,-198763.97786141417,-0.2602138077836571,0.302,0.0,0.051,132.54208411595076
